_id,timestamp,device_id,data,sample_index,local_datetime
21751,1752132967011.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132967011, ""double_values_0"": 972.5224609375}",1,2025-07-10 10:36:07+0300
21752,1752132967188.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132967188, ""double_values_0"": 972.476318359375}",2,2025-07-10 10:36:07+0300
21753,1752132967369.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132967369, ""double_values_0"": 972.476806640625}",3,2025-07-10 10:36:07+0300
21754,1752132967548.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132967548, ""double_values_0"": 972.49755859375}",4,2025-07-10 10:36:07+0300
21755,1752132967736.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132967736, ""double_values_0"": 972.521240234375}",5,2025-07-10 10:36:07+0300
21756,1752132967908.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132967908, ""double_values_0"": 972.505859375}",6,2025-07-10 10:36:07+0300
21757,1752132968095.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132968095, ""double_values_0"": 972.474853515625}",7,2025-07-10 10:36:08+0300
21758,1752132968268.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132968268, ""double_values_0"": 972.458984375}",8,2025-07-10 10:36:08+0300
21759,1752132968457.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132968457, ""double_values_0"": 972.47900390625}",9,2025-07-10 10:36:08+0300
21760,1752132968628.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132968628, ""double_values_0"": 972.48193359375}",10,2025-07-10 10:36:08+0300
21761,1752132968811.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132968811, ""double_values_0"": 972.477294921875}",11,2025-07-10 10:36:08+0300
21762,1752132968990.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132968990, ""double_values_0"": 972.482421875}",12,2025-07-10 10:36:08+0300
21763,1752132969389.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132969389, ""double_values_0"": 972.485107421875}",13,2025-07-10 10:36:09+0300
21764,1752132969401.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132969401, ""double_values_0"": 972.4794921875}",14,2025-07-10 10:36:09+0300
21765,1752132969536.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""label"": """", ""accuracy"": ""3"", ""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132969536, ""double_values_0"": 972.46435546875}",15,2025-07-10 10:36:09+0300
