chunk_index,chunk_start_ms,chunk_end_ms,chunk_start_local,chunk_end_local,local_hour,is_night_22_06,valid_sample_count,status,observed_span_seconds,median_interval_ms,p95_interval_ms,max_gap_seconds,gap_count_gt_1s,gap_burden_fraction,gravity_baseline_median,magnitude_mean,magnitude_sd,dynamic_magnitude_mean,dynamic_magnitude_median,dynamic_magnitude_sd,high_motion_fraction,dominant_frequency_hz,total_power,very_low_lt_0_3hz_power,very_low_lt_0_3hz_power_ratio,handling_0_3_1hz_power,handling_0_3_1hz_power_ratio,walking_like_1_3hz_power,walking_like_1_3hz_power_ratio,vigorous_2_5_4hz_power,vigorous_2_5_4hz_power_ratio,shaking_like_3_8hz_power,shaking_like_3_8hz_power_ratio,high_freq_8_12hz_power,high_freq_8_12hz_power_ratio,walking_like_power_ratio,shaking_like_power_ratio,chunk_state_candidate
47,1736334147852,1736334447852,2025-01-08 13:02:27+0200,2025-01-08 13:07:27+0200,13,False,3049,ok,299.78,20.0,200.0,0.201,0,0.0,10.182496453018729,10.267602964987962,0.9448832355900023,0.5035418300383042,0.19551102353881333,0.8040479293426956,0.20892095769104624,0.016666666666666666,0.3741095065646947,0.123085777668061,0.32901002382513844,0.11020764163070222,0.2945865841333386,0.14534558431384673,0.38851080168611574,0.02490653837131467,0.06657552918134034,0.015411167597507415,0.04119426886267153,,,0.38851080168611574,0.04119426886267153,low_motion_phone_candidate
48,1736334447852,1736334747852,2025-01-08 13:07:27+0200,2025-01-08 13:12:27+0200,13,False,3357,ok,299.8,20.0,200.0,0.209,0,0.0,9.877196316661314,10.070043854481101,1.3045160893821417,0.7237989124081686,0.38487090331446794,1.1023010181873107,0.2630324694667858,0.016666666666666666,0.8107496724719018,0.27713460426745024,0.3418251202279146,0.23989876509658178,0.2958974554564448,0.30530015201313965,0.3765652486572179,0.06551753973678187,0.08081105914853455,0.032342481352839354,0.03989206835474886,,,0.3765652486572179,0.03989206835474886,phone_handling_motion_candidate
49,1736334747852,1736335047852,2025-01-08 13:12:27+0200,2025-01-08 13:17:27+0200,13,False,3357,ok,299.98,20.0,200.0,0.214,0,0.0,9.66966272738471,9.71198535468288,0.4648100873565846,0.28159650003653613,0.15673308947063624,0.37221369300044427,0.08251414953827822,0.016666666666666666,0.13399351288153205,0.05150449340473905,0.384380499452058,0.03887151842924056,0.29010000255466184,0.04186569251214406,0.312445667046276,0.006870471883223503,0.051274660507616567,0.0035560016880126113,0.02653861079943912,,,0.312445667046276,0.02653861079943912,low_motion_phone_candidate
50,1736335047852,1736335347852,2025-01-08 13:17:27+0200,2025-01-08 13:22:27+0200,13,False,3045,ok,299.64,20.0,200.0,0.214,0,0.0,9.73271002628176,9.79061189944768,0.9415781307292022,0.43922119631121437,0.08885302737787093,0.8348692974918686,0.19244663382594418,0.016666666666666666,0.7057325695194469,0.2755414661711817,0.3904332576840058,0.23435911989236646,0.3320792181264189,0.20755711922816192,0.2941016586063095,0.03586956371146991,0.050826000188562225,0.016631756687783866,0.023566655991389057,,,0.2941016586063095,0.023566655991389057,still_phone_candidate
51,1736335347852,1736335647852,2025-01-08 13:22:27+0200,2025-01-08 13:27:27+0200,13,False,2737,ok,299.914,46.0,200.0,0.215,0,0.0,9.748328255591638,9.746674727168948,0.01218852682321571,0.009733595000591868,0.007892962368906353,0.007520071191773643,0.0,0.016666666666666666,2.8514020583061993e-05,8.768258281449567e-06,0.30750690720403423,8.521108252690419e-06,0.29883924043150056,1.0869767126252224e-05,0.3812078024769725,1.8241293601145888e-06,0.06397306738279361,8.792368801306971e-07,0.030835247437991428,,,0.3812078024769725,0.030835247437991428,still_phone_candidate
52,1736335647852,1736335947852,2025-01-08 13:27:27+0200,2025-01-08 13:32:27+0200,13,False,2427,ok,299.685,200.0,201.0,0.205,0,0.0,9.751415736480496,9.751147008505598,0.009049367414188209,0.00689094014536825,0.005584920954373018,0.005871814816086793,0.0,0.016666666666666666,2.8473490820937394e-05,1.5117997313587692e-05,0.5309499073598305,6.153431855568837e-06,0.21611090449942436,8.42897939605333e-06,0.2960290134097381,1.296735376369183e-06,0.04554184748628206,6.741266170609667e-07,0.023675587278721075,,,0.2960290134097381,0.023675587278721075,still_phone_candidate
53,1736335947852,1736336247852,2025-01-08 13:32:27+0200,2025-01-08 13:37:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.219,0,0.0,9.75158125507918,9.751658290463995,0.007825310019822845,0.0062615019863682736,0.005416039311333165,0.004694145740340761,0.0,0.95,1.7015442238815757e-05,2.639778207677245e-06,0.15514014685174404,5.804629622649335e-06,0.34113892199685353,7.907628112702943e-06,0.46473244725100366,1.3315038998704222e-06,0.07825267666760875,4.5514738201532037e-07,0.026749077433734558,,,0.46473244725100366,0.026749077433734558,still_phone_candidate
54,1736336247852,1736336547852,2025-01-08 13:37:27+0200,2025-01-08 13:42:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.211,0,0.0,9.751252278886705,9.751262696312642,0.008117555653635172,0.006420579779443569,0.005370557891970051,0.00496698838416478,0.0,0.016666666666666666,1.901125684254894e-05,3.0902985846000134e-06,0.16255098809057386,6.594764118144623e-06,0.3468873295838566,8.600573671079428e-06,0.45239374452248493,1.3802235838258809e-06,0.07260033333181916,4.872647049548242e-07,0.025630325705993356,,,0.45239374452248493,0.025630325705993356,still_phone_candidate
55,1736336547852,1736336847852,2025-01-08 13:42:27+0200,2025-01-08 13:47:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.212,0,0.0,9.747123651723935,9.746976666741107,0.011146560754365138,0.008667270272712649,0.0070926222695559815,0.007010409920659551,0.0,0.016666666666666666,3.887750004481116e-05,1.899047667624014e-05,0.4884695943502347,1.0504581452136732e-05,0.2701969375610287,1.1871892227612739e-05,0.30536665716491296,1.7323062739527532e-06,0.04455806757008692,8.127579541361014e-07,0.020905612583095534,,,0.30536665716491296,0.020905612583095534,still_phone_candidate
56,1736336847852,1736337147852,2025-01-08 13:47:27+0200,2025-01-08 13:52:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.206,0,0.0,9.751062982612066,9.751029513883855,0.009741970340339759,0.0068047758485258805,0.005817397468501184,0.006971522926817812,0.0,0.03333333333333333,4.529804177189098e-05,6.595068567652957e-06,0.145592796281658,1.5217088401399497e-05,0.33593258794781355,2.1795865001934633e-05,0.4811657226087802,3.6216850439437786e-06,0.07995235339712105,1.2154402632157775e-06,0.026832070784349023,,,0.4811657226087802,0.026832070784349023,still_phone_candidate
57,1736337147852,1736337447852,2025-01-08 13:52:27+0200,2025-01-08 13:57:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.206,0,0.0,9.74912164897746,9.749560870083606,0.008520678108997867,0.006745204154717068,0.0056302695723635665,0.005224661857807254,0.0,0.11666666666666667,2.1381233937639846e-05,5.035114533727309e-06,0.2354922334423093,7.0577241948467455e-06,0.3300896578481479,8.631202850791131e-06,0.4036812316803022,1.4517564332272804e-06,0.06789862724768127,4.999958668782814e-07,0.023384799415064682,,,0.4036812316803022,0.023384799415064682,still_phone_candidate
58,1736337447852,1736337747852,2025-01-08 13:57:27+0200,2025-01-08 14:02:27+0200,13,False,1500,ok,299.8,200.0,201.0,0.211,0,0.0,9.756680287304475,9.799513870640721,0.32871764287250177,0.11243386105627898,0.017971124616972922,0.311847128389944,0.02,0.016666666666666666,0.09336317412745708,0.05426117780135808,0.5811839444027692,0.02937798950578732,0.3146635681610527,0.01587205583184922,0.17000338709758395,0.002934431837331256,0.03143029213344056,0.000516149166694081,0.005528402086988249,,,0.17000338709758395,0.005528402086988249,still_phone_candidate
59,1736337747852,1736338047852,2025-01-08 14:02:27+0200,2025-01-08 14:07:27+0200,14,False,1500,ok,299.8,200.0,201.0,0.227,0,0.0,9.902249982008481,9.90204796075787,0.01873015916334644,0.00872937779550512,0.006272008361585257,0.016572798139521623,0.0,0.06666666666666667,0.00030220558476681564,9.534891638281187e-05,0.3155101069901931,7.936272030532597e-05,0.262611693184171,0.00011909922448867341,0.39410001168764425,1.8096762809909653e-05,0.05988229113592744,7.171912009284889e-06,0.02373189765774447,,,0.39410001168764425,0.02373189765774447,still_phone_candidate
60,1736338047852,1736338347852,2025-01-08 14:07:27+0200,2025-01-08 14:12:27+0200,14,False,1500,ok,299.8,200.0,202.0,0.212,0,0.0,9.899136099127169,9.928282214654258,0.6923689861050087,0.08766094618357596,0.013960524040889766,0.6874153529596182,0.014,0.03333333333333333,0.43164164449801035,0.13791667818687808,0.3195166174183034,0.15158223216665945,0.3511761066125726,0.1315879835250217,0.30485469880473565,0.025505388765357975,0.059089267892629256,0.007563817382232028,0.017523372637106367,,,0.30485469880473565,0.017523372637106367,still_phone_candidate
61,1736338347852,1736338647852,2025-01-08 14:12:27+0200,2025-01-08 14:17:27+0200,14,False,1500,ok,299.799,200.0,203.0,0.207,0,0.0,9.903721251050719,9.902254985795,0.05817563738651703,0.015423628975904031,0.007695291977899643,0.056112978786919655,0.0013333333333333333,0.06666666666666667,0.0011571934404647093,0.00023073897414347397,0.19939533536485748,0.00036143597906958963,0.31233842712108967,0.000522130642397162,0.451204288012109,8.787764117213067e-05,0.07594032086531746,2.774067215151104e-05,0.023972372449994925,,,0.451204288012109,0.023972372449994925,still_phone_candidate
62,1736338647852,1736338947852,2025-01-08 14:17:27+0200,2025-01-08 14:22:27+0200,14,False,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.904164968326803,9.904723903500114,0.05314071530834013,0.01371127217263735,0.007156403855896443,0.05134441593219148,0.002,0.03333333333333333,0.0026804275727969045,0.0007140124619499292,0.2663800615977434,0.00072972606011617,0.27224240920441434,0.0011932089118757568,0.4451561847764077,0.0001810147303925867,0.06753203564597944,7.063675562847763e-05,0.026352793989046823,,,0.4451561847764077,0.026352793989046823,still_phone_candidate
63,1736338947852,1736339247852,2025-01-08 14:22:27+0200,2025-01-08 14:27:27+0200,14,False,1500,ok,299.8,200.0,206.0,0.209,0,0.0,9.838051573249597,9.836301932938664,0.20301811578195136,0.09437247099875319,0.06343419319345944,0.1797588754261134,0.008666666666666666,0.03333333333333333,0.027158750888423688,0.010714964900312594,0.3945308436434684,0.00890313489087501,0.32781827586444473,0.007169842923554783,0.26399752157272083,0.000892212104743111,0.03285173564898424,0.00042601687966213635,0.015686173543560295,,,0.26399752157272083,0.015686173543560295,still_phone_candidate
64,1736339247852,1736339547852,2025-01-08 14:27:27+0200,2025-01-08 14:32:27+0200,14,False,1500,ok,299.8,200.0,206.0,0.21,0,0.0,9.855052763984332,9.862306754961228,0.1769943598630461,0.10627137847992886,0.07001664854849121,0.14172514923046672,0.006,0.03333333333333333,0.019538569508449212,0.00865466781280838,0.44295299146980927,0.005618773633376673,0.287573439342471,0.004732007051593934,0.24218799894985332,0.0007427969965297617,0.0380169590311383,0.0002625572993249855,0.013437897754564164,,,0.24218799894985332,0.013437897754564164,still_phone_candidate
65,1736339547852,1736339847852,2025-01-08 14:32:27+0200,2025-01-08 14:37:27+0200,14,False,1500,ok,299.801,200.0,203.0,0.209,0,0.0,9.909477995801304,9.919361145125539,0.6186224149853198,0.08860749740679637,0.008917830375341218,0.6123235095651144,0.024666666666666667,0.016666666666666666,0.18600193025821127,0.03205270919194526,0.1723246051664577,0.06532963585996986,0.35123095641683966,0.08157294906255196,0.4385596910167056,0.01267872698780864,0.06816449146634017,0.004760167968391299,0.025592035318037543,,,0.4385596910167056,0.025592035318037543,still_phone_candidate
66,1736339847852,1736340147852,2025-01-08 14:37:27+0200,2025-01-08 14:42:27+0200,14,False,3356,ok,299.782,20.0,201.0,0.224,0,0.0,9.893451012097739,9.909757024535333,1.5642085576888918,0.4392076074861208,0.1623582068865348,1.5013696998125063,0.1397497020262217,0.016666666666666666,0.5368802549500048,0.251089708215496,0.46768288813094433,0.15332398905288605,0.28558321457950403,0.12807765991835213,0.23855908042339707,0.0189589426219558,0.03531316796837926,0.018432682157639744,0.0343329485256563,,,0.23855908042339707,0.0343329485256563,low_motion_phone_candidate
67,1736340147852,1736340447852,2025-01-08 14:42:27+0200,2025-01-08 14:47:27+0200,14,False,3200,ok,299.899,20.0,201.0,0.209,0,0.0,9.729771285544668,9.734636435536837,0.31246758627671734,0.13068743607260633,0.06912787721829083,0.28386696921412413,0.0196875,0.08333333333333333,0.024158867246470154,0.009084461503171428,0.37603010979327917,0.00915278389721363,0.3788581560483114,0.0048665416076811375,0.20143914687855188,0.0010819943174823945,0.04478663285177348,0.0009096025638297348,0.037650878021304436,,,0.20143914687855188,0.037650878021304436,still_phone_candidate
68,1736340447852,1736340747852,2025-01-08 14:47:27+0200,2025-01-08 14:52:27+0200,14,False,2819,ok,299.72,24.0,201.0,0.208,0,0.0,9.711103336983424,9.74641220324855,0.3512335302693803,0.1426780885409317,0.07902040412525402,0.32288492047899414,0.02908832919474991,0.016666666666666666,0.014519308225988865,0.007580330590280069,0.5220862090875406,0.004249366869968252,0.29267006415375146,0.003357679326661981,0.23125615038958236,0.0006866499662621259,0.0472921957144663,0.00042300221052031376,0.029133771660220017,,,0.23125615038958236,0.029133771660220017,still_phone_candidate
69,1736340747852,1736341047852,2025-01-08 14:52:27+0200,2025-01-08 14:57:27+0200,14,False,2118,ok,299.914,200.0,201.0,0.207,0,0.0,9.9576394867455,9.94759124571554,0.2297785055595017,0.050281407866601915,0.031043439015152607,0.22443464257530865,0.0084985835694051,0.03333333333333333,0.06841330487503246,0.02768569183705957,0.40468285938870796,0.0199129629847804,0.29106857242395356,0.021485483630733174,0.31405416928738866,0.003113892337994163,0.045515888227913734,0.0012105309840116528,0.017694379568753124,,,0.31405416928738866,0.017694379568753124,still_phone_candidate
70,1736341047852,1736341347852,2025-01-08 14:57:27+0200,2025-01-08 15:02:27+0200,14,False,1500,ok,299.799,200.0,201.0,0.205,0,0.0,9.907188890234096,9.903942054471605,0.10793857259702913,0.02477354174352566,0.01092015066778984,0.10510732146827122,0.006,0.03333333333333333,0.011952880177325117,0.0054638937129509076,0.4571194249329159,0.005300977408293841,0.4434895464232892,0.0013675954997898374,0.11441556173082007,0.00022759951677467295,0.01904139532883751,0.00011227468446220735,0.009393107167190964,,,0.11441556173082007,0.009393107167190964,still_phone_candidate
71,1736341347852,1736341647852,2025-01-08 15:02:27+0200,2025-01-08 15:07:27+0200,15,False,1500,ok,299.799,200.0,201.0,0.202,0,0.0,9.912975619188824,9.912045490898779,0.010428776494701152,0.007752258689628333,0.00606476343939466,0.00703754239926527,0.0,0.016666666666666666,3.40906321069863e-05,1.550643889381382e-05,0.4548592365536113,9.934529027554599e-06,0.29141521918329827,9.040587757357283e-06,0.2651927288700689,1.3805870102074302e-06,0.04049754800306275,5.653005898738848e-07,0.016582285365076464,,,0.2651927288700689,0.016582285365076464,still_phone_candidate
72,1736341647852,1736341947852,2025-01-08 15:07:27+0200,2025-01-08 15:12:27+0200,15,False,1500,ok,299.799,200.0,201.0,0.202,0,0.0,9.90004271420613,9.899709894318221,0.009315493343041189,0.007106004509957933,0.0057409970965718315,0.006032734471737482,0.0,0.03333333333333333,2.907890109548728e-05,9.169131430864608e-06,0.3153190487066774,9.364729282197925e-06,0.3220455013566942,9.938402930041173e-06,0.3417736762956115,1.46269967614311e-06,0.050301064381353275,5.575128967241561e-07,0.019172419717424463,,,0.3417736762956115,0.019172419717424463,still_phone_candidate
73,1736341947852,1736342247852,2025-01-08 15:12:27+0200,2025-01-08 15:17:27+0200,15,False,1500,ok,299.8,200.0,201.0,0.205,0,0.0,9.9020260158664,9.90113098249543,0.009222315115976808,0.007138401540250977,0.005891743583831932,0.00590723321730826,0.0,0.016666666666666666,2.916568090161675e-05,9.956499146873701e-06,0.3413772227865861,9.642490476576141e-06,0.330610847355243,9.017932701117248e-06,0.3091967141633698,1.4864746106191562e-06,0.05096656634327903,6.304668942548697e-07,0.02161673839817403,,,0.3091967141633698,0.02161673839817403,still_phone_candidate
74,1736342247852,1736342547852,2025-01-08 15:17:27+0200,2025-01-08 15:22:27+0200,15,False,1500,ok,299.8,200.0,201.0,0.207,0,0.0,9.902184202261004,9.900542957109291,0.013589003926859636,0.009052001575836105,0.006118988145126458,0.010267228488900515,0.0,0.016666666666666666,8.888915942313936e-05,7.460659100213029e-05,0.8393215942900336,1.3187159834667377e-05,0.14835509661974072,1.2395482294745913e-05,0.13944875140217783,1.8727828939860933e-06,0.021068743434405523,7.927136034655731e-07,0.008918000896959953,,,0.13944875140217783,0.008918000896959953,still_phone_candidate
75,1736342547852,1736342847852,2025-01-08 15:22:27+0200,2025-01-08 15:27:27+0200,15,False,1500,ok,299.801,200.0,201.0,0.203,0,0.0,9.903072658261873,9.902276010709516,0.009349066591482061,0.00714252441127366,0.005949072723290705,0.006084738161088222,0.0,0.05,2.9370260468353566e-05,1.0253178612634724e-05,0.34910070422026107,8.852944475221403e-06,0.3014254669195203,9.530393090198018e-06,0.32449126899868697,1.4455417474218265e-06,0.049217872922148465,5.175590038549966e-07,0.017621873132949096,,,0.32449126899868697,0.017621873132949096,still_phone_candidate
76,1736342847852,1736343147852,2025-01-08 15:27:27+0200,2025-01-08 15:32:27+0200,15,False,1500,ok,299.799,200.0,201.0,0.202,0,0.0,9.902794025304372,9.902318035926877,0.00920857129874548,0.00722870438577906,0.005945445573438235,0.005724524797272375,0.0,0.2,2.6631856100186794e-05,6.334117074401485e-06,0.23783986555698827,1.0001333079597147e-05,0.3755402192762298,9.505776590204364e-06,0.3569325605562164,1.4109206646628417e-06,0.052978683098732486,5.975066501980089e-07,0.022435786974450422,,,0.3569325605562164,0.022435786974450422,still_phone_candidate
77,1736343147852,1736343447852,2025-01-08 15:32:27+0200,2025-01-08 15:37:27+0200,15,False,1500,ok,299.799,200.0,201.0,0.204,0,0.0,9.90067009086696,9.899278814368214,0.019419985449914228,0.013390614083488983,0.00899543287748461,0.014133751789171431,0.0,0.016666666666666666,0.00013858741272299225,0.00014670716692621356,1.0585894060916703,1.5137687859540788e-05,0.10922844695714115,1.6713570978403204e-05,0.12059948771689818,2.702336503116668e-06,0.019499148227249782,1.0663532513753783e-06,0.00769444519111414,,,0.12059948771689818,0.00769444519111414,still_phone_candidate
78,1736343447852,1736343747852,2025-01-08 15:37:27+0200,2025-01-08 15:42:27+0200,15,False,1500,ok,299.8,200.0,201.0,0.201,0,0.0,9.903150159902182,9.902682684202693,0.0094015490814555,0.007344553683931424,0.005988188836212771,0.0058877151633276855,0.0,0.03333333333333333,3.040736749714007e-05,8.237740110480061e-06,0.2709126369211295,1.0849441690630559e-05,0.35680305740544593,1.027422243070698e-05,0.3378859558188755,1.4260954293497857e-06,0.04689966763758538,5.669190119198461e-07,0.018644133267148727,,,0.3378859558188755,0.018644133267148727,still_phone_candidate
79,1736343747852,1736344047852,2025-01-08 15:42:27+0200,2025-01-08 15:47:27+0200,15,False,1500,ok,299.801,200.0,201.0,0.207,0,0.0,9.902777556021828,9.902641946609089,0.008840251364466324,0.006958327661858783,0.0057625362635054245,0.00545436616390786,0.0,0.15,2.4046850600979337e-05,4.100959690493579e-06,0.17054040708044166,8.805180014263654e-06,0.36616770155776873,1.0425316526432451e-05,0.4335418678905032,1.5981271153732398e-06,0.0664588948420611,6.669678597140552e-07,0.02773618345210213,,,0.4335418678905032,0.02773618345210213,still_phone_candidate
80,1736344047852,1736344347852,2025-01-08 15:47:27+0200,2025-01-08 15:52:27+0200,15,False,1500,ok,299.8,200.0,201.0,0.204,0,0.0,9.903472074647084,9.903100959353198,0.009167912969153072,0.007156561364763708,0.005814592478039948,0.00574212366670139,0.0,0.03333333333333333,2.8256207939346475e-05,8.993191660353322e-06,0.3182731270826471,8.024502500816122e-06,0.2839907788773768,1.0585969434729706e-05,0.37464225410051766,1.615666548227137e-06,0.05717917109384441,6.284486694121863e-07,0.022241083119192297,,,0.37464225410051766,0.022241083119192297,still_phone_candidate
81,1736344347852,1736344647852,2025-01-08 15:52:27+0200,2025-01-08 15:57:27+0200,15,False,1500,ok,299.801,200.0,201.0,0.204,0,0.0,9.903322789149955,9.903050023082214,0.008765496751227848,0.00679923204539273,0.005548080179595516,0.005538842678430342,0.0,0.21666666666666667,2.5674621290745855e-05,7.593855401990675e-06,0.2957728301421061,9.15317600882806e-06,0.3565067583733835,8.447153560725954e-06,0.32900791271926727,1.421214579508128e-06,0.055354841008711964,4.908528812919506e-07,0.01911821310754341,,,0.32900791271926727,0.01911821310754341,still_phone_candidate
82,1736344647852,1736344947852,2025-01-08 15:57:27+0200,2025-01-08 16:02:27+0200,15,False,1601,ok,299.724,200.0,201.0,0.234,0,0.0,9.89991373650339,9.895014985990409,0.02351574458413326,0.015425438696642958,0.008946334778718423,0.018413143157829603,0.0,0.016666666666666666,0.00014078704756108804,0.00015243540328060525,1.0827374103037635,9.942301094495847e-06,0.0706194303150071,1.5079325646778712e-05,0.10710733627847217,2.3904005469963857e-06,0.016978838525320887,1.1116993090926284e-06,0.00789631808004396,,,0.10710733627847217,0.00789631808004396,still_phone_candidate
83,1736344947852,1736345247852,2025-01-08 16:02:27+0200,2025-01-08 16:07:27+0200,16,False,1500,ok,299.799,200.0,201.0,0.203,0,0.0,9.902003547505348,9.901738420781077,0.009151353475407261,0.007262799150031256,0.006326678114816353,0.005573985209710971,0.0,0.03333333333333333,2.4518785237460776e-05,7.151233104582959e-06,0.29166343419236856,7.66359397823995e-06,0.31256010051147254,8.899566778199527e-06,0.36296931891235845,1.3748085901530425e-06,0.05607164371473654,5.379217293907228e-07,0.021939167221419458,,,0.36296931891235845,0.021939167221419458,still_phone_candidate
84,1736345247852,1736345547852,2025-01-08 16:07:27+0200,2025-01-08 16:12:27+0200,16,False,1500,ok,299.8,200.0,201.0,0.202,0,0.0,9.902577461876316,9.902401331179565,0.008819380849344792,0.006980798024798356,0.005746297856843441,0.005392676471391452,0.0,0.15,2.2376246460478532e-05,4.774104031655033e-06,0.21335589237842778,7.696098124774018e-06,0.3439405325807013,9.08036917407332e-06,0.40580394884867255,1.4623955807046863e-06,0.06535482093869519,4.982226326321927e-07,0.022265692930767703,,,0.40580394884867255,0.022265692930767703,still_phone_candidate
85,1736345547852,1736345847852,2025-01-08 16:12:27+0200,2025-01-08 16:17:27+0200,16,False,1500,ok,299.799,200.0,201.0,0.209,0,0.0,9.901560002399982,9.901083193303284,0.009699430850256235,0.007492817052029172,0.006141098592510552,0.0061777017051989035,0.0,0.016666666666666666,2.929646504155016e-05,1.171718174403017e-05,0.39995206682485746,7.86335202797487e-06,0.26840617176244813,9.83031344223715e-06,0.3355460608744147,1.5512224681662544e-06,0.05294913451046771,5.463224271753434e-07,0.01864806646127829,,,0.3355460608744147,0.01864806646127829,still_phone_candidate
86,1736345847852,1736346147852,2025-01-08 16:17:27+0200,2025-01-08 16:22:27+0200,16,False,1500,ok,299.799,200.0,201.0,0.212,0,0.0,9.898054059295163,9.896565397482574,0.014966278205077092,0.010285539679101575,0.007754259711424183,0.010973298082784936,0.0,0.016666666666666666,7.387501468244494e-05,5.0237975276676774e-05,0.6800401393167496,1.3143724589811369e-05,0.17791840240317053,1.6356869475558833e-05,0.22141274077398929,2.3806958934337518e-06,0.032225995536749194,1.0236405265275985e-06,0.013856383391973095,,,0.22141274077398929,0.013856383391973095,still_phone_candidate
87,1736346147852,1736346447852,2025-01-08 16:22:27+0200,2025-01-08 16:27:27+0200,16,False,1500,ok,299.8,200.0,201.0,0.209,0,0.0,9.897629187750454,9.851081805993934,0.6283904541938395,0.2166573143822321,0.01872481010732674,0.59169318890368,0.06266666666666666,0.016666666666666666,0.27567599391794406,0.1401193746737524,0.5082755762747315,0.07278568070222928,0.26402618402781275,0.07376264912628691,0.2675700850043643,0.010784034329713862,0.03911851074317254,0.004379706175106684,0.015887151118462346,,,0.2675700850043643,0.015887151118462346,still_phone_candidate
88,1736346447852,1736346747852,2025-01-08 16:27:27+0200,2025-01-08 16:32:27+0200,16,False,1500,ok,299.8,200.0,201.0,0.203,0,0.0,9.903026712227973,9.902567585473045,0.014175190157080318,0.008698935384124761,0.007178697989916216,0.011201577413440451,0.0,0.016666666666666666,8.829865970150759e-05,1.5187942396267912e-05,0.17200648851987724,3.1449217436130905e-05,0.35616868412776087,3.915369059132369e-05,0.4434233851757457,5.679518251391461e-06,0.06432168133232141,2.0884347305025923e-06,0.023651941462786836,,,0.4434233851757457,0.023651941462786836,still_phone_candidate
89,1736346747852,1736347047852,2025-01-08 16:32:27+0200,2025-01-08 16:37:27+0200,16,False,1500,ok,299.799,200.0,201.0,0.204,0,0.0,9.903415959497135,9.90323327373324,0.017122357957648476,0.008261253473901942,0.006248001411830906,0.014998673513285134,0.0,0.26666666666666666,2.5734491005049473e-05,4.939383710888378e-06,0.19193632817214845,7.728753571127102e-06,0.30032665381299406,1.2093841808819862e-05,0.4699468043275804,1.8245756113449787e-06,0.0709000077361923,6.895126612418705e-07,0.02679332810998975,,,0.4699468043275804,0.02679332810998975,still_phone_candidate
90,1736347047852,1736347347852,2025-01-08 16:37:27+0200,2025-01-08 16:42:27+0200,16,False,1812,ok,299.845,200.0,201.0,0.209,0,0.0,9.825015782372411,9.82090024939556,0.29109869971879326,0.14231138230703774,0.08164440454112487,0.2539741346190904,0.02262693156732892,0.03333333333333333,0.06362588997098165,0.024219938585034313,0.38066168655684796,0.016696114461060722,0.2624107021320322,0.021498347349726974,0.33788678413035783,0.004110827502179929,0.06460935169715953,0.0018415270601119978,0.028943045998285875,,,0.33788678413035783,0.028943045998285875,still_phone_candidate
91,1736347347852,1736347647852,2025-01-08 16:42:27+0200,2025-01-08 16:47:27+0200,16,False,1500,ok,299.8,200.0,205.0,0.208,0,0.0,9.864688941620507,9.853829830372796,0.1924314292623077,0.07090136429629748,0.036231699057379,0.17922268775450392,0.0026666666666666666,0.03333333333333333,0.027329306296940012,0.007516537681748407,0.2750358022292726,0.01118208649926536,0.4091610075195135,0.0080475840137135,0.294467189407386,0.0010344384104890953,0.03785088429430492,0.00047280103506494353,0.017300147684973687,,,0.294467189407386,0.017300147684973687,still_phone_candidate
92,1736347647852,1736347947852,2025-01-08 16:47:27+0200,2025-01-08 16:52:27+0200,16,False,2737,ok,299.717,42.0,201.0,0.21,0,0.0,9.884986390868814,9.870602098240461,1.2927681031286486,0.6037717459008992,0.19806669462750293,1.1432042491143226,0.2433321154548776,0.016666666666666666,0.46359414077580263,0.24209639811154252,0.5222162594773216,0.10847598116557765,0.23398911164849556,0.12748983407413297,0.2750031177287634,0.02460427125620588,0.05307286933141952,0.016324622159585703,0.03521317618955932,,,0.2750031177287634,0.03521317618955932,low_motion_phone_candidate
93,1736347947852,1736348247852,2025-01-08 16:52:27+0200,2025-01-08 16:57:27+0200,16,False,3356,ok,299.84,20.0,200.0,0.21,0,0.0,9.664573303026952,9.750000880828136,0.7833945281073293,0.43158815802680195,0.16065801577661176,0.65934552365851,0.18176400476758045,0.016666666666666666,0.34539836951317743,0.13437226246436973,0.3890356015685918,0.08622782508580858,0.24964745840387895,0.12867917656377428,0.3725529357453003,0.022684247125663335,0.06567560570026923,0.01232030696950009,0.03566984692737541,,,0.3725529357453003,0.03566984692737541,low_motion_phone_candidate
94,1736348247852,1736348547852,2025-01-08 16:57:27+0200,2025-01-08 17:02:27+0200,16,False,3047,ok,299.84,20.0,200.0,0.215,0,0.0,9.770102937398349,9.771424360351084,0.033730568264681876,0.01529164511874675,0.009120286831821645,0.03009423505657999,0.0003281916639317361,0.18333333333333332,0.0018141929510719834,0.000561850971218555,0.3096974723039049,0.0007884720640006179,0.4346131228956213,0.00041450054562642316,0.22847654952109703,4.700388525906604e-05,0.025908978001095224,2.3498989977286712e-05,0.012952861471213115,,,0.22847654952109703,0.012952861471213115,still_phone_candidate
