repeat,fold,feature,slope,selected,coefficient_constraint
4,5,keyboard_median_inter_event_interval_ms,-1.3499999999999976,True,<= 0
4,5,keyboard_median_word_completion_time_ms,-0.25500000000000245,True,<= 0
4,5,keyboard_typing_burst_count,-0.06000000000000744,True,<= 0
4,5,message_distinct_event_count,-0.16999999999999557,True,<= 0
4,5,activity_active_hour_count,1.0700000000000007,True,>= 0
4,5,activity_state_diversity,1.0350000000000006,True,>= 0
4,5,activity_still_fraction,-0.2599999999999976,True,<= 0
4,5,activity_transition_count,1.1799999999999968,True,>= 0
4,5,activity_unknown_fraction,0.8550000000000016,True,>= 0
4,5,median_unlocked_session_duration_seconds,0.6649999999999993,True,>= 0
4,5,night_screen_event_count,0.5000000000000071,True,>= 0
4,5,screen_active_hour_count,-0.194999999999995,True,<= 0
4,5,screen_event_count,0.7399999999999949,True,>= 0
4,5,screen_off_event_count,-0.09499999999999989,True,<= 0
4,5,screen_on_event_count,0.3699999999999988,True,>= 0
4,5,screen_transition_count,-0.26000000000000023,True,<= 0
4,5,screen_unlock_event_count,0.8300000000000022,True,>= 0
4,5,telephony_event_count,1.245000000000002,True,>= 0
4,5,telephony_mobile_data_enabled_fraction,-2.1499999999999853,True,<= 0
4,5,telephony_network_type_diversity,1.0000000000000104,True,>= 0
4,5,touch_active_hour_count,-0.6949999999999991,True,<= 0
4,5,touch_app_diversity,0.4199999999999976,True,>= 0
4,5,touch_click_event_count,0.210000000000004,True,>= 0
4,5,touch_distinct_event_count,-0.8999999999999975,True,<= 0
4,5,touch_scroll_direction_change_count,0.8900000000000045,True,>= 0
4,5,touch_scroll_event_count,-0.655000000000001,True,<= 0
4,5,touch_scroll_index_change_median,-0.36000000000000054,True,<= 0
4,5,touch_unique_app_count,0.2899999999999975,True,>= 0
5,1,app_foreground_event_count,1.8299999999999974,True,>= 0
5,1,app_use_diversity,1.559999999999999,True,>= 0
5,1,unique_foreground_apps,1.1299999999999928,True,>= 0
5,1,call_event_count,-1.7800000000000011,True,<= 0
5,1,incoming_call_count,-1.2799999999999971,True,<= 0
5,1,missed_rejected_blocked_call_count,2.8357142857142854,True,>= 0
5,1,outgoing_call_count,-2.439999999999995,True,<= 0
5,1,total_call_duration_seconds,-0.5599999999999986,True,<= 0
5,1,gsm_cell_transition_count,0.26999999999999585,True,>= 0
5,1,unique_gsm_cell_count,0.7700000000000051,True,>= 0
5,1,unique_gsm_lac_count,0.024999999999999783,True,>= 0
5,1,gsm_neighbor_cell_transition_count,-1.160000000000003,True,<= 0
5,1,unique_gsm_neighbor_cell_count,-0.9050000000000005,True,<= 0
5,1,unique_gsm_neighbor_lac_count,-2.4749999999999863,True,<= 0
5,1,keyboard_deletion_event_count,-0.8250000000000044,True,<= 0
5,1,keyboard_inter_event_interval_iqr_ms,-1.9749999999999934,True,<= 0
5,1,keyboard_long_pause_count_2s,0.14999999999999397,True,>= 0
5,1,keyboard_median_inter_event_interval_ms,-0.9950000000000025,True,<= 0
5,1,keyboard_median_word_completion_time_ms,-1.8299999999999974,True,<= 0
5,1,keyboard_typing_burst_count,-0.28000000000000447,True,<= 0
5,1,message_distinct_event_count,-0.7650000000000073,True,<= 0
5,1,activity_active_hour_count,0.5149999999999949,True,>= 0
5,1,activity_state_diversity,-0.13000000000000012,True,<= 0
5,1,activity_still_fraction,-0.6350000000000098,True,<= 0
5,1,activity_transition_count,0.5700000000000072,True,>= 0
5,1,activity_unknown_fraction,-0.3500000000000075,True,<= 0
5,1,median_unlocked_session_duration_seconds,-0.15000000000000174,True,<= 0
5,1,night_screen_event_count,-1.8249999999999993,True,<= 0
5,1,screen_active_hour_count,-1.2450000000000048,True,<= 0
5,1,screen_event_count,-0.2749999999999989,True,<= 0
5,1,screen_off_event_count,0.1350000000000005,True,>= 0
5,1,screen_on_event_count,0.3049999999999987,True,>= 0
5,1,screen_transition_count,-1.1049999999999909,True,<= 0
5,1,screen_unlock_event_count,0.7099999999999951,True,>= 0
5,1,telephony_event_count,1.2049999999999987,True,>= 0
5,1,telephony_mobile_data_enabled_fraction,-1.8499999999999726,True,<= 0
5,1,telephony_network_type_diversity,1.5500000000000056,True,>= 0
5,1,touch_active_hour_count,-0.2799999999999993,True,<= 0
5,1,touch_app_diversity,1.4100000000000024,True,>= 0
5,1,touch_click_event_count,-0.42999999999999583,True,<= 0
5,1,touch_distinct_event_count,0.2949999999999901,True,>= 0
5,1,touch_scroll_direction_change_count,0.20999999999999622,True,>= 0
5,1,touch_scroll_event_count,-0.24499999999999902,True,<= 0
5,1,touch_scroll_index_change_median,-0.37499999999999917,True,<= 0
5,1,touch_unique_app_count,1.0149999999999963,True,>= 0
5,2,app_foreground_event_count,1.8699999999999954,True,>= 0
5,2,app_use_diversity,0.7800000000000008,True,>= 0
5,2,unique_foreground_apps,1.129999999999998,True,>= 0
5,2,gsm_cell_transition_count,0.6850000000000035,True,>= 0
5,2,unique_gsm_cell_count,0.5549999999999982,True,>= 0
5,2,unique_gsm_lac_count,0.9000000000000073,True,>= 0
5,2,gsm_neighbor_cell_transition_count,-0.18500000000000197,True,<= 0
5,2,unique_gsm_neighbor_cell_count,7.783605688944793e-15,True,>= 0
5,2,unique_gsm_neighbor_lac_count,0.20000000000001725,True,>= 0
5,2,keyboard_deletion_event_count,0.18000000000000416,True,>= 0
5,2,keyboard_inter_event_interval_iqr_ms,7.783605688944793e-15,True,>= 0
5,2,keyboard_long_pause_count_2s,0.34499999999999936,True,>= 0
5,2,keyboard_median_inter_event_interval_ms,-2.240000000000002,True,<= 0
5,2,keyboard_median_word_completion_time_ms,-1.1499999999999997,True,<= 0
5,2,keyboard_typing_burst_count,-0.16500000000000037,True,<= 0
5,2,message_distinct_event_count,-0.8400000000000056,True,<= 0
5,2,activity_active_hour_count,1.9249999999999998,True,>= 0
5,2,activity_state_diversity,0.0150000000000064,True,>= 0
5,2,activity_still_fraction,-0.1350000000000005,True,<= 0
5,2,activity_transition_count,0.5100000000000049,True,>= 0
5,2,activity_unknown_fraction,-0.48499999999999766,True,<= 0
5,2,median_unlocked_session_duration_seconds,-0.07499999999999049,True,<= 0
5,2,screen_active_hour_count,-0.014999999999990833,True,<= 0
5,2,screen_event_count,2.4750000000000028,True,>= 0
5,2,screen_off_event_count,2.1200000000000023,True,>= 0
5,2,screen_on_event_count,2.0899999999999976,True,>= 0
5,2,screen_transition_count,-0.6349999999999917,True,<= 0
5,2,screen_unlock_event_count,1.9049999999999983,True,>= 0
5,2,telephony_event_count,1.4800000000000055,True,>= 0
5,2,telephony_mobile_data_enabled_fraction,-1.6499999999999895,True,<= 0
5,2,telephony_network_type_diversity,1.8500000000000105,True,>= 0
5,2,touch_active_hour_count,-0.7549999999999961,True,<= 0
5,2,touch_app_diversity,1.499999999999994,True,>= 0
5,2,touch_click_event_count,-0.5499999999999978,True,<= 0
5,2,touch_distinct_event_count,-0.19999999999999798,True,<= 0
5,2,touch_scroll_direction_change_count,0.07500000000000606,True,>= 0
5,2,touch_scroll_event_count,-0.5599999999999908,True,<= 0
5,2,touch_scroll_index_change_median,0.3250000000000107,True,>= 0
5,2,touch_unique_app_count,0.8249999999999966,True,>= 0
5,3,app_foreground_event_count,1.2900000000000031,True,>= 0
5,3,app_use_diversity,0.7600000000000018,True,>= 0
5,3,unique_foreground_apps,0.030000000000002424,True,>= 0
5,3,call_event_count,-4.465000000000001,True,<= 0
5,3,incoming_call_count,-2.5649999999999893,True,<= 0
5,3,missed_rejected_blocked_call_count,1.1964285714285634,True,>= 0
5,3,outgoing_call_count,-3.335000000000002,True,<= 0
5,3,total_call_duration_seconds,-2.8849999999999945,True,<= 0
5,3,gsm_cell_transition_count,1.1950000000000085,True,>= 0
5,3,unique_gsm_cell_count,1.3249999999999982,True,>= 0
5,3,unique_gsm_lac_count,0.2750000000000128,True,>= 0
5,3,gsm_neighbor_cell_transition_count,-0.6999999999999943,True,<= 0
5,3,unique_gsm_neighbor_cell_count,-0.5800000000000054,True,<= 0
5,3,unique_gsm_neighbor_lac_count,-1.924999999999991,True,<= 0
5,3,keyboard_deletion_event_count,-0.7949999999999994,True,<= 0
5,3,keyboard_inter_event_interval_iqr_ms,0.23000000000000043,True,>= 0
5,3,keyboard_long_pause_count_2s,0.005000000000010782,True,>= 0
5,3,keyboard_median_inter_event_interval_ms,-0.599999999999994,True,<= 0
5,3,keyboard_median_word_completion_time_ms,-1.650000000000001,True,<= 0
5,3,keyboard_typing_burst_count,-0.3950000000000008,True,<= 0
5,3,message_distinct_event_count,-0.2850000000000023,True,<= 0
5,3,activity_active_hour_count,0.7050000000000025,True,>= 0
5,3,activity_state_diversity,-0.22999999999999524,True,<= 0
5,3,activity_still_fraction,0.08500000000000428,True,>= 0
5,3,activity_transition_count,-0.06999999999999788,True,<= 0
5,3,activity_unknown_fraction,-1.4849999999999954,True,<= 0
5,3,median_unlocked_session_duration_seconds,-0.3200000000000025,True,<= 0
5,3,night_screen_event_count,-0.39999999999997377,True,<= 0
5,3,screen_active_hour_count,-0.3750000000000018,True,<= 0
5,3,screen_event_count,-0.06500000000000006,True,<= 0
5,3,screen_off_event_count,-0.7150000000000059,True,<= 0
5,3,screen_on_event_count,-0.5050000000000019,True,<= 0
5,3,screen_transition_count,-0.6550000000000088,True,<= 0
5,3,screen_unlock_event_count,0.1250000000000023,True,>= 0
5,3,telephony_event_count,0.8500000000000064,True,>= 0
5,3,telephony_mobile_data_enabled_fraction,-1.649999999999982,True,<= 0
5,3,telephony_network_type_diversity,1.0800000000000016,True,>= 0
5,3,touch_active_hour_count,0.08000000000000128,True,>= 0
5,3,touch_app_diversity,-0.5350000000000042,True,<= 0
5,3,touch_click_event_count,-0.5200000000000031,True,<= 0
5,3,touch_distinct_event_count,-0.6549999999999985,True,<= 0
5,3,touch_scroll_direction_change_count,0.17000000000000076,True,>= 0
5,3,touch_scroll_event_count,-0.635000000000002,True,<= 0
5,3,touch_scroll_index_change_median,0.5550000000000112,True,>= 0
5,3,touch_unique_app_count,-0.16999999999999818,True,<= 0
5,4,app_foreground_event_count,1.4650000000000016,True,>= 0
5,4,app_use_diversity,0.9849999999999939,True,>= 0
5,4,unique_foreground_apps,0.7149999999999903,True,>= 0
5,4,call_event_count,-2.9300000000000033,True,<= 0
5,4,incoming_call_count,-1.8,True,<= 0
5,4,missed_rejected_blocked_call_count,1.2749999999999992,True,>= 0
5,4,outgoing_call_count,-3.5899999999999994,True,<= 0
5,4,total_call_duration_seconds,-2.9300000000000033,True,<= 0
5,4,gsm_cell_transition_count,0.859999999999989,True,>= 0
5,4,unique_gsm_cell_count,1.0900000000000076,True,>= 0
5,4,unique_gsm_lac_count,-0.6849999999999983,True,<= 0
5,4,gsm_neighbor_cell_transition_count,-0.3750000000000018,True,<= 0
5,4,unique_gsm_neighbor_cell_count,0.0849999999999939,True,>= 0
5,4,unique_gsm_neighbor_lac_count,0.10000000000001813,True,>= 0
5,4,keyboard_deletion_event_count,0.4050000000000016,True,>= 0
5,4,keyboard_inter_event_interval_iqr_ms,-0.2949999999999953,True,<= 0
5,4,keyboard_long_pause_count_2s,0.6149999999999979,True,>= 0
5,4,keyboard_median_inter_event_interval_ms,-2.0699999999999985,True,<= 0
5,4,keyboard_median_word_completion_time_ms,-2.4649999999999945,True,<= 0
5,4,keyboard_typing_burst_count,-0.38499999999999995,True,<= 0
5,4,message_distinct_event_count,-0.5500000000000081,True,<= 0
5,4,activity_active_hour_count,0.29000000000001047,True,>= 0
5,4,activity_state_diversity,1.8250000000000046,True,>= 0
5,4,activity_still_fraction,-0.49000000000000066,True,<= 0
5,4,activity_transition_count,1.3249999999999955,True,>= 0
5,4,activity_unknown_fraction,0.9400000000000058,True,>= 0
5,4,median_unlocked_session_duration_seconds,0.5449999999999999,True,>= 0
5,4,night_screen_event_count,-0.949999999999988,True,<= 0
5,4,screen_active_hour_count,-0.1849999999999994,True,<= 0
5,4,screen_event_count,1.1099999999999963,True,>= 0
5,4,screen_off_event_count,1.4600000000000064,True,>= 0
5,4,screen_on_event_count,0.7250000000000041,True,>= 0
5,4,screen_transition_count,0.06999999999999788,True,>= 0
5,4,screen_unlock_event_count,0.9950000000000025,True,>= 0
5,4,telephony_event_count,0.8900000000000018,True,>= 0
5,4,telephony_mobile_data_enabled_fraction,-3.949999999999996,True,<= 0
5,4,telephony_network_type_diversity,1.2350000000000012,True,>= 0
5,4,touch_active_hour_count,0.07000000000000307,True,>= 0
5,4,touch_app_diversity,-0.18500000000000458,True,<= 0
5,4,touch_click_event_count,0.210000000000004,True,>= 0
5,4,touch_distinct_event_count,-0.33499999999999597,True,<= 0
5,4,touch_scroll_direction_change_count,-0.37499999999999656,True,<= 0
5,4,touch_scroll_event_count,-0.9049999999999978,True,<= 0
5,4,touch_scroll_index_change_median,-0.5399999999999917,True,<= 0
5,4,touch_unique_app_count,-0.37499999999999917,True,<= 0
5,5,app_foreground_event_count,1.3899999999999981,True,>= 0
5,5,app_use_diversity,0.9300000000000025,True,>= 0
5,5,unique_foreground_apps,0.9300000000000025,True,>= 0
5,5,gsm_cell_transition_count,0.9549999999999941,True,>= 0
5,5,unique_gsm_cell_count,1.149999999999997,True,>= 0
5,5,unique_gsm_lac_count,2.1500000000000195,True,>= 0
5,5,gsm_neighbor_cell_transition_count,-0.2899999999999923,True,<= 0
5,5,unique_gsm_neighbor_cell_count,-0.3349999999999985,True,<= 0
5,5,unique_gsm_neighbor_lac_count,1.6500000000000123,True,>= 0
5,5,keyboard_deletion_event_count,-0.23000000000000043,True,<= 0
5,5,keyboard_inter_event_interval_iqr_ms,-0.13499999999998497,True,<= 0
5,5,keyboard_long_pause_count_2s,0.23499999999999563,True,>= 0
5,5,keyboard_median_inter_event_interval_ms,-0.5850000000000084,True,<= 0
5,5,keyboard_median_word_completion_time_ms,-0.020000000000001617,True,<= 0
5,5,keyboard_typing_burst_count,0.1900000000000024,True,>= 0
5,5,message_distinct_event_count,0.3400000000000015,True,>= 0
5,5,activity_active_hour_count,0.840000000000003,True,>= 0
5,5,activity_state_diversity,-0.12499999999999453,True,<= 0
5,5,activity_still_fraction,-0.25499999999998946,True,<= 0
5,5,activity_transition_count,0.5300000000000039,True,>= 0
5,5,activity_unknown_fraction,0.4899999999999929,True,>= 0
5,5,median_unlocked_session_duration_seconds,-0.23999999999999602,True,<= 0
5,5,night_screen_event_count,-0.4250000000000001,True,<= 0
5,5,screen_active_hour_count,-0.9900000000000047,True,<= 0
5,5,screen_event_count,0.6699999999999997,True,>= 0
5,5,screen_off_event_count,0.4099999999999994,True,>= 0
5,5,screen_on_event_count,0.36500000000000354,True,>= 0
5,5,screen_transition_count,-0.43499999999999883,True,<= 0
5,5,screen_unlock_event_count,1.0749999999999986,True,>= 0
5,5,telephony_event_count,2.070000000000004,True,>= 0
5,5,telephony_mobile_data_enabled_fraction,-3.9499999999999886,True,<= 0
5,5,telephony_network_type_diversity,1.9500000000000135,True,>= 0
5,5,touch_active_hour_count,-0.1949999999999976,True,<= 0
5,5,touch_app_diversity,1.7100000000000084,True,>= 0
5,5,touch_click_event_count,-0.23999999999999344,True,<= 0
5,5,touch_distinct_event_count,-0.16999999999999818,True,<= 0
5,5,touch_scroll_direction_change_count,-0.05499999999999147,True,<= 0
5,5,touch_scroll_event_count,-0.26999999999999325,True,<= 0
5,5,touch_scroll_index_change_median,0.9550000000000175,True,>= 0
5,5,touch_unique_app_count,1.06499999999999,True,>= 0
6,1,app_foreground_event_count,0.12499999999999972,True,>= 0
6,1,app_use_diversity,0.14000000000000615,True,>= 0
6,1,unique_foreground_apps,-0.5350000000000069,True,<= 0
6,1,gsm_cell_transition_count,1.210000000000007,True,>= 0
6,1,unique_gsm_cell_count,0.7500000000000113,True,>= 0
6,1,unique_gsm_lac_count,0.8799999999999932,True,>= 0
6,1,gsm_neighbor_cell_transition_count,-0.4250000000000032,True,<= 0
6,1,unique_gsm_neighbor_cell_count,0.4300000000000114,True,>= 0
6,1,unique_gsm_neighbor_lac_count,2.2788064078931518e-14,True,>= 0
6,1,keyboard_deletion_event_count,-0.7149999999999981,True,<= 0
6,1,keyboard_inter_event_interval_iqr_ms,-1.4550000000000034,True,<= 0
6,1,keyboard_long_pause_count_2s,-0.0200000000000094,True,<= 0
6,1,keyboard_median_inter_event_interval_ms,-2.1100000000000017,True,<= 0
6,1,keyboard_median_word_completion_time_ms,-1.4450000000000027,True,<= 0
6,1,keyboard_typing_burst_count,-0.5499999999999952,True,<= 0
6,1,message_distinct_event_count,-1.3349999999999964,True,<= 0
6,1,activity_active_hour_count,2.0000000000000004,True,>= 0
6,1,activity_state_diversity,-0.0999999999999977,True,<= 0
6,1,activity_still_fraction,0.04499999999999326,True,>= 0
6,1,activity_transition_count,0.9100000000000035,True,>= 0
6,1,activity_unknown_fraction,-1.4550000000000007,True,<= 0
6,1,median_unlocked_session_duration_seconds,-0.44500000000000484,True,<= 0
6,1,night_screen_event_count,-0.3999999999999889,True,<= 0
6,1,screen_active_hour_count,-1.1750000000000094,True,<= 0
6,1,screen_event_count,0.525000000000006,True,>= 0
6,1,screen_off_event_count,-0.14499999999999358,True,<= 0
6,1,screen_on_event_count,0.4250000000000006,True,>= 0
6,1,screen_transition_count,-1.21500000000001,True,<= 0
6,1,screen_unlock_event_count,0.2750000000000067,True,>= 0
6,1,telephony_event_count,0.890000000000007,True,>= 0
6,1,telephony_mobile_data_enabled_fraction,-4.049999999999977,True,<= 0
6,1,telephony_network_type_diversity,1.1499999999999944,True,>= 0
6,1,touch_active_hour_count,-0.40499999999999897,True,<= 0
6,1,touch_app_diversity,-0.4200000000000028,True,<= 0
6,1,touch_click_event_count,-0.7300000000000045,True,<= 0
6,1,touch_distinct_event_count,-0.9,True,<= 0
6,1,touch_scroll_direction_change_count,-0.699999999999997,True,<= 0
6,1,touch_scroll_event_count,-1.5099999999999976,True,<= 0
6,1,touch_scroll_index_change_median,-0.3200000000000025,True,<= 0
6,1,touch_unique_app_count,-0.6349999999999942,True,<= 0
6,2,app_foreground_event_count,1.080000000000012,True,>= 0
6,2,app_use_diversity,1.5549999999999933,True,>= 0
6,2,unique_foreground_apps,0.8299999999999996,True,>= 0
6,2,call_event_count,-3.9699999999999913,True,<= 0
6,2,incoming_call_count,-1.6799999999999982,True,<= 0
6,2,missed_rejected_blocked_call_count,1.5250000000000057,True,>= 0
6,2,outgoing_call_count,-4.629999999999993,True,<= 0
6,2,total_call_duration_seconds,-2.2099999999999946,True,<= 0
6,2,gsm_cell_transition_count,0.8149999999999958,True,>= 0
6,2,unique_gsm_cell_count,1.1050000000000064,True,>= 0
6,2,unique_gsm_lac_count,0.9000000000000073,True,>= 0
6,2,gsm_neighbor_cell_transition_count,-0.844999999999993,True,<= 0
6,2,unique_gsm_neighbor_cell_count,-1.074999999999996,True,<= 0
6,2,unique_gsm_neighbor_lac_count,-2.3749999999999947,True,<= 0
6,2,keyboard_deletion_event_count,0.19000000000000758,True,>= 0
6,2,keyboard_inter_event_interval_iqr_ms,0.6200000000000034,True,>= 0
6,2,keyboard_long_pause_count_2s,0.38000000000000217,True,>= 0
6,2,keyboard_median_inter_event_interval_ms,-0.874999999999998,True,<= 0
6,2,keyboard_median_word_completion_time_ms,-1.8649999999999949,True,<= 0
6,2,keyboard_typing_burst_count,-0.15000000000000435,True,<= 0
6,2,message_distinct_event_count,-0.8399999999999979,True,<= 0
6,2,activity_active_hour_count,1.0000000000000133,True,>= 0
6,2,activity_state_diversity,0.06500000000000265,True,>= 0
6,2,activity_still_fraction,-0.3100000000000017,True,<= 0
6,2,activity_transition_count,-0.38499999999999995,True,<= 0
6,2,activity_unknown_fraction,-0.235000000000006,True,<= 0
6,2,median_unlocked_session_duration_seconds,-0.3200000000000025,True,<= 0
6,2,night_screen_event_count,-1.9499999999999906,True,<= 0
6,2,screen_active_hour_count,-1.1050000000000038,True,<= 0
6,2,screen_event_count,0.29999999999999055,True,>= 0
6,2,screen_off_event_count,0.03500000000000283,True,>= 0
6,2,screen_on_event_count,-0.05999999999999447,True,<= 0
6,2,screen_transition_count,-0.394999999999993,True,<= 0
6,2,screen_unlock_event_count,1.6249999999999964,True,>= 0
6,2,telephony_event_count,0.829999999999997,True,>= 0
6,2,telephony_mobile_data_enabled_fraction,-2.8999999999999937,True,<= 0
6,2,telephony_network_type_diversity,1.7500000000000113,True,>= 0
6,2,touch_active_hour_count,-0.3699999999999988,True,<= 0
6,2,touch_app_diversity,1.4700000000000073,True,>= 0
6,2,touch_click_event_count,-0.7099999999999951,True,<= 0
6,2,touch_distinct_event_count,-0.7099999999999951,True,<= 0
6,2,touch_scroll_direction_change_count,0.11000000000000369,True,>= 0
6,2,touch_scroll_event_count,-0.7099999999999951,True,<= 0
6,2,touch_scroll_index_change_median,0.7599999999999939,True,>= 0
6,2,touch_unique_app_count,0.5550000000000034,True,>= 0
6,3,app_foreground_event_count,1.5549999999999908,True,>= 0
6,3,app_use_diversity,1.6499999999999957,True,>= 0
6,3,unique_foreground_apps,1.4599999999999935,True,>= 0
6,3,gsm_cell_transition_count,1.0249999999999895,True,>= 0
6,3,unique_gsm_cell_count,1.4100000000000077,True,>= 0
6,3,unique_gsm_lac_count,1.1250000000000093,True,>= 0
6,3,gsm_neighbor_cell_transition_count,-0.6500000000000007,True,<= 0
6,3,unique_gsm_neighbor_cell_count,-0.47000000000000164,True,<= 0
6,3,unique_gsm_neighbor_lac_count,0.2500000000000092,True,>= 0
6,3,keyboard_deletion_event_count,0.09999999999998732,True,>= 0
6,3,keyboard_inter_event_interval_iqr_ms,-0.5999999999999914,True,<= 0
6,3,keyboard_long_pause_count_2s,-0.1749999999999908,True,<= 0
6,3,keyboard_median_inter_event_interval_ms,-0.9000000000000105,True,<= 0
6,3,keyboard_median_word_completion_time_ms,-2.754999999999992,True,<= 0
6,3,keyboard_typing_burst_count,0.4200000000000028,True,>= 0
6,3,message_distinct_event_count,-0.33000000000000074,True,<= 0
6,3,activity_active_hour_count,0.020000000000006807,True,>= 0
6,3,activity_state_diversity,0.8649999999999972,True,>= 0
6,3,activity_still_fraction,-0.7049999999999973,True,<= 0
6,3,activity_transition_count,0.06000000000000225,True,>= 0
6,3,activity_unknown_fraction,0.4250000000000032,True,>= 0
6,3,median_unlocked_session_duration_seconds,-0.1150000000000041,True,<= 0
6,3,night_screen_event_count,0.05000000000001856,True,>= 0
6,3,screen_active_hour_count,-0.255000000000005,True,<= 0
6,3,screen_event_count,0.9150000000000116,True,>= 0
6,3,screen_off_event_count,1.040000000000001,True,>= 0
6,3,screen_on_event_count,0.4749999999999994,True,>= 0
6,3,screen_transition_count,0.5349999999999991,True,>= 0
6,3,screen_unlock_event_count,1.9199999999999995,True,>= 0
6,3,telephony_event_count,0.7649999999999944,True,>= 0
6,3,telephony_mobile_data_enabled_fraction,-2.0499999999999976,True,<= 0
6,3,telephony_network_type_diversity,1.0000000000000027,True,>= 0
6,3,touch_active_hour_count,-0.07999999999999349,True,<= 0
6,3,touch_app_diversity,1.4099999999999946,True,>= 0
6,3,touch_click_event_count,0.5800000000000054,True,>= 0
6,3,touch_distinct_event_count,-0.13999999999999835,True,<= 0
6,3,touch_scroll_direction_change_count,1.6550000000000065,True,>= 0
6,3,touch_scroll_event_count,-0.07500000000000087,True,<= 0
6,3,touch_scroll_index_change_median,-0.1949999999999976,True,<= 0
6,3,touch_unique_app_count,1.7150000000000036,True,>= 0
6,4,app_foreground_event_count,0.7949999999999942,True,>= 0
6,4,app_use_diversity,0.6700000000000075,True,>= 0
6,4,unique_foreground_apps,0.5949999999999989,True,>= 0
6,4,gsm_cell_transition_count,0.9200000000000043,True,>= 0
6,4,unique_gsm_cell_count,0.9749999999999958,True,>= 0
6,4,unique_gsm_lac_count,1.850000000000018,True,>= 0
6,4,gsm_neighbor_cell_transition_count,0.270000000000001,True,>= 0
6,4,unique_gsm_neighbor_cell_count,-0.15499999999999955,True,<= 0
6,4,unique_gsm_neighbor_lac_count,0.7750000000000085,True,>= 0
6,4,keyboard_deletion_event_count,0.0200000000000094,True,>= 0
6,4,keyboard_inter_event_interval_iqr_ms,-0.3899999999999926,True,<= 0
6,4,keyboard_long_pause_count_2s,0.1050000000000007,True,>= 0
6,4,keyboard_median_inter_event_interval_ms,-1.9549999999999996,True,<= 0
6,4,keyboard_median_word_completion_time_ms,-1.0049999999999955,True,<= 0
6,4,keyboard_typing_burst_count,0.435000000000004,True,>= 0
6,4,message_distinct_event_count,-0.0899999999999943,True,<= 0
6,4,activity_active_hour_count,0.9799999999999988,True,>= 0
6,4,activity_state_diversity,-1.315,True,<= 0
6,4,activity_still_fraction,0.5450000000000103,True,>= 0
6,4,activity_transition_count,0.579999999999995,True,>= 0
6,4,activity_unknown_fraction,0.5150000000000052,True,>= 0
6,4,median_unlocked_session_duration_seconds,0.20500000000000618,True,>= 0
6,4,night_screen_event_count,-0.7499999999999934,True,<= 0
6,4,screen_active_hour_count,-0.1999999999999902,True,<= 0
6,4,screen_event_count,0.47999999999999465,True,>= 0
6,4,screen_off_event_count,0.2849999999999997,True,>= 0
6,4,screen_on_event_count,0.7700000000000026,True,>= 0
6,4,screen_transition_count,-0.06999999999999788,True,<= 0
6,4,screen_unlock_event_count,0.8649999999999947,True,>= 0
6,4,telephony_event_count,1.144999999999994,True,>= 0
6,4,telephony_mobile_data_enabled_fraction,-2.7499999999999685,True,<= 0
6,4,telephony_network_type_diversity,1.6000000000000052,True,>= 0
6,4,touch_active_hour_count,-0.5750000000000076,True,<= 0
6,4,touch_app_diversity,1.509999999999995,True,>= 0
6,4,touch_click_event_count,-0.13999999999999835,True,<= 0
6,4,touch_distinct_event_count,-0.7099999999999951,True,<= 0
6,4,touch_scroll_direction_change_count,0.26000000000000023,True,>= 0
6,4,touch_scroll_event_count,-0.424999999999998,True,<= 0
6,4,touch_scroll_index_change_median,-0.10999999999999073,True,<= 0
6,4,touch_unique_app_count,1.0999999999999956,True,>= 0
6,5,app_foreground_event_count,1.9600000000000053,True,>= 0
6,5,app_use_diversity,1.6599999999999915,True,>= 0
6,5,unique_foreground_apps,1.2000000000000062,True,>= 0
6,5,call_event_count,-3.9699999999999913,True,<= 0
6,5,incoming_call_count,-1.6799999999999982,True,<= 0
6,5,missed_rejected_blocked_call_count,1.5250000000000057,True,>= 0
6,5,outgoing_call_count,-4.629999999999993,True,<= 0
6,5,total_call_duration_seconds,-2.2099999999999946,True,<= 0
6,5,gsm_cell_transition_count,1.1699999999999857,True,>= 0
6,5,unique_gsm_cell_count,0.9349999999999977,True,>= 0
6,5,unique_gsm_lac_count,-0.7599999999999913,True,<= 0
6,5,gsm_neighbor_cell_transition_count,-0.270000000000001,True,<= 0
6,5,unique_gsm_neighbor_cell_count,-0.48999999999999544,True,<= 0
6,5,unique_gsm_neighbor_lac_count,-0.6750000000000056,True,<= 0
6,5,keyboard_deletion_event_count,0.02500000000000202,True,>= 0
6,5,keyboard_inter_event_interval_iqr_ms,-0.6299999999999887,True,<= 0
6,5,keyboard_long_pause_count_2s,-0.1150000000000015,True,<= 0
6,5,keyboard_median_inter_event_interval_ms,-1.9700000000000009,True,<= 0
6,5,keyboard_median_word_completion_time_ms,-1.2949999999999984,True,<= 0
6,5,keyboard_typing_burst_count,-0.05000000000000404,True,<= 0
6,5,message_distinct_event_count,-0.5100000000000022,True,<= 0
6,5,activity_active_hour_count,1.2649999999999986,True,>= 0
6,5,activity_state_diversity,1.5450000000000028,True,>= 0
6,5,activity_still_fraction,-1.0150000000000041,True,<= 0
6,5,activity_transition_count,1.020000000000002,True,>= 0
6,5,activity_unknown_fraction,-0.005000000000000404,True,<= 0
6,5,median_unlocked_session_duration_seconds,0.12000000000001229,True,>= 0
6,5,night_screen_event_count,-0.7999999999999893,True,<= 0
6,5,screen_active_hour_count,-1.1850000000000025,True,<= 0
