raw_pool_index,_id,timestamp,local_datetime,device_id,label,bt_name,bt_rssi,bt_address
21,212420,1741076773084,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-69,7F:72:B9:A1:92:62
22,224133,1741076773084,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-69,7F:72:B9:A1:92:62
23,226495,1741076773084,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-69,7F:72:B9:A1:92:62
24,228857,1741076773084,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-69,7F:72:B9:A1:92:62
25,328,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
26,16687,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
27,33372,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
28,60818,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
29,81049,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
30,85139,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
31,100240,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
32,114341,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
33,128942,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
34,143543,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
35,158144,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
36,172745,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
37,187858,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
38,190126,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
39,193311,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
40,196496,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
41,199681,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
42,202866,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
43,206051,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
44,209736,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
45,212421,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
46,224134,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
47,226496,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
48,228858,1741076773139,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-61,46:72:FB:B5:B2:63
49,329,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
50,16688,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
51,33373,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
52,60819,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
53,81050,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
54,85140,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
55,100241,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
56,114342,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
57,128943,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
58,143544,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
59,158145,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
60,172746,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
61,187859,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
62,190127,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
63,193312,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
64,196497,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
65,199682,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
66,202867,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
67,206052,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
68,209737,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
69,212422,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
70,224135,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
71,226497,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
72,228859,1741076773475,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-83,1F:99:85:6B:BA:2F
73,330,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
74,16689,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
75,33374,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
76,60820,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
77,81051,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
78,85141,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
79,100242,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
80,114343,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
81,128944,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
82,143545,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
83,158146,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
84,172747,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
85,187860,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
86,190128,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
87,193313,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
88,196498,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
89,199683,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
90,202868,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
91,206053,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
92,209738,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
93,212423,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
94,224136,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
95,226498,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
96,228860,1741076773872,2025-03-04 10:26:13+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-90,44:53:09:46:93:64
97,331,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
98,16690,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
99,33375,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
100,60821,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
101,81052,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
102,85142,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
103,100243,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
104,114344,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
105,128945,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
106,143546,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
107,158147,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
108,172748,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
109,187861,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
110,190129,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
111,193314,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
112,196499,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
113,199684,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
114,202869,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
115,206054,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
116,209739,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
117,212424,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
118,224137,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
119,226499,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
120,228861,1741076776983,2025-03-04 10:26:16+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-82,5D:82:D7:8E:C7:C0
121,332,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
122,16691,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
123,33376,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
124,60822,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
125,81053,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
126,85143,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
127,100244,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
128,114345,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
129,128946,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
130,143547,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
131,158148,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
132,172749,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
133,187862,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
134,190130,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
135,193315,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
136,196500,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
137,199685,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
138,202870,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
139,206055,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
140,209740,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
141,212425,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
142,224138,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
143,226500,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
144,228862,1741076778152,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,Y13,-71,41:42:7E:EA:6B:89
145,333,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
146,16692,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
147,33377,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
148,60823,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
149,81054,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
150,85144,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
151,100245,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
152,114346,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
153,128947,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
154,143548,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
155,158149,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
156,172750,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
157,187863,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
158,190131,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
159,193316,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
160,196501,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
161,199686,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
162,202871,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
163,206056,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
164,209741,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
165,212426,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
166,224139,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
167,226501,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
168,228863,1741076778541,2025-03-04 10:26:18+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076772295,,-85,0B:27:AE:17:12:30
169,334,1741076879964,2025-03-04 10:27:59+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076879566,,-60,46:72:FB:B5:B2:63
170,16693,1741076879964,2025-03-04 10:27:59+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076879566,,-60,46:72:FB:B5:B2:63
171,33378,1741076879964,2025-03-04 10:27:59+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076879566,,-60,46:72:FB:B5:B2:63
172,60824,1741076879964,2025-03-04 10:27:59+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076879566,,-60,46:72:FB:B5:B2:63
173,81055,1741076879964,2025-03-04 10:27:59+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076879566,,-60,46:72:FB:B5:B2:63
174,85145,1741076879964,2025-03-04 10:27:59+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076879566,,-60,46:72:FB:B5:B2:63
175,100246,1741076879964,2025-03-04 10:27:59+0200,b89546ef-9f57-4fd0-ad48-638a4a783d19,1741076879566,,-60,46:72:FB:B5:B2:63
