device_id,n_rows,Subject_ID_D
b958fe50-2ae3-47ce-aa6e-e87cf5979873,5602,NOT_MAPPED
a19eb3b2-6e8c-455f-a551-7231f62080da,5146,NOT_MAPPED
ee015026-b5e6-4b16-b1ba-eca95bedb94c,5043,081
91ca65aa-efbb-4d7a-a8ad-b4ae1df3682c,4989,078
536902cf-31b5-4ac7-ac7a-f50783d635c9,4813,066
4c6c7d6e-921b-4288-9f06-67cc96a37d1f,4511,031
64a130a6-6b77-4bd1-9bc1-3822f765f538,4488,070
9fba07c0-12f9-4300-a9d2-b204be6da705,4351,031
52edeca1-615e-4163-832e-ba395caaa2eb,4140,087
70e227e6-1b1e-4455-ba75-b0c0cf0789a3,3941,045
f93829cd-a27a-4fa8-a698-0b567c733252,3790,073
b86bda1a-3f22-4644-b470-ba599a20de89,3739,037
0ec2a84f-e2e1-4744-98ae-5c4b34fe876f,3674,072
ea530d49-d351-4456-8892-510264486b17,3621,024
23d13a76-7c5a-4ac4-a7eb-5de4025645e7,3597,013
f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,3172,024
3cb4ec3a-332a-441a-9617-a9d2576c6a33,2861,041
2e159b6e-a71c-42cb-8827-d54c65be480d,2584,NOT_MAPPED
8ba0268b-1951-49e3-8fea-692d77fdd7bc,2424,NOT_MAPPED
1d4afe7c-015b-4dc7-b690-a0cfb138024f,2333,079
ecf52bb5-691d-4366-9937-3ffa808d3f53,2315,NOT_MAPPED
dba6b322-c24d-4f1e-a6f3-f9556c60535f,2246,039
911357f0-0c89-4fe2-babb-75000476002f,2212,015
80aa7075-c1e6-494d-980c-141c09cf13d3,2179,095
22f3ff7b-8376-44ed-b215-1e7324cd0354,2178,050
7905f32b-1a85-4a2a-a742-220485f6d29c,2163,028
0bb4dfdb-1a7a-471c-bde4-1688a9a6b3e3,2005,051
be1e1b3b-4ddf-4851-84d3-990843d5cb58,1950,030
c3b613d0-daa4-4d16-b116-1dcf30024a39,1743,077
86994e75-0c10-40f6-9c55-1cfc9d05856e,1700,044
2a809985-edc7-453b-9e2c-0c0cbeccf9a0,1249,030
f8d3d913-d10d-45b9-b7e4-8f4fd61b146c,1089,NOT_MAPPED
4870fb6a-a6a6-458d-aba8-56ed070c200e,847,074
4c21963e-e81d-48e9-b3f9-86113355161a,815,086
4c117a46-b964-4c89-9e9d-5c08ac50c19c,805,NOT_MAPPED
b266b238-3e48-4914-b45d-a3913c84d3dc,782,073
95a0d327-70b6-43eb-b34e-885c91d75380,576,010
95324fb1-57d7-409e-af1c-99a29227984d,558,052
7542dd6c-61ae-4a9d-9422-92053e3ec270,554,095
d5feb25c-feb1-432f-a297-09da8da7609a,439,NOT_MAPPED
edb42356-1b11-4ba0-a74d-2edd1df30d16,418,053
008a4e8e-8f46-4dbd-983a-8f4006f40f9a,351,NOT_MAPPED
778441d9-a8ef-49f0-bee6-35bf069a741e,279,034
5278bdbc-c56d-43c8-b543-ad75bab7aca8,278,052
6d3de151-603c-4b7e-a6e4-96b4508fa004,276,NOT_MAPPED
3d5fb677-247b-4290-8fde-63e8c9bc3d2e,258,049
6e3b48ff-8b7a-440f-9159-f74012fbc77f,96,070
d209c58f-f8da-40af-8688-27f5acb3fca3,84,046
7e054d71-258b-4781-83cc-ee4f93286f38,83,NOT_MAPPED
a0a2f664-0ccd-400c-995e-0343879024c7,76,NOT_MAPPED
29d41519-77af-414b-b578-c442dfef2f48,75,NOT_MAPPED
c692bcd6-a249-4df8-a424-0b303d892d66,47,NOT_MAPPED
2bb6eee2-56bf-413d-8f74-33f08d3bfc45,34,NOT_MAPPED
aa49cc54-9198-42a2-9075-7c19433cde64,20,NOT_MAPPED
eb2d8c9d-e59a-4271-aae5-6bf2242efa09,14,NOT_MAPPED
845baf83-8b4e-4bf9-b669-8d7ec16eec42,8,043
c183d007-c3ab-4900-8ec5-35278b5e3196,6,056
ca05ab33-78f5-4420-abd2-191bbb233693,6,NOT_MAPPED
444ce4c5-7ef7-4be0-a6f6-58e98a35ca12,3,077
948e948e-c860-4def-903d-dbc18746c222,2,NOT_MAPPED
0f705f40-bca9-47da-ac7e-198c9f3b59d1,1,NOT_MAPPED
98202ede-bb3c-4400-86b7-b9c2f7eca334,1,NOT_MAPPED
af8cf10d-ae94-461a-9885-6c5ae2e50a57,1,NOT_MAPPED
bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,1,041
