Subject_ID_D,Subject_ID_N,T2_date_iso,table_name,feature_name,feature_family,feature_value,feature_status,window_rule,window_start_local,window_end_local,rows_in_window,device_ids_used,error_message
013,10,2025-09-09,screen,median_unlocked_session_duration_seconds,screen_session_duration,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,telephony,telephony_event_count,telephony_connectivity_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,telephony,telephony_mobile_data_enabled_fraction,telephony_connectivity_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,telephony,telephony_network_type_diversity,telephony_network_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,gsm_neighbor,unique_gsm_neighbor_cell_count,gsm_neighbor_cell_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,gsm_neighbor,unique_gsm_neighbor_lac_count,gsm_neighbor_cell_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,gsm_neighbor,gsm_neighbor_cell_transition_count,gsm_neighbor_cell_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,touch,touch_distinct_event_count,touch_interaction_volume,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,touch,touch_click_event_count,touch_action_profile,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,touch,touch_scroll_event_count,touch_action_profile,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,touch,touch_scroll_direction_change_count,touch_interaction_variability,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,touch,touch_unique_app_count,touch_app_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,touch,touch_app_diversity,touch_app_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,touch,touch_active_hour_count,touch_temporal_spread,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,touch,touch_scroll_index_change_median,touch_scroll_intensity,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,significant,significant_moving_event_count,significant_motion_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,significant,significant_moving_fraction,significant_motion_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,significant,significant_active_hour_count,significant_temporal_spread,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,significant,significant_motion_transition_count,significant_motion_variability,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,sensor_linear_accelerometer,sensor_linear_accelerometer_event_count,sensor_linear_accelerometer_metadata_coverage,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,sensor_linear_accelerometer,sensor_linear_accelerometer_active_hour_count,sensor_linear_accelerometer_metadata_coverage,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,sensor_linear_accelerometer,sensor_linear_accelerometer_resolution,sensor_hardware_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,sensor_linear_accelerometer,sensor_linear_accelerometer_maximum_range,sensor_hardware_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,sensor_linear_accelerometer,sensor_linear_accelerometer_power_ma,sensor_hardware_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,barometer,barometer_pressure_range,barometer_vertical_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,barometer,barometer_pressure_sd,barometer_vertical_context,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,barometer,barometer_large_vertical_shift_count,barometer_vertical_transition,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,barometer,barometer_estimated_elevation_change_m,barometer_vertical_transition,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,barometer,barometer_upward_transition_count,barometer_vertical_transition,,missing_no_pre_t2_window,,,,0,,
013,10,2025-09-09,barometer,barometer_downward_transition_count,barometer_vertical_transition,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,applications_foreground,app_foreground_event_count,app_use_intensity,600,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:26:42+0300,2025-08-28 07:26:42+0300,600,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,applications_foreground,unique_foreground_apps,app_use_breadth,18,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:26:42+0300,2025-08-28 07:26:42+0300,600,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,applications_foreground,app_use_diversity,app_use_breadth,2.9219284435669723,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:26:42+0300,2025-08-28 07:26:42+0300,600,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,battery,low_battery_event_count,battery_context,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,battery,charging_or_plugged_event_count,battery_context,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,bluetooth,unique_bluetooth_addresses,bluetooth_proximity_context,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,bluetooth,bluetooth_address_diversity_ratio,bluetooth_proximity_context,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,calls,call_event_count,call_communication_context,19,calculated,t2_30day_latest_pre_t2_fallback,2025-08-24 22:21:24+0300,2025-08-25 22:21:24+0300,19,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,calls,incoming_call_count,call_direction_context,8,calculated,t2_30day_latest_pre_t2_fallback,2025-08-24 22:21:24+0300,2025-08-25 22:21:24+0300,19,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,calls,outgoing_call_count,call_direction_context,8,calculated,t2_30day_latest_pre_t2_fallback,2025-08-24 22:21:24+0300,2025-08-25 22:21:24+0300,19,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,calls,missed_rejected_blocked_call_count,call_unanswered_context,3,calculated,t2_30day_latest_pre_t2_fallback,2025-08-24 22:21:24+0300,2025-08-25 22:21:24+0300,19,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,calls,total_call_duration_seconds,call_duration_context,4898.0,calculated,t2_30day_latest_pre_t2_fallback,2025-08-24 22:21:24+0300,2025-08-25 22:21:24+0300,19,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,gsm,unique_gsm_cell_count,gsm_cell_context,234,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,507,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,gsm,unique_gsm_lac_count,gsm_cell_context,15,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,507,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,gsm,gsm_cell_transition_count,gsm_cell_context,492,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,507,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,keyboard,keyboard_median_inter_event_interval_ms,keyboard_typing_dynamics,290.5,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:19:20+0300,2025-08-28 07:19:20+0300,1622,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,keyboard,keyboard_inter_event_interval_iqr_ms,keyboard_typing_dynamics,636.25,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:19:20+0300,2025-08-28 07:19:20+0300,1622,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,keyboard,keyboard_long_pause_count_2s,keyboard_typing_pause,162,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:19:20+0300,2025-08-28 07:19:20+0300,1622,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,keyboard,keyboard_typing_burst_count,keyboard_typing_burst,66,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:19:20+0300,2025-08-28 07:19:20+0300,1622,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,keyboard,keyboard_median_word_completion_time_ms,keyboard_word_timing,3116.5,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:19:20+0300,2025-08-28 07:19:20+0300,1622,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,keyboard,keyboard_deletion_event_count,keyboard_correction_behavior,94,calculated,t2_30day_latest_pre_t2_fallback,2025-08-27 07:19:20+0300,2025-08-28 07:19:20+0300,1622,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,locations,location_distinct_observation_count,location_data_coverage,53,calculated,t2_week_first_valid_24h,2025-09-04 00:56:31+0300,2025-09-05 00:56:31+0300,53,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,locations,location_total_distance_km,location_mobility_extent,178.7686168211613,calculated,t2_week_first_valid_24h,2025-09-04 00:56:31+0300,2025-09-05 00:56:31+0300,53,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,messages,message_distinct_event_count,message_communication_context,20,calculated,t2_30day_latest_pre_t2_fallback,2025-08-24 23:02:38+0300,2025-08-25 23:02:38+0300,20,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,messages,outgoing_message_count,message_communication_context,1,calculated,t2_30day_latest_pre_t2_fallback,2025-08-24 23:02:38+0300,2025-08-25 23:02:38+0300,20,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,plugin_google_activity_recognition,activity_transition_count,activity_context_variability,52,calculated,t2_30day_latest_pre_t2_fallback,2025-08-16 18:28:21+0300,2025-08-17 18:28:21+0300,133,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,plugin_google_activity_recognition,activity_still_fraction,activity_context_state,0.45864661654135336,calculated,t2_30day_latest_pre_t2_fallback,2025-08-16 18:28:21+0300,2025-08-17 18:28:21+0300,133,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,plugin_google_activity_recognition,activity_active_hour_count,activity_context_temporal_spread,12,calculated,t2_30day_latest_pre_t2_fallback,2025-08-16 18:28:21+0300,2025-08-17 18:28:21+0300,133,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,plugin_google_activity_recognition,activity_unknown_fraction,activity_context_quality,0.22556390977443608,calculated,t2_30day_latest_pre_t2_fallback,2025-08-16 18:28:21+0300,2025-08-17 18:28:21+0300,133,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,plugin_google_activity_recognition,activity_state_diversity,activity_context_breadth,1.97487149631352,calculated,t2_30day_latest_pre_t2_fallback,2025-08-16 18:28:21+0300,2025-08-17 18:28:21+0300,133,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,screen,screen_event_count,screen_interaction_context,102,calculated,t2_week_first_valid_24h,2025-09-04 00:56:29+0300,2025-09-05 00:56:29+0300,102,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,screen,screen_unlock_event_count,screen_interaction_context,2,calculated,t2_week_first_valid_24h,2025-09-04 00:56:29+0300,2025-09-05 00:56:29+0300,102,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,screen,screen_on_event_count,screen_interaction_context,31,calculated,t2_week_first_valid_24h,2025-09-04 00:56:29+0300,2025-09-05 00:56:29+0300,102,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,screen,screen_off_event_count,screen_interaction_context,32,calculated,t2_week_first_valid_24h,2025-09-04 00:56:29+0300,2025-09-05 00:56:29+0300,102,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,screen,screen_active_hour_count,screen_temporal_spread,20,calculated,t2_week_first_valid_24h,2025-09-04 00:56:29+0300,2025-09-05 00:56:29+0300,102,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,screen,night_screen_event_count,screen_nighttime_context,14,calculated,t2_week_first_valid_24h,2025-09-04 00:56:29+0300,2025-09-05 00:56:29+0300,102,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,screen,screen_transition_count,screen_interaction_variability,100,calculated,t2_week_first_valid_24h,2025-09-04 00:56:29+0300,2025-09-05 00:56:29+0300,102,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,screen,median_unlocked_session_duration_seconds,screen_session_duration,201.2155,calculated,t2_week_first_valid_24h,2025-09-04 00:56:29+0300,2025-09-05 00:56:29+0300,102,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,telephony,telephony_event_count,telephony_connectivity_context,507,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,507,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,telephony,telephony_mobile_data_enabled_fraction,telephony_connectivity_context,0.7751479289940828,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,507,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,telephony,telephony_network_type_diversity,telephony_network_context,0.9238043976105415,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,507,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,gsm_neighbor,unique_gsm_neighbor_cell_count,gsm_neighbor_cell_context,433,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,2311,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,gsm_neighbor,unique_gsm_neighbor_lac_count,gsm_neighbor_cell_context,,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,2311,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,gsm_neighbor,gsm_neighbor_cell_transition_count,gsm_neighbor_cell_context,1819,calculated,t2_week_first_valid_24h,2025-09-04 00:56:33+0300,2025-09-05 00:56:33+0300,2311,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,touch,touch_distinct_event_count,touch_interaction_volume,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,touch,touch_click_event_count,touch_action_profile,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,touch,touch_scroll_event_count,touch_action_profile,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,touch,touch_scroll_direction_change_count,touch_interaction_variability,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,touch,touch_unique_app_count,touch_app_context,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,touch,touch_app_diversity,touch_app_context,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,touch,touch_active_hour_count,touch_temporal_spread,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,touch,touch_scroll_index_change_median,touch_scroll_intensity,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,significant,significant_moving_event_count,significant_motion_context,101,calculated,t2_week_pre_assessment_7d,2025-09-04 00:00:00+0300,2025-09-11 00:00:00+0300,101,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,significant,significant_moving_fraction,significant_motion_context,1.0,calculated,t2_week_pre_assessment_7d,2025-09-04 00:00:00+0300,2025-09-11 00:00:00+0300,101,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,significant,significant_active_hour_count,significant_temporal_spread,32,calculated,t2_week_pre_assessment_7d,2025-09-04 00:00:00+0300,2025-09-11 00:00:00+0300,101,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,significant,significant_motion_transition_count,significant_motion_variability,0,calculated,t2_week_pre_assessment_7d,2025-09-04 00:00:00+0300,2025-09-11 00:00:00+0300,101,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,sensor_linear_accelerometer,sensor_linear_accelerometer_event_count,sensor_linear_accelerometer_metadata_coverage,36,calculated,t2_30day_latest_pre_t2_fallback,2025-08-21 08:13:52+0300,2025-08-28 08:13:52+0300,36,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,sensor_linear_accelerometer,sensor_linear_accelerometer_active_hour_count,sensor_linear_accelerometer_metadata_coverage,33,calculated,t2_30day_latest_pre_t2_fallback,2025-08-21 08:13:52+0300,2025-08-28 08:13:52+0300,36,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,sensor_linear_accelerometer,sensor_linear_accelerometer_resolution,sensor_hardware_context,0.002394201699644327,calculated,t2_30day_latest_pre_t2_fallback,2025-08-21 08:13:52+0300,2025-08-28 08:13:52+0300,36,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,sensor_linear_accelerometer,sensor_linear_accelerometer_maximum_range,sensor_hardware_context,78.45320129394531,calculated,t2_30day_latest_pre_t2_fallback,2025-08-21 08:13:52+0300,2025-08-28 08:13:52+0300,36,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,sensor_linear_accelerometer,sensor_linear_accelerometer_power_ma,sensor_hardware_context,2.75,calculated,t2_30day_latest_pre_t2_fallback,2025-08-21 08:13:52+0300,2025-08-28 08:13:52+0300,36,7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,
014,21,2025-09-11,barometer,barometer_pressure_range,barometer_vertical_context,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,barometer,barometer_pressure_sd,barometer_vertical_context,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,barometer,barometer_large_vertical_shift_count,barometer_vertical_transition,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,barometer,barometer_estimated_elevation_change_m,barometer_vertical_transition,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,barometer,barometer_upward_transition_count,barometer_vertical_transition,,missing_no_pre_t2_window,,,,0,,
014,21,2025-09-11,barometer,barometer_downward_transition_count,barometer_vertical_transition,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,applications_foreground,app_foreground_event_count,app_use_intensity,452,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,452,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,applications_foreground,unique_foreground_apps,app_use_breadth,22,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,452,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,applications_foreground,app_use_diversity,app_use_breadth,3.5558657904840114,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,452,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,battery,low_battery_event_count,battery_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,battery,charging_or_plugged_event_count,battery_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,bluetooth,unique_bluetooth_addresses,bluetooth_proximity_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,bluetooth,bluetooth_address_diversity_ratio,bluetooth_proximity_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,calls,call_event_count,call_communication_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,calls,incoming_call_count,call_direction_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,calls,outgoing_call_count,call_direction_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,calls,missed_rejected_blocked_call_count,call_unanswered_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,calls,total_call_duration_seconds,call_duration_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,gsm,unique_gsm_cell_count,gsm_cell_context,49,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,163,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,gsm,unique_gsm_lac_count,gsm_cell_context,6,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,163,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,gsm,gsm_cell_transition_count,gsm_cell_context,160,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,163,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,keyboard,keyboard_median_inter_event_interval_ms,keyboard_typing_dynamics,142.0,calculated,t2_week_first_valid_24h,2025-10-22 01:00:51+0300,2025-10-23 01:00:51+0300,1269,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,keyboard,keyboard_inter_event_interval_iqr_ms,keyboard_typing_dynamics,446.5,calculated,t2_week_first_valid_24h,2025-10-22 01:00:51+0300,2025-10-23 01:00:51+0300,1269,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,keyboard,keyboard_long_pause_count_2s,keyboard_typing_pause,107,calculated,t2_week_first_valid_24h,2025-10-22 01:00:51+0300,2025-10-23 01:00:51+0300,1269,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,keyboard,keyboard_typing_burst_count,keyboard_typing_burst,42,calculated,t2_week_first_valid_24h,2025-10-22 01:00:51+0300,2025-10-23 01:00:51+0300,1269,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,keyboard,keyboard_median_word_completion_time_ms,keyboard_word_timing,2091.0,calculated,t2_week_first_valid_24h,2025-10-22 01:00:51+0300,2025-10-23 01:00:51+0300,1269,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,keyboard,keyboard_deletion_event_count,keyboard_correction_behavior,83,calculated,t2_week_first_valid_24h,2025-10-22 01:00:51+0300,2025-10-23 01:00:51+0300,1269,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,locations,location_distinct_observation_count,location_data_coverage,25,calculated,t2_week_first_valid_24h,2025-10-22 11:51:13+0300,2025-10-23 11:51:13+0300,25,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,locations,location_total_distance_km,location_mobility_extent,51.75208234543,calculated,t2_week_first_valid_24h,2025-10-22 11:51:13+0300,2025-10-23 11:51:13+0300,25,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,messages,message_distinct_event_count,message_communication_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,messages,outgoing_message_count,message_communication_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,plugin_google_activity_recognition,activity_transition_count,activity_context_variability,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,plugin_google_activity_recognition,activity_still_fraction,activity_context_state,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,plugin_google_activity_recognition,activity_active_hour_count,activity_context_temporal_spread,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,plugin_google_activity_recognition,activity_unknown_fraction,activity_context_quality,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,plugin_google_activity_recognition,activity_state_diversity,activity_context_breadth,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,screen,screen_event_count,screen_interaction_context,127,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,127,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,screen,screen_unlock_event_count,screen_interaction_context,0,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,127,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,screen,screen_on_event_count,screen_interaction_context,36,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,127,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,screen,screen_off_event_count,screen_interaction_context,36,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,127,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,screen,screen_active_hour_count,screen_temporal_spread,16,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,127,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,screen,night_screen_event_count,screen_nighttime_context,15,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,127,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,screen,screen_transition_count,screen_interaction_variability,126,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,127,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,screen,median_unlocked_session_duration_seconds,screen_session_duration,,calculated,t2_week_first_valid_24h,2025-10-22 01:00:43+0300,2025-10-23 01:00:43+0300,127,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,telephony,telephony_event_count,telephony_connectivity_context,163,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,163,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,telephony,telephony_mobile_data_enabled_fraction,telephony_connectivity_context,0.9754601226993865,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,163,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,telephony,telephony_network_type_diversity,telephony_network_context,0.10776117646142527,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,163,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,gsm_neighbor,unique_gsm_neighbor_cell_count,gsm_neighbor_cell_context,159,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,413,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,gsm_neighbor,unique_gsm_neighbor_lac_count,gsm_neighbor_cell_context,,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,413,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,gsm_neighbor,gsm_neighbor_cell_transition_count,gsm_neighbor_cell_context,405,calculated,t2_week_first_valid_24h,2025-10-22 01:02:23+0300,2025-10-23 01:02:23+0300,413,c11000fb-a64c-4122-a73a-f929697c66cb,
015,12,2025-10-29,touch,touch_distinct_event_count,touch_interaction_volume,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,touch,touch_click_event_count,touch_action_profile,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,touch,touch_scroll_event_count,touch_action_profile,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,touch,touch_scroll_direction_change_count,touch_interaction_variability,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,touch,touch_unique_app_count,touch_app_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,touch,touch_app_diversity,touch_app_context,,missing_no_pre_t2_window,,,,0,,
015,12,2025-10-29,touch,touch_active_hour_count,touch_temporal_spread,,missing_no_pre_t2_window,,,,0,,
