_id,timestamp,device_id,data,sample_index,local_datetime
1007,1752132164226.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132164226, ""battery_level"": ""83"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""3"", ""battery_adaptor"": ""0"", ""battery_voltage"": ""4044"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""35""}",1,2025-07-10 10:22:44+0300
1008,1752132979119.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132979119, ""battery_level"": ""81"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""3"", ""battery_adaptor"": ""0"", ""battery_voltage"": ""3913"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""31""}",2,2025-07-10 10:36:19+0300
1009,1752132989274.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752132989274, ""battery_level"": ""81"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""-3"", ""battery_adaptor"": ""0"", ""battery_voltage"": ""3913"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""31""}",3,2025-07-10 10:36:29+0300
1010,1752133009247.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752133009247, ""battery_level"": ""81"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""3"", ""battery_adaptor"": ""0"", ""battery_voltage"": ""3889"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""33""}",4,2025-07-10 10:36:49+0300
1011,1752133039498.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752133039498, ""battery_level"": ""80"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""3"", ""battery_adaptor"": ""0"", ""battery_voltage"": ""3884"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""34""}",5,2025-07-10 10:37:19+0300
1012,1752133099741.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752133099741, ""battery_level"": ""79"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""3"", ""battery_adaptor"": ""0"", ""battery_voltage"": ""3935"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""35""}",6,2025-07-10 10:38:19+0300
1013,1752156095512.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752156095512, ""battery_level"": ""85"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""3"", ""battery_adaptor"": ""0"", ""battery_voltage"": ""4035"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""35""}",7,2025-07-10 17:01:35+0300
1014,1752156125100.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752156125100, ""battery_level"": ""85"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""2"", ""battery_adaptor"": ""1"", ""battery_voltage"": ""4063"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""35""}",8,2025-07-10 17:02:05+0300
1015,1752156167734.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752156167734, ""battery_level"": ""86"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""2"", ""battery_adaptor"": ""1"", ""battery_voltage"": ""4280"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""37""}",9,2025-07-10 17:02:47+0300
1016,1752156259377.0,fdce7e53-e549-45b0-a477-8c300329c656,"{""device_id"": ""fdce7e53-e549-45b0-a477-8c300329c656"", ""timestamp"": 1752156259377, ""battery_level"": ""87"", ""battery_scale"": ""100"", ""battery_health"": ""2"", ""battery_status"": ""2"", ""battery_adaptor"": ""1"", ""battery_voltage"": ""4243"", ""battery_technology"": ""Li-ion"", ""battery_temperature"": ""37""}",10,2025-07-10 17:04:19+0300
