table_name,feature_name,feature_value,calculation_context,Subject_ID_D,Subject_ID_N,device_id_used,global_T1,T1_date_iso,window_rule,window_start_local,window_end_local,feature_status,source_file
screen,screen_event_count,304.0,exploratory_t1_ranked_first_valid_24h_in_T1_week,041,15,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,119.4,2025-01-08,exploratory_primary_day_after_T1,2025-01-09 00:00:00+0200,2025-01-10 00:00:00+0200,calculated,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_screen.csv
screen,screen_unlock_event_count,37.0,exploratory_t1_ranked_first_valid_24h_in_T1_week,041,15,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,119.4,2025-01-08,exploratory_primary_day_after_T1,2025-01-09 00:00:00+0200,2025-01-10 00:00:00+0200,calculated,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_screen.csv
screen,screen_on_event_count,85.0,exploratory_t1_ranked_first_valid_24h_in_T1_week,041,15,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,119.4,2025-01-08,exploratory_primary_day_after_T1,2025-01-09 00:00:00+0200,2025-01-10 00:00:00+0200,calculated,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_screen.csv
screen,screen_off_event_count,71.0,exploratory_t1_ranked_first_valid_24h_in_T1_week,041,15,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,119.4,2025-01-08,exploratory_primary_day_after_T1,2025-01-09 00:00:00+0200,2025-01-10 00:00:00+0200,calculated,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_screen.csv
screen,screen_active_hour_count,13.0,exploratory_t1_ranked_first_valid_24h_in_T1_week,041,15,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,119.4,2025-01-08,exploratory_primary_day_after_T1,2025-01-09 00:00:00+0200,2025-01-10 00:00:00+0200,calculated,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_screen.csv
screen,night_screen_event_count,0.0,exploratory_t1_ranked_first_valid_24h_in_T1_week,041,15,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,119.4,2025-01-08,exploratory_primary_day_after_T1,2025-01-09 00:00:00+0200,2025-01-10 00:00:00+0200,calculated,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_screen.csv
screen,screen_transition_count,295.0,exploratory_t1_ranked_first_valid_24h_in_T1_week,041,15,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,119.4,2025-01-08,exploratory_primary_day_after_T1,2025-01-09 00:00:00+0200,2025-01-10 00:00:00+0200,calculated,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_screen.csv
screen,median_unlocked_session_duration_seconds,196.077,exploratory_t1_ranked_first_valid_24h_in_T1_week,041,15,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,119.4,2025-01-08,exploratory_primary_day_after_T1,2025-01-09 00:00:00+0200,2025-01-10 00:00:00+0200,calculated,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_screen.csv
