table_name,feature_name,feature_value,calculation_context,Subject_ID_D,Subject_ID_N,device_id_used,global_T1,T1_date_iso,window_rule,window_start_local,window_end_local,feature_status,source_file
battery,low_battery_event_count,,exploratory_t1_ranked_first_valid_24h_in_T1_week,,,,,,no_protocol_valid_24h_window_in_T1_week,,,no_protocol_valid_patient_found,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_battery.csv
battery,charging_or_plugged_event_count,,exploratory_t1_ranked_first_valid_24h_in_T1_week,,,,,,no_protocol_valid_24h_window_in_T1_week,,,no_protocol_valid_patient_found,output/analysis_candidates/phase2_feature_extraction/exploratory_t1_week_24h/phase2_exploratory_t1_week_24h_selected_features_battery.csv
