Subject_ID_N,Subject_ID_D,device_id,device_episode_index,n_devices_for_subject,table_name,window_name,window_start_ms,window_end_ms,window_start_iso,window_end_iso,n_rows,first_timestamp_ms,last_timestamp_ms,first_day_local,last_day_local,n_days_with_data,coverage_status,error_type,error_message,query_stage,coverage_note
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,wifi,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,calls,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,calls,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,calls,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,messages,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,messages,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,messages,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,locations,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,locations,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,locations,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,applications_foreground,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,applications_foreground,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,applications_foreground,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,keyboard,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,keyboard,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,keyboard,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,touch,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,touch,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,touch,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,gsm,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,gsm,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,gsm,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,gsm_neighbor,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,gsm_neighbor,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,gsm_neighbor,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,telephony,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,telephony,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,telephony,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,plugin_google_activity_recognition,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,plugin_google_activity_recognition,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,5013dc15-16ee-47df-876b-349a95732edb,1,3,plugin_google_activity_recognition,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,aware_log,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,10201,1738655068918,1739224455307,2025-02-04,2025-02-10,7,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,aware_log,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,aware_log,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,battery,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,battery,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,battery,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,screen,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,875,1738655068199,1739088592553,2025-02-04,2025-02-09,2,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,screen,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,screen,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,wifi,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,wifi,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,wifi,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,calls,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,calls,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,calls,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,messages,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,messages,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,messages,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,locations,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,locations,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,locations,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,applications_foreground,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,1340,1738655072708,1739088598470,2025-02-04,2025-02-09,2,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,applications_foreground,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,applications_foreground,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,keyboard,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,261,1738655214901,1739088586628,2025-02-04,2025-02-09,2,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,keyboard,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,keyboard,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,touch,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,1160,1738655091547,1739088597310,2025-02-04,2025-02-09,2,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,touch,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,touch,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,gsm,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,465,1738655072394,1739088597489,2025-02-04,2025-02-09,2,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,gsm,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,gsm,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,gsm_neighbor,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,78,1738656694821,1738656694821,2025-02-04,2025-02-04,1,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,gsm_neighbor,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,gsm_neighbor,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,telephony,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,465,1738655072480,1739088597687,2025-02-04,2025-02-09,2,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,telephony,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,telephony,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,plugin_google_activity_recognition,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,878,1738655076239,1739219158006,2025-02-04,2025-02-10,7,ok_has_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,plugin_google_activity_recognition,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,52edeca1-615e-4163-832e-ba395caaa2eb,2,3,plugin_google_activity_recognition,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,aware_log,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,aware_log,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,aware_log,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,battery,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,battery,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,battery,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,screen,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,screen,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,screen,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,wifi,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,wifi,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,wifi,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,calls,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,calls,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,calls,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,messages,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,messages,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,messages,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,locations,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,locations,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,locations,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,applications_foreground,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,applications_foreground,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,applications_foreground,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,keyboard,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,keyboard,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,keyboard,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,touch,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,touch,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,touch,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,gsm,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,gsm,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,gsm,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,gsm_neighbor,early_window,1738620000000,1739224800000,2025-02-04 00:00:00+0200,2025-02-11 00:00:00+0200,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,gsm_neighbor,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,ok_no_data,,,early_late_count_min_max_days,
72,087,86db0ce4-51a9-4151-8fa9-dd7486f467be,3,3,gsm_neighbor,full_T1_T2_window,1738620000000,1758229199999,2025-02-04,2025-09-18,0,,,,,,skipped_long_full_window,full_window_guard,full window span >45 days skipped to avoid long-running query,full_window_span_guard,"intentional safety skip, not a DB error"
