repeat,fold,model,feature,importance_mean,importance_std
1,1,xgboost,unique_gsm_neighbor_lac_count,-0.038504897232228906,0.008360723045463557
1,1,xgboost,keyboard_deletion_event_count,0.012177432846203354,0.008314797255374753
1,1,xgboost,keyboard_inter_event_interval_iqr_ms,-0.015578372241111657,0.006400706431151597
1,1,xgboost,keyboard_long_pause_count_2s,0.0035229789187229224,0.006012333216459257
1,1,xgboost,keyboard_median_inter_event_interval_ms,0.222220536302002,0.07328167725463593
1,1,xgboost,keyboard_median_word_completion_time_ms,0.0017576307172231982,0.025986077128496855
1,1,xgboost,keyboard_typing_burst_count,-0.005942305014555653,0.0025243989204937465
1,1,xgboost,location_distinct_observation_count,0.0,0.0
1,1,xgboost,location_total_distance_km,0.0,0.0
1,1,xgboost,message_distinct_event_count,-0.035048998700206724,0.01985491548967697
1,1,xgboost,outgoing_message_count,0.0,0.0
1,1,xgboost,activity_active_hour_count,0.058859950954897045,0.022933984975865893
1,1,xgboost,activity_state_diversity,0.021917805848470213,0.015382985828390022
1,1,xgboost,activity_still_fraction,-0.044663427864854555,0.009869624125814727
1,1,xgboost,activity_transition_count,0.0,0.0
1,1,xgboost,activity_unknown_fraction,-0.037519902209547595,0.07580149320612195
1,1,xgboost,median_unlocked_session_duration_seconds,0.028473997490581365,0.011448238655309072
1,1,xgboost,night_screen_event_count,0.005931200491419375,0.00657631516636397
1,1,xgboost,screen_active_hour_count,0.07930647280017371,0.033418068035969126
1,1,xgboost,screen_event_count,-0.09713152865023329,0.10875644307504267
1,1,xgboost,screen_off_event_count,0.001195664276152068,0.009080452422620134
1,1,xgboost,screen_on_event_count,-0.048670382359455054,0.02648683193042461
1,1,xgboost,screen_transition_count,0.015472410469441181,0.01036431500681223
1,1,xgboost,screen_unlock_event_count,-0.14123986672170652,0.10863743488138539
1,1,xgboost,telephony_event_count,0.00048202290099593387,0.009649267465256914
1,1,xgboost,telephony_mobile_data_enabled_fraction,0.14631725155448846,0.22531301377333018
1,1,xgboost,telephony_network_type_diversity,-0.049004237219419856,0.007445827213782249
1,1,xgboost,touch_active_hour_count,0.0,0.0
1,1,xgboost,touch_app_diversity,-0.01313139686636807,0.02595802010893156
1,1,xgboost,touch_click_event_count,0.0,0.0
1,1,xgboost,touch_distinct_event_count,-0.011882613884905524,0.0031789446099633224
1,1,xgboost,touch_scroll_direction_change_count,0.0,0.0
1,1,xgboost,touch_scroll_event_count,0.0011906191802359227,0.0020564488762312033
1,1,xgboost,touch_scroll_index_change_median,0.0,0.0
1,1,xgboost,touch_unique_app_count,0.0,0.0
1,1,xgboost,missing__0,0.0,0.0
1,1,xgboost,missing__1,0.0,0.0
1,1,xgboost,missing__2,0.0,0.0
1,1,xgboost,missing__3,0.0,0.0
1,1,xgboost,missing__4,0.0,0.0
1,1,xgboost,missing__5,0.0,0.0
1,1,xgboost,missing__6,0.0,0.0
1,1,xgboost,missing__7,0.0,0.0
1,1,xgboost,missing__8,0.0,0.0
1,1,xgboost,missing__9,0.0,0.0
1,1,xgboost,missing__10,0.0,0.0
1,1,xgboost,missing__11,0.0,0.0
1,1,xgboost,missing__12,0.0,0.0
1,1,xgboost,missing__13,0.0,0.0
1,1,xgboost,missing__14,0.0,0.0
1,1,xgboost,missing__15,0.0,0.0
1,1,xgboost,missing__16,0.0,0.0
1,1,xgboost,missing__17,0.0,0.0
1,1,xgboost,missing__18,0.0,0.0
1,1,xgboost,missing__19,0.0,0.0
1,1,xgboost,missing__20,0.0,0.0
1,1,xgboost,missing__21,0.0,0.0
1,1,xgboost,missing__22,0.0,0.0
1,1,xgboost,missing__23,0.0,0.0
1,1,xgboost,missing__24,0.0,0.0
1,1,xgboost,missing__25,0.0,0.0
1,1,xgboost,missing__26,0.0,0.0
1,1,xgboost,missing__27,0.0,0.0
1,1,xgboost,missing__28,0.0,0.0
1,1,xgboost,missing__29,0.0,0.0
1,1,xgboost,missing__30,0.0,0.0
1,1,xgboost,missing__31,0.0,0.0
1,1,xgboost,missing__32,0.0,0.0
1,1,xgboost,missing__33,0.006097043724920444,0.011944780234531034
1,1,xgboost,missing__34,0.0,0.0
1,1,xgboost,missing__35,0.0,0.0
1,1,xgboost,missing__36,0.0,0.0
1,1,xgboost,missing__37,0.0,0.0
1,1,xgboost,missing__38,0.0,0.0
1,1,xgboost,missing__39,0.0,0.0
1,1,xgboost,missing__40,0.0,0.0
1,1,xgboost,missing__41,0.008237620440947188,0.0466120244126776
1,1,xgboost,missing__42,0.003131955184737597,0.015603163735436638
1,1,xgboost,missing__43,0.0,0.0
1,1,xgboost,missing__44,0.0,0.0
1,1,xgboost,missing__45,0.0,0.0
1,1,xgboost,missing__46,0.0,0.0
1,1,xgboost,missing__47,0.0,0.0
1,1,xgboost,missing__48,0.0,0.0
1,1,xgboost,missing__49,0.0,0.0
1,1,xgboost,missing__50,0.0,0.0
1,1,xgboost,missing__51,0.0,0.0
1,1,xgboost,missing__52,0.0,0.0
1,1,xgboost,missing__53,0.0,0.0
1,1,xgboost,missing__54,0.0,0.0
1,1,xgboost,missing__55,0.0,0.0
1,1,xgboost,missing__56,0.0,0.0
1,1,xgboost,missing__57,0.0,0.0
1,1,xgboost,missing__58,0.0,0.0
1,1,xgboost,missing__59,0.0,0.0
1,1,xgboost,missing__60,0.0,0.0
1,1,xgboost,missing__61,0.0,0.0
1,1,xgboost,missing__62,0.0,0.0
1,1,xgboost,missing__63,-0.0035025400259135844,0.012512407180626807
1,1,xgboost,missing__64,0.0,0.0
1,1,xgboost,missing__65,0.0,0.0
1,1,xgboost,missing__66,0.0,0.0
1,2,random_forest,barometer_downward_transition_count,0.0,0.0
1,2,random_forest,barometer_estimated_elevation_change_m,0.0,0.0
1,2,random_forest,barometer_large_vertical_shift_count,0.0,0.0
1,2,random_forest,barometer_pressure_range,0.0,0.0
1,2,random_forest,barometer_pressure_sd,0.0,0.0
1,2,random_forest,barometer_upward_transition_count,0.0,0.0
1,2,random_forest,sensor_linear_accelerometer_active_hour_count,0.0,0.0
1,2,random_forest,sensor_linear_accelerometer_event_count,0.0,0.0
1,2,random_forest,sensor_linear_accelerometer_maximum_range,0.0,0.0
1,2,random_forest,sensor_linear_accelerometer_power_ma,0.0,0.0
1,2,random_forest,sensor_linear_accelerometer_resolution,0.0,0.0
1,2,random_forest,significant_active_hour_count,0.0,0.0
1,2,random_forest,significant_motion_transition_count,0.0,0.0
1,2,random_forest,significant_moving_event_count,0.0,0.0
1,2,random_forest,significant_moving_fraction,0.0,0.0
1,2,random_forest,app_foreground_event_count,-0.1177862284734091,0.06407372369890615
1,2,random_forest,app_use_diversity,-0.05706758811763457,0.05718198244639747
1,2,random_forest,unique_foreground_apps,0.005985911339401777,0.0011557095902535236
1,2,random_forest,charging_or_plugged_event_count,0.0,0.0
1,2,random_forest,low_battery_event_count,0.0,0.0
1,2,random_forest,bluetooth_address_diversity_ratio,0.0,0.0
1,2,random_forest,unique_bluetooth_addresses,0.0,0.0
1,2,random_forest,call_event_count,0.0,0.0
1,2,random_forest,incoming_call_count,0.0,0.0
1,2,random_forest,missed_rejected_blocked_call_count,0.0,0.0
1,2,random_forest,outgoing_call_count,0.0,0.0
1,2,random_forest,total_call_duration_seconds,0.0,0.0
1,2,random_forest,gsm_cell_transition_count,-0.002974471388326331,0.008429689150920282
1,2,random_forest,unique_gsm_cell_count,0.039340419631292534,0.01547354839952799
1,2,random_forest,unique_gsm_lac_count,-0.004155008023949709,0.00856988682558361
1,2,random_forest,gsm_neighbor_cell_transition_count,0.002410815703927464,0.009336462500701189
1,2,random_forest,unique_gsm_neighbor_cell_count,0.0006368934100417315,0.002709512595912337
1,2,random_forest,unique_gsm_neighbor_lac_count,-0.0009560323292265119,0.0005494394858537712
1,2,random_forest,keyboard_deletion_event_count,0.06511222930203016,0.03811703481593401
1,2,random_forest,keyboard_inter_event_interval_iqr_ms,-0.0015638195480800476,0.004665129915850137
1,2,random_forest,keyboard_long_pause_count_2s,0.01568260436739699,0.01644038184912758
1,2,random_forest,keyboard_median_inter_event_interval_ms,0.08079454058946449,0.022637896118326832
1,2,random_forest,keyboard_median_word_completion_time_ms,0.00012895813181816132,0.003115228193995485
1,2,random_forest,keyboard_typing_burst_count,0.002993231012631862,0.0006692365880236475
1,2,random_forest,location_distinct_observation_count,0.0,0.0
1,2,random_forest,location_total_distance_km,0.0,0.0
1,2,random_forest,message_distinct_event_count,0.014341689259344648,0.02108126241076053
1,2,random_forest,outgoing_message_count,0.0,0.0
1,2,random_forest,activity_active_hour_count,0.012368069242318333,0.09174801942826093
1,2,random_forest,activity_state_diversity,0.017304683042023445,0.028017530206260383
1,2,random_forest,activity_still_fraction,0.007279815898730983,0.018262191610901462
1,2,random_forest,activity_transition_count,0.0007325806458045037,0.0015909307761370274
1,2,random_forest,activity_unknown_fraction,-0.002009878594058989,0.004116640503163035
1,2,random_forest,median_unlocked_session_duration_seconds,-0.004675280138296027,0.012607059900975418
1,2,random_forest,night_screen_event_count,0.0031191172540451597,0.007054986450564642
1,2,random_forest,screen_active_hour_count,0.002950995676178773,0.021408610173515162
1,2,random_forest,screen_event_count,-0.043629731089819636,0.06486784995119636
1,2,random_forest,screen_off_event_count,0.002943382956278384,0.004695873266382094
1,2,random_forest,screen_on_event_count,0.004092880231418405,0.0013982323621315265
1,2,random_forest,screen_transition_count,0.0014504762203741233,0.005067800630769354
1,2,random_forest,screen_unlock_event_count,-0.04541197906132055,0.05622002121415506
1,2,random_forest,telephony_event_count,-0.009623252163791562,0.014237169800037825
1,2,random_forest,telephony_mobile_data_enabled_fraction,0.4983236279891881,0.2515184957332518
1,2,random_forest,telephony_network_type_diversity,0.006287602580935451,0.004180232795469465
1,2,random_forest,touch_active_hour_count,-0.00441649721341264,0.005912850698886757
1,2,random_forest,touch_app_diversity,0.0006865976048716268,0.012215371873646545
1,2,random_forest,touch_click_event_count,0.006869246143195322,0.0017105168424908744
1,2,random_forest,touch_distinct_event_count,0.000956052122372005,0.0007822522440687303
1,2,random_forest,touch_scroll_direction_change_count,0.0,0.0
1,2,random_forest,touch_scroll_event_count,0.007842158640845772,0.0037810496283223133
1,2,random_forest,touch_scroll_index_change_median,-0.021916981168480138,0.01975474967250293
1,2,random_forest,touch_unique_app_count,-0.0016917324808283969,0.001079588082775332
1,2,random_forest,missing__0,0.0,0.0
1,2,random_forest,missing__1,0.0,0.0
1,2,random_forest,missing__2,0.0,0.0
1,2,random_forest,missing__3,0.0,0.0
1,2,random_forest,missing__4,0.0,0.0
1,2,random_forest,missing__5,0.0,0.0
1,2,random_forest,missing__6,0.0,0.0
1,2,random_forest,missing__7,0.0,0.0
1,2,random_forest,missing__8,0.0,0.0
1,2,random_forest,missing__9,0.0,0.0
1,2,random_forest,missing__10,0.0,0.0
1,2,random_forest,missing__11,0.0,0.0
1,2,random_forest,missing__12,0.0,0.0
1,2,random_forest,missing__13,0.0,0.0
1,2,random_forest,missing__14,0.0,0.0
1,2,random_forest,missing__15,0.0,0.0
1,2,random_forest,missing__16,0.0,0.0
1,2,random_forest,missing__17,0.0,0.0
1,2,random_forest,missing__18,0.0,0.0
1,2,random_forest,missing__19,0.0,0.0
1,2,random_forest,missing__20,0.0,0.0
1,2,random_forest,missing__21,0.0,0.0
1,2,random_forest,missing__22,0.0,0.0
1,2,random_forest,missing__23,0.0,0.0
1,2,random_forest,missing__24,0.0,0.0
1,2,random_forest,missing__25,0.0,0.0
1,2,random_forest,missing__26,0.0,0.0
1,2,random_forest,missing__27,0.0,0.0
1,2,random_forest,missing__28,0.0,0.0
1,2,random_forest,missing__29,0.0,0.0
1,2,random_forest,missing__30,-0.0009401615789830231,0.0023503981757240417
1,2,random_forest,missing__31,6.107192314116124e-05,0.0010848691516198838
1,2,random_forest,missing__32,0.0003485657939847897,0.0014714367308931416
1,2,random_forest,missing__33,-0.003536224103344902,0.0012273565364316241
1,2,random_forest,missing__34,0.0,0.0
1,2,random_forest,missing__35,0.0,0.0
1,2,random_forest,missing__36,0.001889277412564283,0.005039300488599817
1,2,random_forest,missing__37,0.0,0.0
1,2,random_forest,missing__38,0.0,0.0
1,2,random_forest,missing__39,0.0,0.0
1,2,random_forest,missing__40,0.0,0.0
1,2,random_forest,missing__41,0.002304086243891964,0.0018516860508409354
1,2,random_forest,missing__42,0.0017946055576055404,0.0005207950699371211
1,2,random_forest,missing__43,0.0,0.0
1,2,random_forest,missing__44,0.0,0.0
1,2,random_forest,missing__45,0.0,0.0
1,2,random_forest,missing__46,0.0,0.0
1,2,random_forest,missing__47,0.0,0.0
1,2,random_forest,missing__48,0.0,0.0
1,2,random_forest,missing__49,0.0,0.0
1,2,random_forest,missing__50,0.0,0.0
1,2,random_forest,missing__51,0.0,0.0
1,2,random_forest,missing__52,0.0,0.0
1,2,random_forest,missing__53,0.0,0.0
1,2,random_forest,missing__54,0.0,0.0
1,2,random_forest,missing__55,0.0,0.0
1,2,random_forest,missing__56,0.0,0.0
1,2,random_forest,missing__57,0.0,0.0
1,2,random_forest,missing__58,0.0,0.0
1,2,random_forest,missing__59,0.0,0.0
1,2,random_forest,missing__60,0.0,0.0
1,2,random_forest,missing__61,0.0,0.0
1,2,random_forest,missing__62,0.0,0.0
1,2,random_forest,missing__63,0.0,0.0
1,2,random_forest,missing__64,0.0,0.0
1,2,random_forest,missing__65,0.0,0.0
1,2,random_forest,missing__66,0.0,0.0
1,2,extra_trees,barometer_downward_transition_count,0.0,0.0
1,2,extra_trees,barometer_estimated_elevation_change_m,0.0,0.0
1,2,extra_trees,barometer_large_vertical_shift_count,0.0,0.0
1,2,extra_trees,barometer_pressure_range,0.0,0.0
1,2,extra_trees,barometer_pressure_sd,0.0,0.0
1,2,extra_trees,barometer_upward_transition_count,0.0,0.0
1,2,extra_trees,sensor_linear_accelerometer_active_hour_count,0.0,0.0
1,2,extra_trees,sensor_linear_accelerometer_event_count,0.0,0.0
1,2,extra_trees,sensor_linear_accelerometer_maximum_range,0.0,0.0
1,2,extra_trees,sensor_linear_accelerometer_power_ma,0.0,0.0
1,2,extra_trees,sensor_linear_accelerometer_resolution,0.0,0.0
1,2,extra_trees,significant_active_hour_count,0.0,0.0
1,2,extra_trees,significant_motion_transition_count,0.0,0.0
1,2,extra_trees,significant_moving_event_count,0.0,0.0
1,2,extra_trees,significant_moving_fraction,0.0,0.0
1,2,extra_trees,app_foreground_event_count,-0.0005365737090243053,0.00314191175310229
1,2,extra_trees,app_use_diversity,-0.02985168406116223,0.015163473949501894
1,2,extra_trees,unique_foreground_apps,0.008220077506288467,0.0017772929640657586
1,2,extra_trees,charging_or_plugged_event_count,0.0,0.0
1,2,extra_trees,low_battery_event_count,0.0,0.0
1,2,extra_trees,bluetooth_address_diversity_ratio,0.0,0.0
1,2,extra_trees,unique_bluetooth_addresses,0.0,0.0
1,2,extra_trees,call_event_count,0.0,0.0
1,2,extra_trees,incoming_call_count,0.0,0.0
1,2,extra_trees,missed_rejected_blocked_call_count,0.0,0.0
1,2,extra_trees,outgoing_call_count,0.0,0.0
1,2,extra_trees,total_call_duration_seconds,0.0,0.0
1,2,extra_trees,gsm_cell_transition_count,0.0001601496348264675,0.00017970713389508426
1,2,extra_trees,unique_gsm_cell_count,0.004621228857504415,0.0031243723580832664
1,2,extra_trees,unique_gsm_lac_count,0.004686573354688288,0.011384518501865852
1,2,extra_trees,gsm_neighbor_cell_transition_count,-0.0004153289634179676,0.001169238044546929
1,2,extra_trees,unique_gsm_neighbor_cell_count,0.006710833680659907,0.01205982603169395
1,2,extra_trees,unique_gsm_neighbor_lac_count,-0.008638801811520954,0.007624185965032694
1,2,extra_trees,keyboard_deletion_event_count,0.0025500801885502966,0.008150532061119766
1,2,extra_trees,keyboard_inter_event_interval_iqr_ms,-0.006427323207113626,0.002587230077333298
1,2,extra_trees,keyboard_long_pause_count_2s,-0.0005593658876795379,0.008622311768683054
1,2,extra_trees,keyboard_median_inter_event_interval_ms,0.04506767095602626,0.00303027962091309
1,2,extra_trees,keyboard_median_word_completion_time_ms,0.013507202378126712,0.0016972755715319815
1,2,extra_trees,keyboard_typing_burst_count,0.002655313579595623,0.0016605099611596093
1,2,extra_trees,location_distinct_observation_count,0.0,0.0
1,2,extra_trees,location_total_distance_km,0.0,0.0
1,2,extra_trees,message_distinct_event_count,0.015585906141385072,0.017427051813936476
1,2,extra_trees,outgoing_message_count,0.0,0.0
1,2,extra_trees,activity_active_hour_count,0.00897897618300488,0.0222234154870353
1,2,extra_trees,activity_state_diversity,0.0035178406771218342,0.006288702747472051
1,2,extra_trees,activity_still_fraction,0.007747949984842369,0.004038214037633148
1,2,extra_trees,activity_transition_count,-0.0005194856294578424,0.0031435567075199797
1,2,extra_trees,activity_unknown_fraction,-0.000670973841139381,0.000912641701842239
1,2,extra_trees,median_unlocked_session_duration_seconds,0.0034751232143304853,0.0006204634055482147
1,2,extra_trees,night_screen_event_count,0.0010567821249137428,0.0009483897563457049
1,2,extra_trees,screen_active_hour_count,-0.0008688912784583872,0.0060768571029500475
1,2,extra_trees,screen_event_count,0.0056894554374758615,0.0034105277514557978
1,2,extra_trees,screen_off_event_count,0.0019596623018050727,0.0009351660378363879
1,2,extra_trees,screen_on_event_count,-0.002025389529905534,0.0019194197892033543
1,2,extra_trees,screen_transition_count,-0.004062038316153742,0.004148161128293239
1,2,extra_trees,screen_unlock_event_count,-0.00302716958278045,0.009267370123745105
1,2,extra_trees,telephony_event_count,-0.11218461713992589,0.07398203387888024
1,2,extra_trees,telephony_mobile_data_enabled_fraction,0.46047689449937224,0.26589860229483525
1,2,extra_trees,telephony_network_type_diversity,0.009455292307666952,0.00646914211073507
1,2,extra_trees,touch_active_hour_count,0.002890823437282345,0.002102974787419366
1,2,extra_trees,touch_app_diversity,-0.008049642865325168,0.016888142828116896
1,2,extra_trees,touch_click_event_count,0.0007703192178407647,0.00035005270861788253
1,2,extra_trees,touch_distinct_event_count,0.01244423152503297,0.002182860431463814
1,2,extra_trees,touch_scroll_direction_change_count,0.003191344841704099,0.0005633632386801153
1,2,extra_trees,touch_scroll_event_count,0.005511687483149193,0.0030838184605452863
1,2,extra_trees,touch_scroll_index_change_median,-0.011933983957743402,0.023658471582836137
1,2,extra_trees,touch_unique_app_count,0.0025188990279456647,0.0010619069172906864
1,2,extra_trees,missing__0,0.0,0.0
1,2,extra_trees,missing__1,0.0,0.0
1,2,extra_trees,missing__2,0.0,0.0
1,2,extra_trees,missing__3,0.0,0.0
1,2,extra_trees,missing__4,0.0,0.0
1,2,extra_trees,missing__5,0.0,0.0
1,2,extra_trees,missing__6,0.0,0.0
1,2,extra_trees,missing__7,0.0,0.0
1,2,extra_trees,missing__8,0.0,0.0
1,2,extra_trees,missing__9,0.0,0.0
1,2,extra_trees,missing__10,0.0,0.0
1,2,extra_trees,missing__11,0.0,0.0
1,2,extra_trees,missing__12,0.0,0.0
1,2,extra_trees,missing__13,0.0,0.0
1,2,extra_trees,missing__14,0.0,0.0
1,2,extra_trees,missing__15,0.0003111007818935955,6.72073199185685e-06
1,2,extra_trees,missing__16,0.0,0.0
1,2,extra_trees,missing__17,0.0003111007818935955,6.72073199185685e-06
1,2,extra_trees,missing__18,0.0,0.0
1,2,extra_trees,missing__19,0.0,0.0
1,2,extra_trees,missing__20,0.0,0.0
1,2,extra_trees,missing__21,0.0,0.0
1,2,extra_trees,missing__22,0.0,0.0
1,2,extra_trees,missing__23,4.715856967744495e-05,0.0006320605170753713
1,2,extra_trees,missing__24,0.00014723171209318764,0.0018954104336538886
1,2,extra_trees,missing__25,4.649383349194144e-05,0.0006233284537388077
1,2,extra_trees,missing__26,4.7684701507103945e-05,0.0006389684075473777
1,2,extra_trees,missing__27,0.0,0.0
1,2,extra_trees,missing__28,0.0,0.0
1,2,extra_trees,missing__29,0.0,0.0
1,2,extra_trees,missing__30,-0.00019469371503433308,0.0006169158608726753
1,2,extra_trees,missing__31,-0.0008572338960076328,0.0033571869610778743
1,2,extra_trees,missing__32,0.00013084479473353858,0.0024189125321543025
1,2,extra_trees,missing__33,0.007012185582587094,0.006602529333278854
1,2,extra_trees,missing__34,0.008732074052167249,0.011024763469029294
1,2,extra_trees,missing__35,0.02216679429022328,0.026588610293032906
1,2,extra_trees,missing__36,0.015042472610080182,0.016681596545251184
1,2,extra_trees,missing__37,0.001413243605260443,0.0059817691053962955
1,2,extra_trees,missing__38,0.007475922153167502,0.008778603558689422
1,2,extra_trees,missing__39,0.0,0.0
1,2,extra_trees,missing__40,0.0,0.0
1,2,extra_trees,missing__41,0.02898106394461486,0.017303616803534608
1,2,extra_trees,missing__42,0.02471583109313613,0.013271662047853643
1,2,extra_trees,missing__43,0.0,0.0
1,2,extra_trees,missing__44,0.0,0.0
1,2,extra_trees,missing__45,0.0,0.0
1,2,extra_trees,missing__46,0.0,0.0
1,2,extra_trees,missing__47,0.0,0.0
1,2,extra_trees,missing__48,0.0,0.0
1,2,extra_trees,missing__49,0.0028839324537125086,0.0006325950399628138
1,2,extra_trees,missing__50,0.0033220620100736418,0.000273782651941832
1,2,extra_trees,missing__51,0.0019123684666582836,0.00042047647127545424
1,2,extra_trees,missing__52,0.0011573553063630726,2.5323333543004375e-05
1,2,extra_trees,missing__53,0.0023172127734945036,5.157851528463489e-05
1,2,extra_trees,missing__54,0.0021169999652972393,0.00023718681801068197
1,2,extra_trees,missing__55,0.0019182547890851016,0.00042176463237538555
1,2,extra_trees,missing__56,0.0,0.0
1,2,extra_trees,missing__57,0.0,0.0
1,2,extra_trees,missing__58,0.0,0.0
1,2,extra_trees,missing__59,0.0,0.0
1,2,extra_trees,missing__60,0.0,0.0
1,2,extra_trees,missing__61,0.0,0.0
1,2,extra_trees,missing__62,0.0,0.0
1,2,extra_trees,missing__63,0.0,0.0
1,2,extra_trees,missing__64,0.0,0.0
1,2,extra_trees,missing__65,0.0,0.0
1,2,extra_trees,missing__66,0.0,0.0
1,2,hist_gradient_boosting,barometer_downward_transition_count,0.0,0.0
1,2,hist_gradient_boosting,barometer_estimated_elevation_change_m,0.0,0.0
1,2,hist_gradient_boosting,barometer_large_vertical_shift_count,0.0,0.0
1,2,hist_gradient_boosting,barometer_pressure_range,0.0,0.0
1,2,hist_gradient_boosting,barometer_pressure_sd,0.0,0.0
1,2,hist_gradient_boosting,barometer_upward_transition_count,0.0,0.0
1,2,hist_gradient_boosting,sensor_linear_accelerometer_active_hour_count,0.0,0.0
1,2,hist_gradient_boosting,sensor_linear_accelerometer_event_count,0.0,0.0
1,2,hist_gradient_boosting,sensor_linear_accelerometer_maximum_range,0.0,0.0
1,2,hist_gradient_boosting,sensor_linear_accelerometer_power_ma,0.0,0.0
1,2,hist_gradient_boosting,sensor_linear_accelerometer_resolution,0.0,0.0
1,2,hist_gradient_boosting,significant_active_hour_count,0.0,0.0
1,2,hist_gradient_boosting,significant_motion_transition_count,0.0,0.0
1,2,hist_gradient_boosting,significant_moving_event_count,0.0,0.0
1,2,hist_gradient_boosting,significant_moving_fraction,0.0,0.0
1,2,hist_gradient_boosting,app_foreground_event_count,-0.07220446114974521,0.06485619701232569
1,2,hist_gradient_boosting,app_use_diversity,-0.11354741429293409,0.03431130490627284
1,2,hist_gradient_boosting,unique_foreground_apps,0.0,0.0
1,2,hist_gradient_boosting,charging_or_plugged_event_count,0.0,0.0
1,2,hist_gradient_boosting,low_battery_event_count,0.0,0.0
1,2,hist_gradient_boosting,bluetooth_address_diversity_ratio,0.0,0.0
1,2,hist_gradient_boosting,unique_bluetooth_addresses,0.0,0.0
1,2,hist_gradient_boosting,call_event_count,0.0,0.0
1,2,hist_gradient_boosting,incoming_call_count,0.0,0.0
1,2,hist_gradient_boosting,missed_rejected_blocked_call_count,0.0,0.0
1,2,hist_gradient_boosting,outgoing_call_count,0.0,0.0
1,2,hist_gradient_boosting,total_call_duration_seconds,0.0,0.0
1,2,hist_gradient_boosting,gsm_cell_transition_count,0.0,0.0
1,2,hist_gradient_boosting,unique_gsm_cell_count,0.07952535812924093,0.01663579847810362
1,2,hist_gradient_boosting,unique_gsm_lac_count,-0.06402175044312546,0.02415921393435514
1,2,hist_gradient_boosting,gsm_neighbor_cell_transition_count,0.0,0.0
1,2,hist_gradient_boosting,unique_gsm_neighbor_cell_count,-0.009736691784432002,0.006943697010044193
1,2,hist_gradient_boosting,unique_gsm_neighbor_lac_count,-0.029032866571352994,0.02914371125544264
1,2,hist_gradient_boosting,keyboard_deletion_event_count,0.2280115586183502,0.19130455670685906
1,2,hist_gradient_boosting,keyboard_inter_event_interval_iqr_ms,0.0,0.0
1,2,hist_gradient_boosting,keyboard_long_pause_count_2s,0.0,0.0
1,2,hist_gradient_boosting,keyboard_median_inter_event_interval_ms,0.18989536179818778,0.027737033952330178
1,2,hist_gradient_boosting,keyboard_median_word_completion_time_ms,0.008431918926660842,0.019111209194117344
1,2,hist_gradient_boosting,keyboard_typing_burst_count,0.0,0.0
1,2,hist_gradient_boosting,location_distinct_observation_count,0.0,0.0
1,2,hist_gradient_boosting,location_total_distance_km,0.0,0.0
1,2,hist_gradient_boosting,message_distinct_event_count,0.21062432446382276,0.18316760426345222
1,2,hist_gradient_boosting,outgoing_message_count,0.0,0.0
1,2,hist_gradient_boosting,activity_active_hour_count,0.031511841415652476,0.018242130651903967
1,2,hist_gradient_boosting,activity_state_diversity,0.06105659338218672,0.08282742660745339
1,2,hist_gradient_boosting,activity_still_fraction,0.0010565716371875311,0.008979450769845994
1,2,hist_gradient_boosting,activity_transition_count,0.0,0.0
1,2,hist_gradient_boosting,activity_unknown_fraction,0.05792478347463733,0.009291646857222563
1,2,hist_gradient_boosting,median_unlocked_session_duration_seconds,-0.018209784561432702,0.007465306388990287
1,2,hist_gradient_boosting,night_screen_event_count,0.0,0.0
1,2,hist_gradient_boosting,screen_active_hour_count,0.0010197208879472914,0.00044510543296969216
1,2,hist_gradient_boosting,screen_event_count,-0.20294736243809552,0.3717472277995851
1,2,hist_gradient_boosting,screen_off_event_count,0.0,0.0
1,2,hist_gradient_boosting,screen_on_event_count,0.0,0.0
1,2,hist_gradient_boosting,screen_transition_count,-0.0012356634620900309,0.0023847435057419795
1,2,hist_gradient_boosting,screen_unlock_event_count,0.0,0.0
1,2,hist_gradient_boosting,telephony_event_count,0.04035080274145327,0.06300648093574453
1,2,hist_gradient_boosting,telephony_mobile_data_enabled_fraction,0.6414204799814011,0.32049073973328707
1,2,hist_gradient_boosting,telephony_network_type_diversity,-0.02873715133074839,0.07148699288686966
1,2,hist_gradient_boosting,touch_active_hour_count,0.0,0.0
1,2,hist_gradient_boosting,touch_app_diversity,-0.01193962341267607,0.007402484197529887
1,2,hist_gradient_boosting,touch_click_event_count,0.0,0.0
1,2,hist_gradient_boosting,touch_distinct_event_count,0.0,0.0
1,2,hist_gradient_boosting,touch_scroll_direction_change_count,0.0,0.0
1,2,hist_gradient_boosting,touch_scroll_event_count,-0.00986375619967994,0.0001400830138716997
1,2,hist_gradient_boosting,touch_scroll_index_change_median,-0.11520076067830409,0.026776027429274797
1,2,hist_gradient_boosting,touch_unique_app_count,0.0,0.0
1,2,hist_gradient_boosting,missing__0,0.0,0.0
1,2,hist_gradient_boosting,missing__1,0.0,0.0
1,2,hist_gradient_boosting,missing__2,0.0,0.0
1,2,hist_gradient_boosting,missing__3,0.0,0.0
1,2,hist_gradient_boosting,missing__4,0.0,0.0
1,2,hist_gradient_boosting,missing__5,0.0,0.0
1,2,hist_gradient_boosting,missing__6,0.0,0.0
1,2,hist_gradient_boosting,missing__7,0.0,0.0
1,2,hist_gradient_boosting,missing__8,0.0,0.0
1,2,hist_gradient_boosting,missing__9,0.0,0.0
1,2,hist_gradient_boosting,missing__10,0.0,0.0
1,2,hist_gradient_boosting,missing__11,0.0,0.0
1,2,hist_gradient_boosting,missing__12,0.0,0.0
