repeat,fold,feature,slope,selected
1,2,keyboard_inter_event_interval_iqr_ms,-1.0199999999999967,False
1,2,keyboard_long_pause_count_2s,0.3699999999999988,False
1,2,keyboard_median_inter_event_interval_ms,-1.9350000000000058,True
1,2,keyboard_typing_burst_count,-0.020000000000004212,False
1,2,message_distinct_event_count,0.5449999999999947,False
1,2,activity_active_hour_count,0.9499999999999937,True
1,2,activity_state_diversity,-0.13000000000000012,False
1,2,activity_still_fraction,-0.7899999999999886,False
1,2,activity_transition_count,0.9999999999999978,True
1,2,activity_unknown_fraction,-0.19500000000000278,False
1,2,median_unlocked_session_duration_seconds,-0.045000000000003634,False
1,2,night_screen_event_count,-1.1999999999999933,True
1,2,screen_active_hour_count,-0.5950000000000066,False
1,2,screen_event_count,0.230000000000003,False
1,2,screen_off_event_count,-0.4149999999999972,False
1,2,screen_on_event_count,0.46499999999999864,False
1,2,screen_transition_count,-0.35000000000000236,False
1,2,screen_unlock_event_count,0.7249999999999938,False
1,2,telephony_event_count,0.7449999999999953,False
1,2,telephony_mobile_data_enabled_fraction,-2.649999999999977,True
1,2,telephony_network_type_diversity,-0.19999999999997928,False
1,2,touch_active_hour_count,-0.3199999999999921,False
1,2,touch_app_diversity,-0.3050000000000013,False
1,2,touch_click_event_count,-0.219999999999997,False
1,2,touch_distinct_event_count,0.06500000000000006,False
1,2,touch_scroll_direction_change_count,0.42000000000000537,False
1,2,touch_scroll_event_count,-0.3500000000000049,False
1,2,touch_scroll_index_change_median,-0.7349999999999971,False
1,2,touch_unique_app_count,0.5100000000000049,False
1,3,app_foreground_event_count,1.4749999999999999,True
1,3,app_use_diversity,1.810000000000006,True
1,3,unique_foreground_apps,1.495000000000004,True
1,3,gsm_cell_transition_count,1.4899999999999984,True
1,3,unique_gsm_cell_count,1.034999999999998,False
1,3,unique_gsm_lac_count,0.4000000000000012,False
1,3,keyboard_deletion_event_count,0.11500000000001188,False
1,3,keyboard_inter_event_interval_iqr_ms,-0.15499999999999178,False
1,3,keyboard_long_pause_count_2s,0.7399999999999923,False
1,3,keyboard_median_inter_event_interval_ms,-1.7200000000000015,True
1,3,keyboard_typing_burst_count,-0.1950000000000054,False
1,3,message_distinct_event_count,-0.9950000000000025,False
1,3,activity_active_hour_count,0.835,False
1,3,activity_state_diversity,-0.9499999999999937,False
1,3,activity_still_fraction,1.4349999999999967,False
1,3,activity_transition_count,-0.20999999999999622,False
1,3,activity_unknown_fraction,-0.9099999999999983,False
1,3,median_unlocked_session_duration_seconds,0.17500000000000118,False
1,3,night_screen_event_count,-1.199999999999982,True
1,3,screen_active_hour_count,-0.9100000000000035,False
1,3,screen_event_count,0.6150000000000004,False
1,3,screen_off_event_count,0.205000000000001,False
1,3,screen_on_event_count,-0.014999999999996022,False
1,3,screen_transition_count,-1.0350000000000006,False
1,3,screen_unlock_event_count,0.8649999999999972,False
1,3,telephony_event_count,1.1749999999999965,False
1,3,telephony_mobile_data_enabled_fraction,-3.649999999999995,True
1,3,telephony_network_type_diversity,1.9500000000000135,True
1,3,touch_active_hour_count,-0.24500000000000682,False
1,3,touch_app_diversity,1.0400000000000036,False
1,3,touch_click_event_count,-0.5299999999999935,False
1,3,touch_distinct_event_count,0.029999999999997234,False
1,3,touch_scroll_direction_change_count,0.050000000000006636,False
1,3,touch_scroll_event_count,-0.17000000000000076,False
1,3,touch_scroll_index_change_median,1.2850000000000028,False
1,3,touch_unique_app_count,0.38500000000000256,False
1,4,app_foreground_event_count,1.5400000000000051,True
1,4,app_use_diversity,1.4100000000000155,True
1,4,unique_foreground_apps,-0.5449999999999999,False
1,4,gsm_cell_transition_count,1.0299999999999976,True
1,4,unique_gsm_cell_count,1.0299999999999923,True
1,4,unique_gsm_lac_count,-0.5749999999999988,False
1,4,keyboard_deletion_event_count,-0.16500000000000814,False
1,4,keyboard_inter_event_interval_iqr_ms,-1.6400000000000001,True
1,4,keyboard_long_pause_count_2s,-0.7049999999999998,False
1,4,keyboard_median_inter_event_interval_ms,-1.6299999999999968,True
1,4,keyboard_typing_burst_count,-0.32500000000000034,False
1,4,message_distinct_event_count,-1.2899999999999954,False
1,4,activity_active_hour_count,0.7399999999999975,False
1,4,activity_state_diversity,0.4849999999999925,False
1,4,activity_still_fraction,0.9999999999999951,False
1,4,activity_transition_count,-0.41499999999999204,False
1,4,activity_unknown_fraction,-0.914999999999996,False
1,4,median_unlocked_session_duration_seconds,-0.2850000000000023,False
1,4,night_screen_event_count,-1.2999999999999925,False
1,4,screen_active_hour_count,-1.0099999999999985,False
1,4,screen_event_count,0.7300000000000045,False
1,4,screen_off_event_count,0.6149999999999952,False
1,4,screen_on_event_count,1.0149999999999912,False
1,4,screen_transition_count,-1.554999999999996,False
1,4,screen_unlock_event_count,0.9650000000000001,False
1,4,telephony_event_count,0.7999999999999998,False
1,4,telephony_mobile_data_enabled_fraction,-2.3499999999999837,True
1,4,telephony_network_type_diversity,0.8000000000000007,False
1,4,touch_active_hour_count,-0.5199999999999952,False
1,4,touch_app_diversity,1.4350000000000096,True
1,4,touch_click_event_count,-1.1450000000000045,False
1,4,touch_distinct_event_count,-0.36499999999999055,False
1,4,touch_scroll_direction_change_count,-0.7650000000000021,False
1,4,touch_scroll_event_count,-0.7950000000000019,False
1,4,touch_scroll_index_change_median,0.8549999999999964,False
1,4,touch_unique_app_count,-0.7650000000000021,False
1,5,app_foreground_event_count,2.139999999999999,True
1,5,app_use_diversity,1.554999999999996,False
1,5,unique_foreground_apps,1.7200000000000117,True
1,5,gsm_cell_transition_count,1.4699999999999995,False
1,5,unique_gsm_cell_count,1.209999999999994,False
1,5,unique_gsm_lac_count,1.6500000000000048,False
1,5,keyboard_deletion_event_count,0.174999999999996,False
1,5,keyboard_inter_event_interval_iqr_ms,0.15999999999999737,False
1,5,keyboard_long_pause_count_2s,0.3500000000000075,False
1,5,keyboard_median_inter_event_interval_ms,-0.5199999999999927,False
1,5,keyboard_typing_burst_count,0.2800000000000097,False
1,5,message_distinct_event_count,0.1000000000000003,False
1,5,activity_active_hour_count,1.0849999999999969,False
1,5,activity_state_diversity,-0.12999999999999493,False
1,5,activity_still_fraction,-0.615000000000003,False
1,5,activity_transition_count,0.8900000000000045,False
1,5,activity_unknown_fraction,0.4199999999999976,False
1,5,median_unlocked_session_duration_seconds,0.6450000000000002,False
1,5,night_screen_event_count,0.5000000000000147,False
1,5,screen_active_hour_count,0.33000000000000074,False
1,5,screen_event_count,1.2449999999999943,False
1,5,screen_off_event_count,1.1799999999999968,False
1,5,screen_on_event_count,1.1349999999999958,False
1,5,screen_transition_count,0.13499999999999793,False
1,5,screen_unlock_event_count,1.3399999999999994,False
1,5,telephony_event_count,1.96499999999999,True
1,5,telephony_mobile_data_enabled_fraction,-3.799999999999982,True
1,5,telephony_network_type_diversity,1.085000000000002,False
1,5,touch_active_hour_count,1.365000000000004,False
1,5,touch_app_diversity,1.679999999999993,True
1,5,touch_click_event_count,-0.27999999999999153,False
1,5,touch_distinct_event_count,-0.039999999999992854,False
1,5,touch_scroll_direction_change_count,1.475000000000005,False
1,5,touch_scroll_event_count,-0.6599999999999937,True
1,5,touch_scroll_index_change_median,-0.6299999999999912,True
1,5,touch_unique_app_count,1.6900000000000042,True
2,1,app_foreground_event_count,0.9,False
2,1,app_use_diversity,0.4399999999999966,False
2,1,unique_foreground_apps,0.06000000000001003,False
2,1,gsm_cell_transition_count,-0.21999999999998923,False
2,1,unique_gsm_cell_count,0.6999999999999995,False
2,1,unique_gsm_lac_count,-0.12499999999999892,False
2,1,keyboard_deletion_event_count,-1.3149999999999948,False
2,1,keyboard_inter_event_interval_iqr_ms,-0.31999999999999734,False
2,1,keyboard_long_pause_count_2s,-0.3999999999999986,False
2,1,keyboard_median_inter_event_interval_ms,-2.545000000000001,True
2,1,keyboard_typing_burst_count,-1.0949999999999975,False
2,1,message_distinct_event_count,-0.5949999999999989,False
2,1,activity_active_hour_count,1.1000000000000034,True
2,1,activity_state_diversity,1.1799999999999968,True
2,1,activity_still_fraction,-0.6399999999999999,False
2,1,activity_transition_count,1.5999999999999996,True
2,1,activity_unknown_fraction,0.8800000000000037,False
2,1,median_unlocked_session_duration_seconds,-0.354999999999995,False
2,1,night_screen_event_count,-1.6000000000000127,True
2,1,screen_active_hour_count,-1.709999999999998,True
2,1,screen_event_count,0.1050000000000059,False
2,1,screen_off_event_count,-0.8300000000000047,False
2,1,screen_on_event_count,-0.5800000000000028,False
2,1,screen_transition_count,-0.8649999999999947,False
2,1,screen_unlock_event_count,0.2500000000000046,False
2,1,telephony_event_count,0.16500000000000037,False
2,1,telephony_mobile_data_enabled_fraction,-1.5500000000000056,False
2,1,telephony_network_type_diversity,1.3750000000000147,True
2,1,touch_active_hour_count,-0.9750000000000035,False
2,1,touch_app_diversity,1.2799999999999998,True
2,1,touch_click_event_count,-1.254999999999995,False
2,1,touch_distinct_event_count,-1.484999999999998,False
2,1,touch_scroll_direction_change_count,-0.7899999999999989,False
2,1,touch_scroll_event_count,-1.4800000000000029,False
2,1,touch_scroll_index_change_median,-0.2749999999999963,False
2,1,touch_unique_app_count,-0.050000000000006636,False
2,2,app_foreground_event_count,1.909999999999996,True
2,2,app_use_diversity,2.4650000000000047,True
2,2,unique_foreground_apps,1.7450000000000008,True
2,2,gsm_cell_transition_count,0.9450000000000063,False
2,2,unique_gsm_cell_count,1.120000000000005,False
2,2,unique_gsm_lac_count,0.4500000000000037,False
2,2,keyboard_deletion_event_count,0.24499999999999644,False
2,2,keyboard_inter_event_interval_iqr_ms,-1.6749999999999952,True
2,2,keyboard_long_pause_count_2s,0.0999999999999977,False
2,2,keyboard_median_inter_event_interval_ms,-2.140000000000004,True
2,2,keyboard_typing_burst_count,0.07499999999999309,False
2,2,message_distinct_event_count,-0.9599999999999971,False
2,2,activity_active_hour_count,0.7499999999999983,False
2,2,activity_state_diversity,0.6850000000000008,False
2,2,activity_still_fraction,-0.9399999999999981,False
2,2,activity_transition_count,-0.05999999999999187,False
2,2,activity_unknown_fraction,-0.8599999999999969,False
2,2,median_unlocked_session_duration_seconds,0.5800000000000002,False
2,2,night_screen_event_count,-1.2749999999999813,False
2,2,screen_active_hour_count,-0.47999999999999987,False
2,2,screen_event_count,0.8750000000000032,False
2,2,screen_off_event_count,0.6350000000000072,False
2,2,screen_on_event_count,1.079999999999999,False
2,2,screen_transition_count,-0.02500000000000202,False
2,2,screen_unlock_event_count,1.225000000000003,False
2,2,telephony_event_count,1.4500000000000108,True
2,2,telephony_mobile_data_enabled_fraction,-3.7499999999999867,True
2,2,telephony_network_type_diversity,0.9950000000000051,False
2,2,touch_active_hour_count,0.4400000000000044,False
2,2,touch_app_diversity,1.1899999999999924,False
2,2,touch_click_event_count,0.5050000000000097,False
2,2,touch_distinct_event_count,0.13000000000000012,False
2,2,touch_scroll_direction_change_count,0.8900000000000018,False
2,2,touch_scroll_event_count,-0.21499999999999142,False
2,2,touch_scroll_index_change_median,0.47999999999999987,False
2,2,touch_unique_app_count,1.4700000000000073,True
2,3,app_foreground_event_count,-0.16000000000000256,False
2,3,app_use_diversity,0.7800000000000034,False
2,3,unique_foreground_apps,-0.15000000000000435,False
2,3,gsm_cell_transition_count,0.61,False
2,3,unique_gsm_cell_count,1.2950000000000008,True
2,3,unique_gsm_lac_count,1.2250000000000134,True
2,3,keyboard_deletion_event_count,-0.49000000000000327,False
2,3,keyboard_inter_event_interval_iqr_ms,-0.7900000000000041,False
2,3,keyboard_long_pause_count_2s,-0.09999999999999251,False
2,3,keyboard_median_inter_event_interval_ms,-0.3899999999999926,False
2,3,keyboard_typing_burst_count,-0.1350000000000057,False
2,3,message_distinct_event_count,-0.2850000000000023,False
2,3,activity_active_hour_count,0.8149999999999932,False
2,3,activity_state_diversity,0.18999999999999978,False
2,3,activity_still_fraction,-0.0899999999999943,False
2,3,activity_transition_count,-0.11499999999999631,False
2,3,activity_unknown_fraction,0.2349999999999982,False
2,3,median_unlocked_session_duration_seconds,-0.7450000000000006,False
2,3,night_screen_event_count,-0.2999999999999784,False
2,3,screen_active_hour_count,0.13000000000000272,False
2,3,screen_event_count,0.9950000000000051,False
2,3,screen_off_event_count,0.7500000000000088,False
2,3,screen_on_event_count,0.3200000000000051,False
2,3,screen_transition_count,-0.45,False
2,3,screen_unlock_event_count,1.6000000000000048,True
2,3,telephony_event_count,0.45499999999999524,False
2,3,telephony_mobile_data_enabled_fraction,-2.1999999999999886,True
2,3,telephony_network_type_diversity,1.2949999999999984,True
2,3,touch_active_hour_count,0.13000000000000012,False
2,3,touch_app_diversity,1.3600000000000037,True
2,3,touch_click_event_count,-0.8249999999999966,False
2,3,touch_distinct_event_count,-0.9999999999999978,True
2,3,touch_scroll_direction_change_count,0.420000000000008,False
2,3,touch_scroll_event_count,-0.854999999999999,False
2,3,touch_scroll_index_change_median,-1.0399999999999983,True
2,3,touch_unique_app_count,-0.14999999999999916,False
2,4,app_foreground_event_count,2.1749999999999994,True
2,4,app_use_diversity,1.9700000000000035,True
2,4,unique_foreground_apps,1.5800000000000005,False
2,4,gsm_cell_transition_count,1.7150000000000063,False
2,4,unique_gsm_cell_count,1.155,False
2,4,unique_gsm_lac_count,1.3649999999999987,False
2,4,keyboard_deletion_event_count,0.19000000000000758,False
2,4,keyboard_inter_event_interval_iqr_ms,-0.44999999999999485,False
2,4,keyboard_long_pause_count_2s,0.6949999999999913,False
2,4,keyboard_median_inter_event_interval_ms,-0.9799999999999988,True
2,4,keyboard_typing_burst_count,-0.1350000000000057,False
2,4,message_distinct_event_count,-0.11000000000000629,False
2,4,activity_active_hour_count,0.6949999999999991,False
2,4,activity_state_diversity,-0.6599999999999937,False
2,4,activity_still_fraction,0.054999999999996656,False
2,4,activity_transition_count,-0.12499999999999972,False
2,4,activity_unknown_fraction,-0.8449999999999956,True
2,4,median_unlocked_session_duration_seconds,-0.2799999999999993,False
2,4,night_screen_event_count,0.7750000000000085,False
2,4,screen_active_hour_count,-0.3949999999999982,False
2,4,screen_event_count,1.2950000000000008,False
2,4,screen_off_event_count,1.7950000000000048,True
2,4,screen_on_event_count,1.0199999999999967,False
2,4,screen_transition_count,0.5449999999999947,False
2,4,screen_unlock_event_count,1.8250000000000022,True
2,4,telephony_event_count,1.5999999999999943,False
2,4,telephony_mobile_data_enabled_fraction,-3.0499999999999887,True
2,4,telephony_network_type_diversity,1.9500000000000248,True
2,4,touch_active_hour_count,0.2500000000000046,False
2,4,touch_app_diversity,1.715000000000001,False
2,4,touch_click_event_count,-0.06499999999999487,False
2,4,touch_distinct_event_count,0.07000000000000048,False
2,4,touch_scroll_direction_change_count,-0.07999999999999609,False
2,4,touch_scroll_event_count,-0.4749999999999994,False
2,4,touch_scroll_index_change_median,-0.05499999999998369,False
2,4,touch_unique_app_count,1.1549999999999974,False
2,5,app_foreground_event_count,1.7299999999999995,True
2,5,app_use_diversity,1.5399999999999947,True
2,5,unique_foreground_apps,1.389999999999993,False
2,5,gsm_cell_transition_count,0.9799999999999988,False
2,5,unique_gsm_cell_count,1.3499999999999923,False
2,5,unique_gsm_lac_count,1.4600000000000013,False
2,5,keyboard_deletion_event_count,0.16000000000001552,False
2,5,keyboard_inter_event_interval_iqr_ms,-0.6349999999999942,False
2,5,keyboard_long_pause_count_2s,-0.03500000000000024,False
2,5,keyboard_median_inter_event_interval_ms,-1.6900000000000042,True
2,5,keyboard_typing_burst_count,-0.42499999999999544,False
2,5,message_distinct_event_count,-0.8700000000000054,False
2,5,activity_active_hour_count,1.6550000000000014,True
2,5,activity_state_diversity,0.33999999999999897,False
2,5,activity_still_fraction,-0.07999999999999349,False
2,5,activity_transition_count,1.1000000000000034,False
2,5,activity_unknown_fraction,-0.6349999999999995,False
2,5,median_unlocked_session_duration_seconds,0.1849999999999916,False
2,5,night_screen_event_count,-1.024999999999991,False
2,5,screen_active_hour_count,-1.065000000000003,True
2,5,screen_event_count,0.7149999999999955,False
2,5,screen_off_event_count,0.34999999999999976,False
2,5,screen_on_event_count,0.699999999999997,False
2,5,screen_transition_count,-0.9599999999999919,False
2,5,screen_unlock_event_count,1.3300000000000063,False
2,5,telephony_event_count,1.9600000000000053,True
2,5,telephony_mobile_data_enabled_fraction,-2.349999999999972,True
2,5,telephony_network_type_diversity,1.2450000000000072,False
2,5,touch_active_hour_count,0.2200000000000048,False
2,5,touch_app_diversity,1.810000000000001,True
2,5,touch_click_event_count,-0.019999999999996427,False
2,5,touch_distinct_event_count,-0.05000000000000404,False
2,5,touch_scroll_direction_change_count,0.2849999999999867,False
2,5,touch_scroll_event_count,-0.05000000000000404,False
2,5,touch_scroll_index_change_median,1.0199999999999994,False
2,5,touch_unique_app_count,0.2999999999999983,False
3,1,app_foreground_event_count,1.8699999999999979,True
3,1,app_use_diversity,0.6100000000000052,False
3,1,unique_foreground_apps,0.4150000000000102,False
3,1,gsm_cell_transition_count,0.7750000000000029,False
3,1,unique_gsm_cell_count,0.855000000000012,False
3,1,unique_gsm_lac_count,1.2049999999999885,True
3,1,keyboard_deletion_event_count,-0.18500000000000458,False
3,1,keyboard_inter_event_interval_iqr_ms,-1.0199999999999967,False
3,1,keyboard_long_pause_count_2s,-0.5150000000000052,False
3,1,keyboard_median_inter_event_interval_ms,-1.304999999999999,True
3,1,keyboard_typing_burst_count,0.08499999999998871,False
3,1,message_distinct_event_count,-0.9599999999999971,False
3,1,activity_active_hour_count,0.5000000000000014,False
3,1,activity_state_diversity,0.6650000000000018,False
3,1,activity_still_fraction,-0.4150000000000076,False
3,1,activity_transition_count,1.0349999999999902,False
3,1,activity_unknown_fraction,0.28500000000000486,False
3,1,median_unlocked_session_duration_seconds,-0.9249999999999995,False
3,1,screen_active_hour_count,-0.6300000000000042,False
3,1,screen_event_count,1.0299999999999898,False
3,1,screen_off_event_count,1.6749999999999927,True
3,1,screen_on_event_count,0.7799999999999929,False
3,1,screen_transition_count,-0.6299999999999965,False
3,1,screen_unlock_event_count,2.034999999999993,True
3,1,telephony_event_count,1.5700000000000023,True
3,1,telephony_mobile_data_enabled_fraction,-2.1999999999999846,True
3,1,telephony_network_type_diversity,1.1599999999999926,False
3,1,touch_active_hour_count,-0.754999999999991,False
3,1,touch_app_diversity,1.0699999999999983,False
3,1,touch_click_event_count,-0.419999999999995,False
3,1,touch_distinct_event_count,-1.1799999999999942,True
3,1,touch_scroll_direction_change_count,-0.00999999999999562,False
3,1,touch_scroll_event_count,-0.5899999999999984,False
3,1,touch_scroll_index_change_median,0.9249999999999968,False
3,1,touch_unique_app_count,0.1099999999999959,False
3,2,app_foreground_event_count,1.3899999999999957,True
3,2,app_use_diversity,1.5850000000000009,True
3,2,unique_foreground_apps,1.1749999999999938,False
3,2,gsm_cell_transition_count,1.2900000000000031,True
3,2,unique_gsm_cell_count,1.010000000000009,False
3,2,unique_gsm_lac_count,0.10000000000001433,False
3,2,keyboard_deletion_event_count,0.5150000000000001,False
3,2,keyboard_inter_event_interval_iqr_ms,-0.18999999999999978,False
3,2,keyboard_long_pause_count_2s,0.1899999999999972,False
3,2,keyboard_median_inter_event_interval_ms,-1.0199999999999994,True
3,2,keyboard_typing_burst_count,0.39999999999999597,False
3,2,message_distinct_event_count,0.40499999999999897,False
3,2,activity_active_hour_count,1.0000000000000133,False
3,2,activity_state_diversity,1.1750000000000067,False
3,2,activity_still_fraction,-0.8750000000000032,True
3,2,activity_transition_count,0.7900000000000094,False
3,2,activity_unknown_fraction,-0.17999999999999897,False
3,2,median_unlocked_session_duration_seconds,0.22499999999999742,False
3,2,screen_active_hour_count,0.5150000000000001,False
3,2,screen_event_count,0.665000000000007,False
3,2,screen_off_event_count,-0.31499999999999434,False
3,2,screen_on_event_count,0.5850000000000084,False
3,2,screen_transition_count,-0.5800000000000054,False
3,2,screen_unlock_event_count,0.9000000000000027,False
3,2,telephony_event_count,0.9699999999999979,False
3,2,telephony_mobile_data_enabled_fraction,-2.9499999999999935,True
3,2,telephony_network_type_diversity,1.8500000000000068,True
3,2,touch_active_hour_count,-0.09999999999999251,False
3,2,touch_app_diversity,1.2500000000000102,False
3,2,touch_click_event_count,-0.17999999999999897,False
3,2,touch_distinct_event_count,-0.14999999999999916,False
3,2,touch_scroll_direction_change_count,1.2900000000000005,False
3,2,touch_scroll_event_count,-0.35999999999999793,False
3,2,touch_scroll_index_change_median,-0.824999999999994,False
3,2,touch_unique_app_count,1.3349999999999937,True
3,3,app_foreground_event_count,1.630000000000002,True
3,3,app_use_diversity,0.8199999999999936,False
3,3,unique_foreground_apps,-0.005000000000008188,False
3,3,gsm_cell_transition_count,0.7799999999999956,False
3,3,unique_gsm_cell_count,0.8500000000000064,False
3,3,unique_gsm_lac_count,-0.4999999999999989,False
3,3,keyboard_deletion_event_count,-0.07000000000000307,False
3,3,keyboard_inter_event_interval_iqr_ms,-0.9599999999999997,False
3,3,keyboard_long_pause_count_2s,-0.21499999999999922,False
3,3,keyboard_median_inter_event_interval_ms,-3.1249999999999956,True
3,3,keyboard_typing_burst_count,-1.1549999999999974,False
3,3,message_distinct_event_count,-0.9250000000000047,False
3,3,activity_active_hour_count,1.2450000000000072,True
3,3,activity_state_diversity,-0.31499999999999173,False
3,3,activity_still_fraction,0.17999999999999897,False
3,3,activity_transition_count,0.6300000000000017,False
3,3,activity_unknown_fraction,-0.5949999999999962,False
3,3,median_unlocked_session_duration_seconds,0.5399999999999995,False
3,3,night_screen_event_count,3.79801067982192e-15,False
3,3,screen_active_hour_count,-1.2449999999999994,True
3,3,screen_event_count,0.8849999999999962,False
3,3,screen_off_event_count,0.9500000000000015,True
3,3,screen_on_event_count,0.564999999999999,False
3,3,screen_transition_count,-0.8249999999999889,False
3,3,screen_unlock_event_count,1.085000000000007,True
3,3,telephony_event_count,1.4600000000000037,True
3,3,telephony_mobile_data_enabled_fraction,-4.124999999999972,True
3,3,telephony_network_type_diversity,0.8850000000000067,False
3,3,touch_active_hour_count,-0.859999999999989,False
3,3,touch_app_diversity,0.014999999999990833,False
3,3,touch_click_event_count,-0.16999999999999818,False
3,3,touch_distinct_event_count,-0.47500000000000725,False
3,3,touch_scroll_direction_change_count,-0.47500000000000725,False
3,3,touch_scroll_event_count,-0.9549999999999915,False
3,3,touch_scroll_index_change_median,0.31499999999999434,False
3,3,touch_unique_app_count,-0.3999999999999986,False
3,4,app_foreground_event_count,1.4900000000000062,False
3,4,app_use_diversity,2.0300000000000082,True
3,4,unique_foreground_apps,1.5299999999999938,False
3,4,gsm_cell_transition_count,1.5950000000000095,True
3,4,unique_gsm_cell_count,2.0199999999999996,True
3,4,unique_gsm_lac_count,1.2499999999999973,False
3,4,keyboard_deletion_event_count,-0.010000000000003404,False
3,4,keyboard_inter_event_interval_iqr_ms,-1.269999999999999,False
3,4,keyboard_long_pause_count_2s,0.7899999999999964,False
3,4,keyboard_median_inter_event_interval_ms,-2.140000000000004,True
3,4,keyboard_typing_burst_count,-0.410000000000002,False
3,4,message_distinct_event_count,0.13999999999999316,False
3,4,activity_active_hour_count,0.2999999999999983,False
3,4,activity_state_diversity,-0.874999999999998,False
3,4,activity_still_fraction,0.09500000000000768,False
3,4,activity_transition_count,-0.5349999999999965,False
3,4,activity_unknown_fraction,-1.5749999999999897,True
3,4,median_unlocked_session_duration_seconds,0.17000000000000856,False
3,4,night_screen_event_count,1.8500000000000068,True
3,4,screen_active_hour_count,-0.020000000000001617,False
3,4,screen_event_count,0.45999999999998786,False
3,4,screen_off_event_count,0.7849999999999934,False
3,4,screen_on_event_count,0.9050000000000057,False
3,4,screen_transition_count,-0.48000000000000503,False
3,4,screen_unlock_event_count,1.5699999999999996,True
3,4,telephony_event_count,1.405000000000002,False
3,4,telephony_mobile_data_enabled_fraction,-2.5999999999999814,True
3,4,telephony_network_type_diversity,1.0000000000000142,False
3,4,touch_active_hour_count,0.2000000000000006,False
3,4,touch_app_diversity,0.18999999999999978,False
3,4,touch_click_event_count,0.22500000000000261,False
3,4,touch_distinct_event_count,0.02999999999999983,False
3,4,touch_scroll_direction_change_count,0.9800000000000065,False
3,4,touch_scroll_event_count,-0.02500000000000202,False
3,4,touch_scroll_index_change_median,0.6149999999999979,False
3,4,touch_unique_app_count,0.8200000000000066,False
3,5,app_foreground_event_count,0.8850000000000067,False
3,5,app_use_diversity,0.7700000000000051,False
3,5,unique_foreground_apps,0.7149999999999981,False
3,5,gsm_cell_transition_count,0.4500000000000026,False
3,5,unique_gsm_cell_count,0.8299999999999996,False
3,5,unique_gsm_lac_count,0.4500000000000151,False
3,5,keyboard_deletion_event_count,-0.2500000000000046,False
3,5,keyboard_inter_event_interval_iqr_ms,-0.2099999999999988,False
3,5,keyboard_long_pause_count_2s,-0.3250000000000029,False
3,5,keyboard_median_inter_event_interval_ms,-0.46499999999999864,False
3,5,keyboard_typing_burst_count,-0.6450000000000028,False
3,5,message_distinct_event_count,-0.7500000000000061,True
3,5,activity_active_hour_count,0.9399999999999928,True
3,5,activity_state_diversity,0.67000000000001,False
3,5,activity_still_fraction,-0.47499999999998904,False
3,5,activity_transition_count,0.08500000000000169,False
3,5,activity_unknown_fraction,0.4500000000000078,False
3,5,median_unlocked_session_duration_seconds,0.0,False
3,5,night_screen_event_count,-0.3999999999999813,False
3,5,screen_active_hour_count,-0.754999999999991,True
3,5,screen_event_count,0.48999999999999805,False
3,5,screen_off_event_count,0.10999999999999331,False
3,5,screen_on_event_count,0.2099999999999988,False
3,5,screen_transition_count,-0.6999999999999943,False
3,5,screen_unlock_event_count,0.8249999999999914,False
3,5,telephony_event_count,1.294999999999993,True
