repeat,fold,feature,gradient_weight,extra_weight
2,2,activity_transition_count,1.0419533766730809,0.041953376673080855
2,2,activity_unknown_fraction,1.0986562471831105,0.0986562471831105
2,2,median_unlocked_session_duration_seconds,1.0610598747562474,0.06105987475624741
2,2,night_screen_event_count,1.0755701930200905,0.07557019302009049
2,2,screen_active_hour_count,1.1050374493117217,0.10503744931172165
2,2,screen_event_count,1.169520269932149,0.16952026993214897
2,2,screen_off_event_count,1.1932595145585354,0.1932595145585354
2,2,screen_on_event_count,1.1581919893789168,0.15819198937891676
2,2,screen_transition_count,1.075114154666005,0.07511415466600502
2,2,screen_unlock_event_count,1.2463362821294677,0.24633628212946768
2,2,telephony_event_count,1.0221879110236456,0.02218791102364559
2,2,telephony_mobile_data_enabled_fraction,1.2669802817959783,0.2669802817959783
2,2,telephony_network_type_diversity,1.0014512051347817,0.0014512051347816968
2,2,touch_active_hour_count,1.0686131627526207,0.06861316275262075
2,2,touch_app_diversity,1.073881320571704,0.07388132057170393
2,2,touch_click_event_count,1.075535256030473,0.07553525603047295
2,2,touch_distinct_event_count,1.043143258082673,0.04314325808267294
2,2,touch_scroll_direction_change_count,1.1386700285895301,0.13867002858953015
2,2,touch_scroll_event_count,1.0216409348835702,0.021640934883570218
2,2,touch_scroll_index_change_median,1.0022993089111611,0.0022993089111611464
2,2,touch_unique_app_count,1.2397644884575874,0.23976448845758735
2,3,app_foreground_event_count,1.0288650882653423,0.028865088265342287
2,3,app_use_diversity,1.1301027772604695,0.13010277726046948
2,3,unique_foreground_apps,1.1055689338110197,0.10556893381101973
2,3,gsm_cell_transition_count,1.1079395672485481,0.10793956724854814
2,3,unique_gsm_cell_count,1.148263029194505,0.14826302919450507
2,3,unique_gsm_lac_count,1.146247224893421,0.146247224893421
2,3,keyboard_deletion_event_count,1.108883003301896,0.10888300330189593
2,3,keyboard_inter_event_interval_iqr_ms,1.0204766261685208,0.02047662616852075
2,3,keyboard_long_pause_count_2s,1.1215351846871104,0.12153518468711044
2,3,keyboard_median_inter_event_interval_ms,1.1513329854149073,0.15133298541490725
2,3,keyboard_typing_burst_count,1.0879995989727578,0.08799959897275778
2,3,message_distinct_event_count,1.1679641317157232,0.16796413171572322
2,3,outgoing_message_count,1.1554558258780179,0.15545582587801787
2,3,activity_active_hour_count,1.180182755800519,0.1801827558005189
2,3,activity_state_diversity,1.061795932921458,0.06179593292145791
2,3,activity_still_fraction,1.0174224662921274,0.017422466292127403
2,3,activity_transition_count,1.0878764775715004,0.08787647757150041
2,3,activity_unknown_fraction,1.0228546377919552,0.02285463779195518
2,3,median_unlocked_session_duration_seconds,1.1909182223156163,0.19091822231561628
2,3,night_screen_event_count,1.0904070192380275,0.09040701923802752
2,3,screen_active_hour_count,1.041036643938227,0.041036643938227035
2,3,screen_event_count,1.0692261899543465,0.06922618995434648
2,3,screen_off_event_count,1.0574142048572617,0.057414204857261675
2,3,screen_on_event_count,1.076512198842311,0.07651219884231097
2,3,screen_transition_count,1.0967427595745256,0.0967427595745256
2,3,screen_unlock_event_count,1.139716637193304,0.13971663719330407
2,3,telephony_event_count,1.0711630478425815,0.07116304784258154
2,3,telephony_mobile_data_enabled_fraction,1.182119956763267,0.18211995676326698
2,3,telephony_network_type_diversity,1.018134305986517,0.018134305986517107
2,3,touch_active_hour_count,1.0803822306193238,0.08038223061932381
2,3,touch_app_diversity,1.090266616374223,0.09026661637422295
2,3,touch_click_event_count,1.005486933506547,0.005486933506547054
2,3,touch_distinct_event_count,1.0314605021842584,0.03146050218425844
2,3,touch_scroll_direction_change_count,1.0623722256214667,0.062372225621466715
2,3,touch_scroll_event_count,1.0399918338311447,0.039991833831144685
2,3,touch_scroll_index_change_median,1.098169674856348,0.09816967485634809
2,3,touch_unique_app_count,1.0059881080360573,0.005988108036057316
2,4,app_foreground_event_count,1.1968024935196808,0.19680249351968082
2,4,app_use_diversity,1.129311817057729,0.12931181705772898
2,4,unique_foreground_apps,1.2244972796559161,0.22449727965591615
2,4,gsm_cell_transition_count,1.2568434907504615,0.25684349075046153
2,4,unique_gsm_cell_count,1.262518580102585,0.2625185801025851
2,4,unique_gsm_lac_count,1.2421592851565055,0.24215928515650553
2,4,keyboard_deletion_event_count,1.1286239070940869,0.1286239070940869
2,4,keyboard_inter_event_interval_iqr_ms,1.030960921298263,0.03096092129826311
2,4,keyboard_long_pause_count_2s,1.233703456233699,0.23370345623369904
2,4,keyboard_median_inter_event_interval_ms,1.0860864640976098,0.08608646409760978
2,4,keyboard_typing_burst_count,1.1682856637400043,0.1682856637400043
2,4,message_distinct_event_count,1.2918935108056204,0.2918935108056204
2,4,outgoing_message_count,1.1554382154757095,0.15543821547570946
2,4,activity_active_hour_count,1.225349470972497,0.22534947097249702
2,4,activity_state_diversity,1.050698534399686,0.05069853439968597
