candidate_id,patient_id,device_id,local_date,chunk_start_local,valid_sample_count,median_magnitude,median_dynamic_magnitude,mean_dynamic_magnitude,chunk_state
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 22:50:00+02:00,1667,9.8114503767398,0.00569013408075314,0.00675299288950657,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 22:55:00+02:00,1799,9.812332004477325,0.006468931039758985,0.017464345600404083,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:00:00+02:00,1938,9.809352071259802,0.006242816439623766,0.017413412360287324,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:05:00+02:00,1667,9.806799500124855,0.005499638275658469,0.00674892037189206,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:10:00+02:00,2072,9.812040909712888,0.00938814160947743,0.028389665460650866,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:15:00+02:00,1800,9.807049390888501,0.006716305955351665,0.01630290540176208,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:20:00+02:00,1667,9.803329372811124,0.007161793496814894,0.008400678822459312,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:25:00+02:00,1666,9.803670480685685,0.007796763506207505,0.00895911094459059,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:30:00+02:00,1667,9.802087566604143,0.008294329485279306,0.009068591399394213,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:35:00+02:00,1667,9.802010919049302,0.008375371306110324,0.009667868375202227,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:40:00+02:00,1667,9.798923274327974,0.010804777138702093,0.011427695167338103,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:45:00+02:00,1666,9.800735604923721,0.009823050158858315,0.01063762852478555,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:50:00+02:00,1667,9.799968464993917,0.009890275756793798,0.010642226113198969,low_motion
004__dffdd7f7-4fad-4c26-b499-70586d6d0d09__2025-01-06,004,dffdd7f7-4fad-4c26-b499-70586d6d0d09,2025-01-06,2025-01-06 23:55:00+02:00,1667,9.801116081330536,0.010387556407616572,0.011152972397164052,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 12:24:00+02:00,8034,9.970120985229542,0.11747062719548218,0.2625991723755392,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 12:25:00+02:00,44667,9.18338335465541,0.8532543938601851,0.9687870881390214,high_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 12:30:00+02:00,44688,9.168770108917121,0.853872689760224,1.0814856504822912,high_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 12:35:00+02:00,44694,9.19945872833237,0.8149268976650861,0.6262007669779812,high_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 12:40:00+02:00,57917,9.955922036694924,0.1424817626394379,0.1991894192784246,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 12:45:00+02:00,38800,9.87212921472322,0.16469299444777885,0.19522329078408218,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 12:50:00+02:00,7448,10.111414790845227,0.09851990141075095,0.0977911739352449,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 12:55:00+02:00,7448,10.065221264000073,0.05241871889751959,0.054597412978390485,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:00:00+02:00,7448,10.03796622373471,0.030466751880864784,0.03508236653475357,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:05:00+02:00,9536,10.005185655491081,0.037561089556312766,0.12053765632682702,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:10:00+02:00,7448,10.018722730321409,0.024610745215570162,0.033107545735247705,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:15:00+02:00,7444,10.041103924933603,0.033422643594303025,0.040032571757972556,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:20:00+02:00,5943,10.028661183177972,0.025262753009950956,0.029787893221621266,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:25:00+02:00,5586,10.02092231908215,0.023421033761011678,0.02800846630919178,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:30:00+02:00,5586,10.015567185169646,0.02387910442554375,0.02747214880302297,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:35:00+02:00,5586,10.018107738077326,0.02348690885754756,0.0280763745975834,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:40:00+02:00,5586,10.014404244678026,0.02327761468868772,0.03448212970092225,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:45:00+02:00,5583,9.97416237179574,0.03995682082934593,0.04340870777999395,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:50:00+02:00,5586,9.9708283894421,0.042431532786894266,0.04524425276693858,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 13:55:00+02:00,5586,9.96863119449431,0.04468741086797934,0.04718232890093761,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:00:00+02:00,6086,9.970159854544514,0.04310417441312353,0.04719376589771092,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:05:00+02:00,5586,9.96670550044372,0.04661866561436945,0.04891107741567055,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:10:00+02:00,6483,9.971901122319009,0.04163963849051555,0.04566361490463714,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:15:00+02:00,5583,9.972442655967189,0.04115262610645232,0.044938257011287674,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:20:00+02:00,5586,9.973363042484714,0.04057191550696082,0.04338488738440076,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:25:00+02:00,4078,9.970463658140817,0.04286479791968034,0.04533117421495708,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:30:00+02:00,3724,9.967063676485097,0.0462849922082329,0.0596791975130201,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:35:00+02:00,3724,9.967935800753985,0.04564347565255389,0.06156471605799692,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:40:00+02:00,4774,9.968314136983825,0.04735869776786039,0.1345574560990909,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:45:00+02:00,3722,10.078651749597542,0.07058902058819072,0.10762109434321253,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:50:00+02:00,3724,10.098739793637659,0.08584490420318236,0.085120795829027,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 14:55:00+02:00,3724,10.09703376353487,0.084138874100395,0.08374137091373252,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:00:00+02:00,3724,10.097587648054512,0.08469275862003656,0.08422478657249005,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:05:00+02:00,3724,10.091811213710637,0.07891632427616102,0.07939780056078047,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:10:00+02:00,3722,10.087716848416637,0.07482195898216126,0.0753610991718838,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:15:00+02:00,3724,10.080689499440076,0.06779461000560172,0.06815144090244535,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:20:00+02:00,3724,10.075130897865979,0.06223600843150301,0.06321925326362418,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:25:00+02:00,3724,10.069468684601578,0.05681165383093223,0.058317794163614156,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:30:00+02:00,3724,10.066841869989828,0.054270723065974025,0.05475354221396718,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:35:00+02:00,3724,10.061432422724648,0.048823810557261815,0.050053793272167774,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:40:00+02:00,3722,10.049230153213239,0.03737901097639629,0.04080760909013831,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:45:00+02:00,3724,10.055325961415413,0.0433498545243749,0.046553589826589234,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:50:00+02:00,13308,10.043230063088519,0.03314456687428535,0.03728475934195717,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 15:55:00+02:00,20548,10.044466239343244,0.03365423311236082,0.03839096292147163,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:00:00+02:00,3578,10.04391701607392,0.034460547042817424,0.03826706115325198,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:05:00+02:00,3724,10.032535934339842,0.0285968380839563,0.03309082547903469,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:10:00+02:00,3724,10.031441480340034,0.0274482489580663,0.0318699971737886,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:15:00+02:00,3722,10.036299560156,0.030605835505404855,0.035333814351320506,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:20:00+02:00,3724,10.031175853701532,0.02715749898426001,0.03146051346745969,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:25:00+02:00,3724,10.025865599814713,0.025379855984570376,0.029012204071926458,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:30:00+02:00,3724,10.022500469389637,0.025287413486572596,0.028752698442208062,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:35:00+02:00,3500,9.942937503291326,0.11179151018127076,0.18007674504632507,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:40:00+02:00,3724,10.051187761870128,0.09720410538220658,0.14385389965794795,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:45:00+02:00,3724,10.058976530095102,0.04652392206955547,0.0497998678697542,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:50:00+02:00,3722,10.025836427655888,0.026699184448922608,0.04572814422348534,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 16:55:00+02:00,29494,9.9926398274055,0.05005572747372966,0.15991841975384183,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:00:00+02:00,29788,10.121814738323476,0.12058823031676891,0.14111654097774745,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:05:00+02:00,29790,10.06380890370789,0.09024794678041381,0.16222385500887707,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:10:00+02:00,29788,10.130857271350292,0.12162383375856134,0.16692432422212322,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:15:00+02:00,29790,10.074459873891138,0.1324324771607177,0.2199823187132964,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:20:00+02:00,29790,10.006378787567675,0.10908360755488111,0.16516692037650016,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:25:00+02:00,29788,10.081940817432917,0.11050509047656387,0.18707208538522707,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:30:00+02:00,29790,9.902838347148261,0.18676066379584455,0.31494954055268876,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:35:00+02:00,28714,10.011202373503298,0.09652083374767528,0.15814557933132548,low_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:40:00+02:00,34671,10.164959982614054,0.15875379904432663,0.1813171607154471,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:45:00+02:00,17465,10.05365645233139,0.16295742538850533,0.19526332654939949,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:50:00+02:00,14896,9.955421811756356,0.12288064157569067,0.14679654726595331,intermediate_motion
006__f4be3bd3-21f6-4b83-9728-ad22dd496a0a__2025-01-06,006,f4be3bd3-21f6-4b83-9728-ad22dd496a0a,2025-01-06,2025-01-06 17:55:00+02:00,896,9.88755354349539,0.1606814236758769,0.2200435007488116,intermediate_motion
