repeat,fold,feature,slope,selected,coefficient_constraint
8,5,touch_active_hour_count,0.700000000000013,False,not selected
8,5,touch_app_diversity,1.6100000000000056,False,not selected
8,5,touch_click_event_count,0.08000000000000387,False,not selected
8,5,touch_distinct_event_count,-0.5799999999999976,False,not selected
8,5,touch_scroll_direction_change_count,0.7600000000000096,False,not selected
8,5,touch_scroll_event_count,-0.8600000000000098,False,not selected
8,5,touch_scroll_index_change_median,1.025000000000005,False,not selected
8,5,touch_unique_app_count,1.8650000000000002,True,>= 0
9,1,app_foreground_event_count,1.1450000000000045,False,not selected
9,1,app_use_diversity,1.5050000000000048,False,not selected
9,1,unique_foreground_apps,1.8250000000000022,False,not selected
9,1,gsm_cell_transition_count,1.514999999999998,False,not selected
9,1,unique_gsm_cell_count,1.6999999999999973,False,not selected
9,1,keyboard_deletion_event_count,1.2000000000000048,False,not selected
9,1,keyboard_inter_event_interval_iqr_ms,0.8649999999999947,False,not selected
9,1,keyboard_long_pause_count_2s,-0.899999999999996,False,not selected
9,1,keyboard_median_inter_event_interval_ms,-1.4299999999999962,True,<= 0
9,1,keyboard_typing_burst_count,-0.3999999999999965,False,not selected
9,1,message_distinct_event_count,2.5899999999999967,True,>= 0
9,1,activity_active_hour_count,1.8300000000000052,False,not selected
9,1,activity_state_diversity,-0.9600000000000048,False,not selected
9,1,activity_still_fraction,0.4649999999999935,False,not selected
9,1,activity_transition_count,0.8500000000000012,False,not selected
9,1,activity_unknown_fraction,-1.3949999999999987,True,<= 0
9,1,median_unlocked_session_duration_seconds,-0.849999999999996,False,not selected
9,1,screen_active_hour_count,1.5799999999999954,False,not selected
9,1,screen_event_count,1.8799999999999988,True,>= 0
9,1,screen_off_event_count,2.540000000000003,True,>= 0
9,1,screen_on_event_count,1.8600000000000023,False,not selected
9,1,screen_transition_count,1.0750000000000037,False,not selected
9,1,screen_unlock_event_count,2.4500000000000113,True,>= 0
9,1,telephony_event_count,1.349999999999995,False,not selected
9,1,telephony_mobile_data_enabled_fraction,-2.399999999999983,True,<= 0
9,1,touch_active_hour_count,1.630000000000002,False,not selected
9,1,touch_app_diversity,2.480000000000011,True,>= 0
9,1,touch_click_event_count,0.3350000000000089,False,not selected
9,1,touch_distinct_event_count,0.2500000000000046,False,not selected
9,1,touch_scroll_direction_change_count,1.4750000000000025,False,not selected
9,1,touch_scroll_event_count,1.0550000000000048,False,not selected
9,1,touch_scroll_index_change_median,1.0549999999999995,False,not selected
9,1,touch_unique_app_count,1.5649999999999993,False,not selected
9,2,app_foreground_event_count,1.4950000000000014,False,not selected
9,2,app_use_diversity,-0.08999999999999171,False,not selected
9,2,unique_foreground_apps,1.5749999999999975,False,not selected
9,2,gsm_cell_transition_count,2.100000000000001,True,>= 0
9,2,unique_gsm_cell_count,1.0250000000000026,False,not selected
9,2,keyboard_deletion_event_count,0.7000000000000053,False,not selected
9,2,keyboard_inter_event_interval_iqr_ms,0.1099999999999985,False,not selected
9,2,keyboard_long_pause_count_2s,2.250000000000011,True,>= 0
9,2,keyboard_median_inter_event_interval_ms,-0.30999999999999134,False,not selected
9,2,keyboard_typing_burst_count,0.7000000000000053,False,not selected
9,2,message_distinct_event_count,0.975000000000003,False,not selected
9,2,activity_active_hour_count,1.8,False,not selected
9,2,activity_state_diversity,-0.005000000000002999,False,not selected
9,2,activity_still_fraction,-0.17999999999999897,False,not selected
9,2,activity_transition_count,2.059999999999995,True,>= 0
9,2,activity_unknown_fraction,0.7499999999999983,False,not selected
