repeat,fold,term_name,coefficient,constraint,alpha
4,2,touch_unique_app_count,0.11657750959795896,>= 0,356.2247890262444
4,2,activity_active_hour_count,0.03582224605383618,>= 0,356.2247890262444
4,2,median_unlocked_session_duration_seconds,-0.19747979371637722,<= 0,356.2247890262444
4,2,telephony_mobile_data_enabled_fraction,-0.21051214650431244,<= 0,356.2247890262444
4,2,keyboard_median_inter_event_interval_ms,-0.073665688057409,<= 0,356.2247890262444
4,2,missing__touch_app_diversity,0.07992365023132603,unconstrained,356.2247890262444
4,2,missing__message_distinct_event_count,0.2170864780229602,unconstrained,356.2247890262444
4,2,missing__screen_unlock_event_count,0.1389503752606179,unconstrained,356.2247890262444
4,2,missing__touch_unique_app_count,0.07992365023132599,unconstrained,356.2247890262444
4,2,missing__activity_active_hour_count,0.110642715162147,unconstrained,356.2247890262444
4,2,missing__median_unlocked_session_duration_seconds,0.11109776994972691,unconstrained,356.2247890262444
4,2,missing__telephony_mobile_data_enabled_fraction,0.11064271516214716,unconstrained,356.2247890262444
4,2,missing__keyboard_median_inter_event_interval_ms,-0.06540128972634209,unconstrained,356.2247890262444
4,3,touch_app_diversity,0.11757881289934394,>= 0,117.21022975334817
4,3,keyboard_long_pause_count_2s,0.4638364572250521,>= 0,117.21022975334817
4,3,screen_unlock_event_count,0.5482028768010888,>= 0,117.21022975334817
4,3,gsm_cell_transition_count,0.06557027446483477,>= 0,117.21022975334817
4,3,activity_active_hour_count,0.36951320042648766,>= 0,117.21022975334817
4,3,telephony_mobile_data_enabled_fraction,-0.4447829709460542,<= 0,117.21022975334817
4,3,activity_unknown_fraction,-0.5689916032254189,<= 0,117.21022975334817
4,3,median_unlocked_session_duration_seconds,-0.1329039534964976,<= 0,117.21022975334817
4,3,missing__touch_app_diversity,-0.3594357484353361,unconstrained,117.21022975334817
4,3,missing__keyboard_long_pause_count_2s,-0.41751792132229354,unconstrained,117.21022975334817
4,3,missing__screen_unlock_event_count,0.3199927020778458,unconstrained,117.21022975334817
4,3,missing__gsm_cell_transition_count,0.2387447876192081,unconstrained,117.21022975334817
4,3,missing__activity_active_hour_count,0.2387447876192077,unconstrained,117.21022975334817
4,3,missing__telephony_mobile_data_enabled_fraction,0.23874478761920773,unconstrained,117.21022975334817
4,3,missing__activity_unknown_fraction,0.2387447876192075,unconstrained,117.21022975334817
4,3,missing__median_unlocked_session_duration_seconds,0.36531384570705366,unconstrained,117.21022975334817
4,4,unique_gsm_cell_count,0.40500808848003667,>= 0,67.23357536499334
4,4,touch_app_diversity,0.12152916045281843,>= 0,67.23357536499334
4,4,screen_off_event_count,0.40731177449586536,>= 0,67.23357536499334
4,4,telephony_network_type_diversity,0.22388811084572935,>= 0,67.23357536499334
4,4,screen_unlock_event_count,0.7442869469200247,>= 0,67.23357536499334
4,4,telephony_mobile_data_enabled_fraction,-0.5607801783963856,<= 0,67.23357536499334
4,4,median_unlocked_session_duration_seconds,-0.42404898058679025,<= 0,67.23357536499334
4,4,keyboard_median_inter_event_interval_ms,-0.043262938942813224,<= 0,67.23357536499334
4,4,missing__unique_gsm_cell_count,0.27028802821990233,unconstrained,67.23357536499334
4,4,missing__touch_app_diversity,-0.5168831153191779,unconstrained,67.23357536499334
4,4,missing__screen_off_event_count,0.3331011396884795,unconstrained,67.23357536499334
4,4,missing__telephony_network_type_diversity,0.27028802821990106,unconstrained,67.23357536499334
4,4,missing__screen_unlock_event_count,0.33310113968847954,unconstrained,67.23357536499334
4,4,missing__telephony_mobile_data_enabled_fraction,0.27028802821990117,unconstrained,67.23357536499334
4,4,missing__median_unlocked_session_duration_seconds,0.5060956986235554,unconstrained,67.23357536499334
4,4,missing__keyboard_median_inter_event_interval_ms,-0.9230554171562079,unconstrained,67.23357536499334
4,5,keyboard_long_pause_count_2s,0.2775827093436267,>= 0,117.21022975334817
4,5,keyboard_deletion_event_count,6.266836141339967e-12,>= 0,117.21022975334817
4,5,touch_app_diversity,0.34433937745357607,>= 0,117.21022975334817
4,5,activity_active_hour_count,0.12513164975627178,>= 0,117.21022975334817
4,5,touch_unique_app_count,0.22049597823515837,>= 0,117.21022975334817
4,5,screen_transition_count,-9.005693446090329e-29,<= 0,117.21022975334817
4,5,touch_scroll_event_count,-0.12250536774196713,<= 0,117.21022975334817
4,5,median_unlocked_session_duration_seconds,-0.1354468320538761,<= 0,117.21022975334817
4,5,missing__keyboard_long_pause_count_2s,-0.3078436020898172,unconstrained,117.21022975334817
4,5,missing__keyboard_deletion_event_count,-0.3078436020898172,unconstrained,117.21022975334817
4,5,missing__touch_app_diversity,-0.11851839774321436,unconstrained,117.21022975334817
4,5,missing__activity_active_hour_count,0.5490866537843254,unconstrained,117.21022975334817
4,5,missing__touch_unique_app_count,-0.11851839774321436,unconstrained,117.21022975334817
4,5,missing__screen_transition_count,0.5490866537843254,unconstrained,117.21022975334817
4,5,missing__touch_scroll_event_count,-0.11851839774321433,unconstrained,117.21022975334817
4,5,missing__median_unlocked_session_duration_seconds,0.4474111770271499,unconstrained,117.21022975334817
5,1,touch_app_diversity,0.1277685025928281,>= 0,117.21022975334817
5,1,screen_unlock_event_count,0.4630139795748392,>= 0,117.21022975334817
5,1,screen_on_event_count,0.4557008519433337,>= 0,117.21022975334817
5,1,activity_active_hour_count,0.054086190759974485,>= 0,117.21022975334817
