Subject_ID_N,Subject_ID_D,device_id,device_episode_index,n_devices_for_subject,table_name,window_name,window_start_ms,window_end_ms,window_start_iso,window_end_iso,n_rows,first_timestamp_ms,last_timestamp_ms,first_day_local,last_day_local,n_days_with_data,coverage_status
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,locations,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,locations,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,locations,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,applications_foreground,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,applications_foreground,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,applications_foreground,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,keyboard,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,keyboard,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,keyboard,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,touch,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,touch,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,touch,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,gsm,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,gsm,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,gsm,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,gsm_neighbor,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,gsm_neighbor,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,gsm_neighbor,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,telephony,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,telephony,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,telephony,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,plugin_google_activity_recognition,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,plugin_google_activity_recognition,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,86994e75-0c10-40f6-9c55-1cfc9d05856e,2,3,plugin_google_activity_recognition,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,aware_log,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,aware_log,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,aware_log,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,battery,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,battery,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,battery,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,screen,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,screen,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,screen,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,wifi,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,wifi,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,wifi,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,calls,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,calls,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,calls,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,messages,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,messages,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,messages,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,locations,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,locations,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,locations,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,applications_foreground,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,applications_foreground,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,applications_foreground,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,keyboard,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,keyboard,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,keyboard,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,touch,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,touch,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,touch,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,gsm,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,gsm,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,gsm,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,gsm_neighbor,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,gsm_neighbor,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,gsm_neighbor,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,telephony,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,telephony,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,telephony,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,plugin_google_activity_recognition,early_window,1737324000000,1737928800000,2025-01-20 00:00:00+0200,2025-01-27 00:00:00+0200,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,plugin_google_activity_recognition,late_window,1756674000000,1757278800000,2025-09-01 00:00:00+0300,2025-09-08 00:00:00+0300,0,,,,,0,table_error
44,044,e2569598-0fd8-4d72-a20e-378428f477a0,3,3,plugin_google_activity_recognition,full_T1_T2_window,1737324000000,1757365199999,2025-01-20,2025-09-08,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,aware_log,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,aware_log,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,aware_log,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,battery,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,battery,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,battery,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,screen,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,screen,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,screen,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,wifi,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,wifi,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,wifi,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,calls,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,calls,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,calls,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,messages,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,messages,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,messages,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,locations,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,locations,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,locations,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,applications_foreground,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,applications_foreground,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,applications_foreground,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,keyboard,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,keyboard,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,keyboard,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,touch,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,touch,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,touch,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,gsm,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,gsm,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,gsm,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,gsm_neighbor,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,gsm_neighbor,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,gsm_neighbor,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,telephony,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,telephony,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,telephony,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,plugin_google_activity_recognition,early_window,1741212000000,1741816800000,2025-03-06 00:00:00+0200,2025-03-13 00:00:00+0200,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,plugin_google_activity_recognition,late_window,1757538000000,1758142800000,2025-09-11 00:00:00+0300,2025-09-18 00:00:00+0300,0,,,,,0,table_error
82,093,7dbb6700-04f4-4492-a0fe-23253c23ff39,1,1,plugin_google_activity_recognition,full_T1_T2_window,1741212000000,1758229199999,2025-03-06,2025-09-18,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,aware_log,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,aware_log,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,aware_log,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,battery,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,battery,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,battery,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,screen,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,screen,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,screen,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,wifi,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,wifi,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,wifi,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,calls,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,calls,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,calls,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,messages,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,messages,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,messages,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,locations,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,locations,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,locations,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,applications_foreground,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,applications_foreground,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,applications_foreground,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,keyboard,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,keyboard,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,keyboard,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,touch,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,touch,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,touch,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,gsm,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,gsm,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,gsm,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,gsm_neighbor,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,gsm_neighbor,late_window,1757365200000,1757970000000,2025-09-09 00:00:00+0300,2025-09-16 00:00:00+0300,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,gsm_neighbor,full_T1_T2_window,1736978400000,1758056399999,2025-01-16,2025-09-16,0,,,,,0,table_error
40,062,358c4427-b62c-4a51-8a8f-748e7cc05ced,1,3,telephony,early_window,1736978400000,1737583200000,2025-01-16 00:00:00+0200,2025-01-23 00:00:00+0200,0,,,,,0,table_error
