table_name,feature_name,feature_value,calculation_context,Subject_ID_D,Subject_ID_N,device_id_used,global_T1,T1_date_iso,window_rule,window_start_local,window_end_local,days_first_available_after_T1,feature_status,source_file
sensor_linear_accelerometer,sensor_linear_accelerometer_event_count,25.0,adjusted_first_available_7d_sensor_linear_accelerometer_only,044,44,6faf770c-e0bf-4100-9b63-c6167630c854,108.3,2025-01-20,adjusted_first_available_7d_after_T1,2025-07-10 11:22:50+0300,2025-07-17 11:22:50+0300,170,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_sensor_linear_accelerometer.csv
sensor_linear_accelerometer,sensor_linear_accelerometer_active_hour_count,24.0,adjusted_first_available_7d_sensor_linear_accelerometer_only,044,44,6faf770c-e0bf-4100-9b63-c6167630c854,108.3,2025-01-20,adjusted_first_available_7d_after_T1,2025-07-10 11:22:50+0300,2025-07-17 11:22:50+0300,170,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_sensor_linear_accelerometer.csv
sensor_linear_accelerometer,sensor_linear_accelerometer_resolution,0.009999999776482582,adjusted_first_available_7d_sensor_linear_accelerometer_only,044,44,6faf770c-e0bf-4100-9b63-c6167630c854,108.3,2025-01-20,adjusted_first_available_7d_after_T1,2025-07-10 11:22:50+0300,2025-07-17 11:22:50+0300,170,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_sensor_linear_accelerometer.csv
sensor_linear_accelerometer,sensor_linear_accelerometer_maximum_range,156.91000366210938,adjusted_first_available_7d_sensor_linear_accelerometer_only,044,44,6faf770c-e0bf-4100-9b63-c6167630c854,108.3,2025-01-20,adjusted_first_available_7d_after_T1,2025-07-10 11:22:50+0300,2025-07-17 11:22:50+0300,170,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_sensor_linear_accelerometer.csv
sensor_linear_accelerometer,sensor_linear_accelerometer_power_ma,0.5149999856948853,adjusted_first_available_7d_sensor_linear_accelerometer_only,044,44,6faf770c-e0bf-4100-9b63-c6167630c854,108.3,2025-01-20,adjusted_first_available_7d_after_T1,2025-07-10 11:22:50+0300,2025-07-17 11:22:50+0300,170,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_sensor_linear_accelerometer.csv
