table_name,feature_name,feature_value,calculation_context,Subject_ID_D,Subject_ID_N,device_id_used,global_T1,T1_date_iso,window_rule,window_start_local,window_end_local,days_first_available_after_T1,feature_status,source_file
barometer,barometer_pressure_range,2.695556640625,adjusted_first_available_7d_barometer_signal_analysis,045,51,fdce7e53-e549-45b0-a477-8c300329c656,93.4,2025-01-21,adjusted_first_available_7d_after_T1,2025-07-10 10:36:07+0300,2025-07-17 10:36:07+0300,169,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_barometer.csv
barometer,barometer_pressure_sd,1.1401572571756171,adjusted_first_available_7d_barometer_signal_analysis,045,51,fdce7e53-e549-45b0-a477-8c300329c656,93.4,2025-01-21,adjusted_first_available_7d_after_T1,2025-07-10 10:36:07+0300,2025-07-17 10:36:07+0300,169,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_barometer.csv
barometer,barometer_large_vertical_shift_count,1.0,adjusted_first_available_7d_barometer_signal_analysis,045,51,fdce7e53-e549-45b0-a477-8c300329c656,93.4,2025-01-21,adjusted_first_available_7d_after_T1,2025-07-10 10:36:07+0300,2025-07-17 10:36:07+0300,169,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_barometer.csv
barometer,barometer_estimated_elevation_change_m,21.351376024528943,adjusted_first_available_7d_barometer_signal_analysis,045,51,fdce7e53-e549-45b0-a477-8c300329c656,93.4,2025-01-21,adjusted_first_available_7d_after_T1,2025-07-10 10:36:07+0300,2025-07-17 10:36:07+0300,169,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_barometer.csv
barometer,barometer_upward_transition_count,1.0,adjusted_first_available_7d_barometer_signal_analysis,045,51,fdce7e53-e549-45b0-a477-8c300329c656,93.4,2025-01-21,adjusted_first_available_7d_after_T1,2025-07-10 10:36:07+0300,2025-07-17 10:36:07+0300,169,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_barometer.csv
barometer,barometer_downward_transition_count,0.0,adjusted_first_available_7d_barometer_signal_analysis,045,51,fdce7e53-e549-45b0-a477-8c300329c656,93.4,2025-01-21,adjusted_first_available_7d_after_T1,2025-07-10 10:36:07+0300,2025-07-17 10:36:07+0300,169,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_barometer.csv
