table_name,feature_name,feature_value,calculation_context,Subject_ID_D,Subject_ID_N,device_id_used,global_T1,T1_date_iso,window_rule,window_start_local,window_end_local,days_first_available_after_T1,feature_status,source_file
significant,significant_moving_event_count,776.0,adjusted_first_available_7d_significant_only,041,15,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,119.4,2025-01-08,adjusted_first_available_7d,2025-07-08 10:55:14+0300,2025-07-15 10:55:14+0300,180,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_significant.csv
significant,significant_moving_fraction,1.0,adjusted_first_available_7d_significant_only,041,15,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,119.4,2025-01-08,adjusted_first_available_7d,2025-07-08 10:55:14+0300,2025-07-15 10:55:14+0300,180,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_significant.csv
significant,significant_active_hour_count,9.0,adjusted_first_available_7d_significant_only,041,15,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,119.4,2025-01-08,adjusted_first_available_7d,2025-07-08 10:55:14+0300,2025-07-15 10:55:14+0300,180,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_significant.csv
significant,significant_motion_transition_count,0.0,adjusted_first_available_7d_significant_only,041,15,bce3e6dc-a61a-4fc5-8d6f-41ff16761f5b,119.4,2025-01-08,adjusted_first_available_7d,2025-07-08 10:55:14+0300,2025-07-15 10:55:14+0300,180,calculated,output/analysis_candidates/phase2_feature_extraction/adjusted_first_available_7d/phase2_adjusted_first_available_7d_selected_features_significant.csv
