device_id,n_rows,Subject_ID_D
b8632b38-8389-4863-8f7a-44e4e0f78b26,6795,NOT_MAPPED
52edeca1-615e-4163-832e-ba395caaa2eb,6665,087
e543fafa-f97a-414d-8fb4-91a2f135e48d,6218,022
e2cbb029-ed91-4120-ad5d-4bda56bdcb33,6207,083
7dbb6700-04f4-4492-a0fe-23253c23ff39,5897,093
95a0d327-70b6-43eb-b34e-885c91d75380,5831,010
ce1b6ec7-2b75-4d73-b3c8-3d06f049d22a,5547,006
f93829cd-a27a-4fa8-a698-0b567c733252,5411,073
3d5fb677-247b-4290-8fde-63e8c9bc3d2e,5382,049
ea530d49-d351-4456-8892-510264486b17,5300,024
7ad2f17f-8c64-4a0e-9fb5-ddf1db3eec34,5226,014
7542dd6c-61ae-4a9d-9422-92053e3ec270,4670,095
ee015026-b5e6-4b16-b1ba-eca95bedb94c,4219,081
064fd2b6-f0ed-4a58-bb0e-b9d82367e72c,4213,060
0ec2a84f-e2e1-4744-98ae-5c4b34fe876f,4189,072
536902cf-31b5-4ac7-ac7a-f50783d635c9,4134,066
a3971f73-22b8-4ede-af92-3a0c1f9b537f,4126,NOT_MAPPED
d685538f-502f-4b81-be95-543bdabbd934,4072,NOT_MAPPED
7905f32b-1a85-4a2a-a742-220485f6d29c,4034,028
4e225d42-68d9-4721-aab4-cf8355c071c9,3670,p001
d5feb25c-feb1-432f-a297-09da8da7609a,3646,NOT_MAPPED
f3b5cf93-5f92-4d02-be6e-4f0c6e5d2042,3382,024
9fba07c0-12f9-4300-a9d2-b204be6da705,3293,031
edb42356-1b11-4ba0-a74d-2edd1df30d16,3194,053
26b25b93-8dcc-4a4e-8ca2-0d920e37acba,3184,007
7bb3b27a-40b3-4b3d-957c-f266a3ca0906,3067,p003
8ba0268b-1951-49e3-8fea-692d77fdd7bc,2972,NOT_MAPPED
22f3ff7b-8376-44ed-b215-1e7324cd0354,2953,050
b958fe50-2ae3-47ce-aa6e-e87cf5979873,2911,NOT_MAPPED
4c21963e-e81d-48e9-b3f9-86113355161a,2811,086
4154eee0-32c2-404e-8754-6c56f93d20da,2750,NOT_MAPPED
