repeat,fold,feature,gradient_weight,extra_weight
2,1,touch_scroll_direction_change_count,1.0729972584335676,0.07299725843356764
2,1,touch_scroll_event_count,1.1522704900332483,0.15227049003324833
2,1,touch_scroll_index_change_median,1.0637525433924446,0.06375254339244463
2,1,touch_unique_app_count,1.041701780754588,0.04170178075458808
2,2,app_foreground_event_count,1.328336670935515,0.3283366709355151
2,2,app_use_diversity,1.2722369540577296,0.27223695405772963
2,2,unique_foreground_apps,1.182898274007686,0.1828982740076861
2,2,gsm_cell_transition_count,1.0645366482655338,0.06453664826553385
2,2,unique_gsm_cell_count,1.125326162725326,0.12532616272532593
2,2,unique_gsm_lac_count,1.0687463760292992,0.06874637602929923
2,2,keyboard_deletion_event_count,1.0288531434460446,0.028853143446044616
2,2,keyboard_inter_event_interval_iqr_ms,1.0957902367188455,0.09579023671884546
2,2,keyboard_long_pause_count_2s,1.0688541167681653,0.06885411676816533
2,2,keyboard_median_inter_event_interval_ms,1.2815073462858502,0.28150734628585017
2,2,keyboard_typing_burst_count,1.0138361858931262,0.013836185893126185
2,2,message_distinct_event_count,1.0846286338833604,0.0846286338833604
2,2,outgoing_message_count,1.0253259632210645,0.025325963221064507
2,2,activity_active_hour_count,1.0784829623178145,0.07848296231781449
2,2,activity_state_diversity,1.0713692436826225,0.07136924368262254
2,2,activity_still_fraction,1.075860584017822,0.07586058401782192
2,2,activity_transition_count,1.0088596302502566,0.0088596302502566
2,2,activity_unknown_fraction,1.0190420525170445,0.019042052517044494
2,2,median_unlocked_session_duration_seconds,1.099889803800966,0.0998898038009659
2,2,night_screen_event_count,1.0202550594047515,0.020255059404751474
2,2,screen_active_hour_count,1.0316120685661798,0.03161206856617982
2,2,screen_event_count,1.1583154334411645,0.1583154334411645
2,2,screen_off_event_count,1.1268430977651926,0.12684309776519265
2,2,screen_on_event_count,1.153641571785321,0.153641571785321
2,2,screen_transition_count,1.0362414146461625,0.036241414646162484
2,2,screen_unlock_event_count,1.2502922618926173,0.25029226189261733
2,2,telephony_event_count,1.1822250936368581,0.18222509363685813
2,2,telephony_mobile_data_enabled_fraction,1.3686052783450293,0.3686052783450293
2,2,telephony_network_type_diversity,1.0881591742890881,0.08815917428908815
2,2,touch_active_hour_count,1.0076314382490492,0.007631438249049216
2,2,touch_app_diversity,1.0177801072595423,0.017780107259542266
2,2,touch_click_event_count,1.0831770990996552,0.0831770990996552
2,2,touch_distinct_event_count,1.05507509324776,0.05507509324775994
2,2,touch_scroll_direction_change_count,1.0856017923362635,0.08560179233626353
2,2,touch_scroll_event_count,1.0384646399483912,0.03846463994839122
2,2,touch_scroll_index_change_median,1.1041714375993257,0.10417143759932568
2,2,touch_unique_app_count,1.089613233793213,0.08961323379321295
2,3,app_foreground_event_count,1.0487565380616872,0.04875653806168723
2,3,app_use_diversity,1.0040559291732576,0.004055929173257589
2,3,unique_foreground_apps,1.033594065370365,0.03359406537036502
2,3,gsm_cell_transition_count,1.060998861791393,0.06099886179139302
2,3,unique_gsm_cell_count,1.1284351944242286,0.12843519442422857
2,3,unique_gsm_lac_count,1.0600372471125648,0.06003724711256475
2,3,keyboard_deletion_event_count,1.0386502784054525,0.03865027840545254
2,3,keyboard_inter_event_interval_iqr_ms,1.1989779766574624,0.19897797665746242
2,3,keyboard_long_pause_count_2s,1.0279199728024777,0.02791997280247771
2,3,keyboard_median_inter_event_interval_ms,1.1755832822127794,0.1755832822127794
2,3,keyboard_typing_burst_count,1.0503681577199602,0.05036815771996017
2,3,message_distinct_event_count,1.0385388699803517,0.03853886998035172
2,3,outgoing_message_count,1.2340219468030564,0.23402194680305644
2,3,activity_active_hour_count,1.2184460236130403,0.21844602361304033
2,3,activity_state_diversity,1.0154156413800717,0.015415641380071676
2,3,activity_still_fraction,1.0272080943204813,0.027208094320481324
2,3,activity_transition_count,1.0353089967751976,0.03530899677519761
2,3,activity_unknown_fraction,1.0254990431696973,0.02549904316969731
2,3,median_unlocked_session_duration_seconds,1.0183648436030042,0.018364843603004166
2,3,night_screen_event_count,1.0789952231126323,0.0789952231126323
2,3,screen_active_hour_count,1.0853629246759864,0.08536292467598638
2,3,screen_event_count,1.1414887949747126,0.14148879497471256
2,3,screen_off_event_count,1.0849987846214697,0.0849987846214697
2,3,screen_on_event_count,1.1189607966912245,0.1189607966912245
2,3,screen_transition_count,1.104928768195215,0.1049287681952149
2,3,screen_unlock_event_count,1.2228705737119008,0.22287057371190078
2,3,telephony_event_count,1.0471201506493937,0.04712015064939368
2,3,telephony_mobile_data_enabled_fraction,1.3317591527616062,0.33175915276160617
2,3,telephony_network_type_diversity,1.08777840831158,0.08777840831158001
2,3,touch_active_hour_count,1.1092100973774195,0.10921009737741949
2,3,touch_app_diversity,1.0725437848926715,0.07254378489267155
2,3,touch_click_event_count,1.0655081125637316,0.06550811256373157
2,3,touch_distinct_event_count,1.107281861409781,0.10728186140978102
2,3,touch_scroll_direction_change_count,1.058955644126108,0.0589556441261081
2,3,touch_scroll_event_count,1.1236649172335906,0.12366491723359063
2,3,touch_scroll_index_change_median,1.0519533583759277,0.05195335837592774
2,3,touch_unique_app_count,1.0755017774973812,0.07550177749738118
2,4,app_foreground_event_count,1.263927815231438,0.26392781523143793
2,4,app_use_diversity,1.2938341657012007,0.2938341657012007
2,4,unique_foreground_apps,1.2322893079339297,0.23228930793392966
2,4,gsm_cell_transition_count,1.1884563234747727,0.1884563234747727
2,4,unique_gsm_cell_count,1.229477852079744,0.22947785207974403
2,4,unique_gsm_lac_count,1.1244654102780283,0.12446541027802827
2,4,keyboard_deletion_event_count,1.014646722506312,0.014646722506312049
2,4,keyboard_inter_event_interval_iqr_ms,1.1087629019095655,0.1087629019095655
2,4,keyboard_long_pause_count_2s,1.1292801016593048,0.1292801016593048
2,4,keyboard_median_inter_event_interval_ms,1.2004799491976232,0.20047994919762324
2,4,keyboard_typing_burst_count,1.01894722330202,0.018947223302020033
2,4,message_distinct_event_count,1.0311478001981305,0.03114780019813046
2,4,outgoing_message_count,1.0751962300307232,0.07519623003072318
2,4,activity_active_hour_count,1.1843457727028395,0.18434577270283947
2,4,activity_state_diversity,1.023133478986781,0.023133478986780975
2,4,activity_still_fraction,1.0393761344455847,0.03937613444558474
2,4,activity_transition_count,1.0173965207143822,0.017396520714382246
2,4,activity_unknown_fraction,1.005168117645983,0.005168117645983017
2,4,median_unlocked_session_duration_seconds,1.0020742853482354,0.002074285348235394
2,4,night_screen_event_count,1.0187389411637686,0.01873894116376862
2,4,screen_active_hour_count,1.0015212246668,0.0015212246667999363
2,4,screen_event_count,1.1341126620076913,0.13411266200769134
2,4,screen_off_event_count,1.11461347362268,0.11461347362268004
2,4,screen_on_event_count,1.1140644410146043,0.11406444101460433
2,4,screen_transition_count,1.0380810428083544,0.03808104280835445
2,4,screen_unlock_event_count,1.210179448301127,0.210179448301127
2,4,telephony_event_count,1.1243443620292362,0.12434436202923616
2,4,telephony_mobile_data_enabled_fraction,1.3363740645962263,0.3363740645962263
2,4,telephony_network_type_diversity,1.1828993938137653,0.1828993938137653
2,4,touch_active_hour_count,1.040048910164297,0.0400489101642969
2,4,touch_app_diversity,1.09728204960991,0.09728204960991005
2,4,touch_click_event_count,1.1074049368000054,0.1074049368000054
2,4,touch_distinct_event_count,1.0943676738414954,0.09436767384149536
2,4,touch_scroll_direction_change_count,1.088478446124325,0.0884784461243251
2,4,touch_scroll_event_count,1.0624809393561654,0.06248093935616539
2,4,touch_scroll_index_change_median,1.0376180631397154,0.037618063139715385
