feature_scope,term_name,coefficient_mean,coefficient_sd,coefficient_median,coefficient_positive_fraction,n_outer_folds,absolute_mean_coefficient
all_available,missingindicator_night_screen_event_count,0.0389925811405538,0.05435244533522173,0.0090183963600067,0.99,100,0.0389925811405538
all_available,missingindicator_screen_active_hour_count,0.0389925811405538,0.05435244533522173,0.0090183963600067,0.99,100,0.0389925811405538
all_available,missingindicator_screen_event_count,0.0389925811405538,0.05435244533522173,0.0090183963600067,0.99,100,0.0389925811405538
all_available,missingindicator_screen_off_event_count,0.0389925811405538,0.05435244533522173,0.0090183963600067,0.99,100,0.0389925811405538
all_available,missingindicator_screen_on_event_count,0.0389925811405538,0.05435244533522173,0.0090183963600067,0.99,100,0.0389925811405538
all_available,missingindicator_screen_transition_count,0.0389925811405538,0.05435244533522173,0.0090183963600067,0.99,100,0.0389925811405538
all_available,missingindicator_screen_unlock_event_count,0.0389925811405538,0.05435244533522173,0.0090183963600067,0.99,100,0.0389925811405538
all_available,touch_click_event_count,0.03563621384007663,0.0515024914396149,0.007545000274556,1.0,100,0.03563621384007663
all_available,outgoing_message_count,0.034933682062460746,0.07461247326534266,0.0054497552422615,0.97,100,0.034933682062460746
all_available,message_distinct_event_count,-0.03193637889055362,0.07296815158578188,-0.0036529116916997,0.12,100,0.03193637889055362
all_available,telephony_network_type_diversity,0.03126242681733125,0.06575040136953147,0.004429725670076649,0.9,100,0.03126242681733125
all_available,missingindicator_activity_active_hour_count,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_activity_state_diversity,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_activity_still_fraction,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_activity_transition_count,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_activity_unknown_fraction,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_gsm_cell_transition_count,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_telephony_event_count,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_telephony_mobile_data_enabled_fraction,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_telephony_network_type_diversity,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_unique_gsm_cell_count,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_unique_gsm_lac_count,0.03027324589090863,0.04080359115161417,0.00806278852168215,0.99,100,0.03027324589090863
all_available,missingindicator_touch_active_hour_count,-0.030264814791415594,0.06357872858469131,-0.0047301393238568,0.16,100,0.030264814791415594
all_available,missingindicator_touch_app_diversity,-0.030264814791415594,0.06357872858469131,-0.0047301393238568,0.16,100,0.030264814791415594
all_available,missingindicator_touch_click_event_count,-0.030264814791415594,0.06357872858469131,-0.0047301393238568,0.16,100,0.030264814791415594
all_available,missingindicator_touch_distinct_event_count,-0.030264814791415594,0.06357872858469131,-0.0047301393238568,0.16,100,0.030264814791415594
all_available,missingindicator_touch_scroll_event_count,-0.030264814791415594,0.06357872858469131,-0.0047301393238568,0.16,100,0.030264814791415594
all_available,missingindicator_touch_unique_app_count,-0.030264814791415594,0.06357872858469131,-0.0047301393238568,0.16,100,0.030264814791415594
all_available,touch_distinct_event_count,0.030235252004033198,0.04106408467732733,0.007199206359635699,1.0,100,0.030235252004033198
all_available,keyboard_inter_event_interval_iqr_ms,-0.030122038464662913,0.07019496916302997,-0.0044874043461913,0.08,100,0.030122038464662913
all_available,touch_scroll_index_change_median,0.029700673273523197,0.05196576102082367,0.0066465515419866,0.96,100,0.029700673273523197
all_available,screen_on_event_count,0.028975433814369272,0.045348244959368685,0.0058364074865366,0.98,100,0.028975433814369272
all_available,telephony_event_count,0.027234440840364825,0.08167771134837783,0.0046850953515405,0.9,100,0.027234440840364825
all_available,screen_event_count,0.02569399990579624,0.039886853724708723,0.00527020000818035,0.97,100,0.02569399990579624
all_available,missingindicator_gsm_neighbor_cell_transition_count,0.024805768341938733,0.046499516765714975,0.0047791841136698,0.89,100,0.024805768341938733
