feature_scope,term_name,coefficient_mean,coefficient_sd,coefficient_median,coefficient_positive_fraction,n_outer_folds,absolute_mean_coefficient
all_available,keyboard_median_inter_event_interval_ms,-0.009571903330362173,0.022139922306378058,-0.00207269659662965,0.22,100,0.009571903330362173
all_available,touch_click_event_count,0.009429918205284304,0.018432325524256322,0.0047787800417306,0.94,100,0.009429918205284304
all_available,touch_scroll_direction_change_count,0.00924486198466341,0.013354833838968908,0.00473345517790375,0.88,100,0.00924486198466341
all_available,sensor_linear_accelerometer_active_hour_count,0.008830556148697034,0.01790381248109101,0.0035706252398066502,0.8,100,0.008830556148697034
all_available,missingindicator_light_lux_iqr,0.007982323587922448,0.024120524279917253,0.00438133694539065,0.74,100,0.007982323587922448
all_available,missingindicator_median_light_lux,0.007982323587922448,0.024120524279917253,0.00438133694539065,0.74,100,0.007982323587922448
all_available,missingindicator_percent_dark_samples,0.007982323587922448,0.024120524279917253,0.00438133694539065,0.74,100,0.007982323587922448
all_available,significant_active_hour_count,-0.007918919613704951,0.018568395087918063,-0.00222041242297355,0.17,100,0.007918919613704951
all_available,missingindicator_gsm_neighbor_cell_transition_count,0.0067274366811593935,0.016562044472318342,0.00325970963302085,0.85,100,0.0067274366811593935
all_available,missingindicator_unique_gsm_neighbor_cell_count,0.0067274366811593935,0.016562044472318342,0.00325970963302085,0.85,100,0.0067274366811593935
all_available,missingindicator_unique_gsm_neighbor_lac_count,0.0067274366811593935,0.016562044472318342,0.00325970963302085,0.85,100,0.0067274366811593935
all_available,missingindicator_touch_active_hour_count,-0.006716346579906413,0.01911703670440031,-0.00105323770692885,0.41,100,0.006716346579906413
all_available,missingindicator_touch_app_diversity,-0.006716346579906413,0.01911703670440031,-0.00105323770692885,0.41,100,0.006716346579906413
all_available,missingindicator_touch_click_event_count,-0.006716346579906413,0.01911703670440031,-0.00105323770692885,0.41,100,0.006716346579906413
all_available,missingindicator_touch_distinct_event_count,-0.006716346579906413,0.01911703670440031,-0.00105323770692885,0.41,100,0.006716346579906413
all_available,missingindicator_touch_scroll_event_count,-0.006716346579906413,0.01911703670440031,-0.00105323770692885,0.41,100,0.006716346579906413
all_available,missingindicator_touch_unique_app_count,-0.006716346579906413,0.01911703670440031,-0.00105323770692885,0.41,100,0.006716346579906413
all_available,missingindicator_significant_active_hour_count,0.00637370347430261,0.01838378883502584,0.00155753652976865,0.59,100,0.00637370347430261
all_available,missingindicator_significant_motion_transition_count,0.00637370347430261,0.01838378883502584,0.00155753652976865,0.59,100,0.00637370347430261
all_available,missingindicator_significant_moving_event_count,0.00637370347430261,0.01838378883502584,0.00155753652976865,0.59,100,0.00637370347430261
